rebalance_date,hold_end,turnover,tc,signal_EFA,w_EFA,signal_IWM,w_IWM,signal_SPY,w_SPY,signal_TLT,w_TLT
2021-09-30,2021-10-28,0.6042882751053573,0.0006042882751053574,0.005152677185833454,0.21961316153401134,-0.02195090427994728,0.12245832258467433,0.021115493029356003,0.10578437832863566,0.02528000995516777,0.5521441375526787
2021-10-29,2021-11-29,0.0770877380633685,7.70877380633685e-05,-0.028973955661058426,0.2067518258101753,-0.007587183732539415,0.10352823074559167,-0.040219299495220184,0.09903193685987015,0.01969943195581436,0.5906880065843629
2021-11-30,2021-12-29,0.09598233589838376,9.598233589838376e-05,-0.03704538196325302,0.2454310003437301,-0.08616659790277481,0.06002906061321597,0.027839921414852142,0.09453993904305395,-0.023580219596624374,0.6
