loss,mae,val_loss,val_mae
0.21303071081638336,0.3204309344291687,0.03739383444190025,0.14806246757507324
0.11761428415775299,0.2435927838087082,0.028287434950470924,0.1265692412853241
0.09695934504270554,0.21557435393333435,0.022648928686976433,0.10962671041488647
0.07916140556335449,0.19059209525585175,0.01986641436815262,0.10187739133834839
0.06295765936374664,0.17491550743579865,0.017675800248980522,0.09948809444904327
0.05290403589606285,0.1597287505865097,0.014320430345833302,0.08852092921733856
0.04508286342024803,0.14913463592529297,0.012519567273557186,0.08343766629695892
0.04163184016942978,0.14564663171768188,0.011534917168319225,0.08024325221776962
0.03764111548662186,0.13356944918632507,0.011162902228534222,0.07793500274419785
0.03060920163989067,0.12283731251955032,0.010307344608008862,0.0751357153058052
0.02774563804268837,0.11983084678649902,0.009625215083360672,0.07230576127767563
0.02983049489557743,0.11856310069561005,0.008915356360375881,0.06907308846712112
0.022491054609417915,0.10645201057195663,0.00832221657037735,0.0661771222949028
0.022185148671269417,0.10337945818901062,0.007752866484224796,0.06388473510742188
0.01864667981863022,0.09719515591859818,0.007278046570718288,0.06171582639217377
0.01967799663543701,0.09803984314203262,0.0069112651981413364,0.059861358255147934
0.01680404506623745,0.09197428077459335,0.006498296745121479,0.0578647255897522
0.015512666665017605,0.08662738651037216,0.00612743990495801,0.05622942000627518
0.014158980920910835,0.08369249105453491,0.005856359377503395,0.05476588383316994
0.013627615757286549,0.0808553472161293,0.005646183155477047,0.053817301988601685
0.012575049884617329,0.07900809496641159,0.005369286052882671,0.0526006706058979
0.012226371094584465,0.0768175944685936,0.005114484112709761,0.05147755891084671
0.010855837725102901,0.0733412653207779,0.004883517045527697,0.05015876516699791
0.010815256275236607,0.07181571424007416,0.004747329279780388,0.049006387591362
0.009440885856747627,0.06817632168531418,0.004556878935545683,0.04784344136714935
0.009358502924442291,0.06554283201694489,0.004382729064673185,0.0466606579720974
0.008176231756806374,0.06226614490151405,0.004206080920994282,0.04542577266693115
0.009245755150914192,0.06372635811567307,0.004101058468222618,0.044658113270998
0.007978878915309906,0.06157166138291359,0.003963471855968237,0.043717607855796814
0.00718805193901062,0.058702822774648666,0.00380900246091187,0.04265328124165535
0.006914449390023947,0.056246668100357056,0.0036831761244684458,0.041785843670368195
0.0074282484129071236,0.05750022456049919,0.0035743957851082087,0.041003137826919556
0.006007992662489414,0.05333978682756424,0.003464658744633198,0.0401947945356369
0.005749951116740704,0.051873140037059784,0.0033438110258430243,0.03917483240365982
0.005626549944281578,0.05123391002416611,0.0032437744084745646,0.03823726624250412
0.00562189519405365,0.04938749969005585,0.003171904245391488,0.037497274577617645
0.005691605154424906,0.050307225435972214,0.003084904979914427,0.0366167388856411
0.005134680774062872,0.04828431457281113,0.0030026892200112343,0.03592006862163544
0.005343127064406872,0.04755398631095886,0.002935016294941306,0.035281289368867874
0.004736240021884441,0.04399246722459793,0.0028542261570692062,0.03454814478754997
