loss,mae,val_loss,val_mae
0.14924229681491852,0.2922021448612213,0.054421212524175644,0.18859095871448517
0.12048133462667465,0.26132500171661377,0.03301071375608444,0.1443800926208496
0.07504536211490631,0.20374013483524323,0.03190130740404129,0.1326828896999359
0.059108294546604156,0.1831662803888321,0.027796028181910515,0.12165677547454834
0.05135591700673103,0.17003297805786133,0.01737474463880062,0.09742073714733124
0.042243972420692444,0.15368659794330597,0.014080623164772987,0.08911669254302979
0.036313921213150024,0.14436385035514832,0.012191591784358025,0.08187361061573029
0.034557003527879715,0.1379449963569641,0.01084281224757433,0.07673360407352448
0.026421992108225822,0.12125718593597412,0.009741428308188915,0.07262706011533737
0.0266247745603323,0.1212209165096283,0.009047789499163628,0.06966762989759445
0.023751268163323402,0.11506980657577515,0.008500001393258572,0.06751319020986557
0.02210620604455471,0.10932442545890808,0.007940111681818962,0.06495025753974915
0.019725898280739784,0.10309058427810669,0.007424990180879831,0.06233332306146622
0.01912873424589634,0.10271674394607544,0.007046159356832504,0.06034570559859276
0.015271470881998539,0.09380684047937393,0.006639442872256041,0.05833122134208679
0.016534125432372093,0.09471312165260315,0.006333790719509125,0.0567595399916172
0.01590300351381302,0.09192236512899399,0.006028537638485432,0.05500201880931854
0.013922753743827343,0.08702973276376724,0.005671207327395678,0.05293037369847298
0.012945096008479595,0.08305001258850098,0.005389164201915264,0.05150299146771431
0.012449296191334724,0.0813368707895279,0.0051095811650156975,0.05029980465769768
0.01120132114738226,0.07729896903038025,0.00484489556401968,0.0487024150788784
0.009974898770451546,0.07449287176132202,0.004690494854003191,0.04787168279290199
0.009715557098388672,0.07165062427520752,0.004547014366835356,0.04705691710114479
0.00925428606569767,0.06978946924209595,0.004395380616188049,0.04617195203900337
0.008636713027954102,0.06754139065742493,0.00424644909799099,0.04512733221054077
0.008096919395029545,0.06540755927562714,0.004110121633857489,0.04405869543552399
0.008232494816184044,0.06570480018854141,0.003947474993765354,0.04295700415968895
0.008145312778651714,0.06433124840259552,0.0037866311613470316,0.04196247085928917
0.007266730070114136,0.060932520776987076,0.00360280042514205,0.04083041101694107
0.007227313704788685,0.058794647455215454,0.0034525790251791477,0.03981595113873482
0.006954478099942207,0.05919281393289566,0.0033182837069034576,0.0388558991253376
0.006052725482732058,0.0554356724023819,0.0032015142496675253,0.037963878363370895
0.005938498768955469,0.05445730313658714,0.0030755989719182253,0.03694058582186699
0.006090500857681036,0.054762985557317734,0.0029554851353168488,0.03593584895133972
0.006130498368293047,0.05259321257472038,0.002874881960451603,0.0352829247713089
0.005516560282558203,0.050609979778528214,0.002802995266392827,0.03466498479247093
0.005422278773039579,0.05049504339694977,0.0027135349810123444,0.03388167545199394
0.005173814482986927,0.04968981444835663,0.002602676395326853,0.032858457416296005
0.004531322047114372,0.04561823233962059,0.002516289474442601,0.03204512223601341
0.004587756935507059,0.046318214386701584,0.002438165247440338,0.031292833387851715
