loss,mae,val_loss,val_mae
0.13024811446666718,0.28046923875808716,0.05612687021493912,0.17289482057094574
0.08284217119216919,0.21999827027320862,0.049888864159584045,0.1584002822637558
0.059900037944316864,0.18687224388122559,0.02991718053817749,0.1253138780593872
0.04700353369116783,0.16291825473308563,0.02161479741334915,0.10731781274080276
0.03660505264997482,0.14471429586410522,0.017315078526735306,0.09529227018356323
0.029415404424071312,0.12961477041244507,0.015372192487120628,0.0897764265537262
0.025883659720420837,0.11959337443113327,0.013549366034567356,0.08537716418504715
0.02252553217113018,0.11217524111270905,0.012145462445914745,0.08092141896486282
0.018961649388074875,0.10328416526317596,0.010453885421156883,0.07457906752824783
0.01784057542681694,0.10079827904701233,0.009206240065395832,0.06960912048816681
0.01499174814671278,0.09111785143613815,0.008339311927556992,0.06568499654531479
0.012811153195798397,0.08418668061494827,0.007617528550326824,0.06231885775923729
0.01199073251336813,0.08098135888576508,0.007066006772220135,0.0594538077712059
0.011748488992452621,0.0785948634147644,0.006638472434133291,0.05667833611369133
0.010611708275973797,0.07413222640752792,0.0062158554792404175,0.053837161511182785
0.008956657722592354,0.06861364841461182,0.005747554358094931,0.0510045662522316
0.007911799475550652,0.06411318480968475,0.005402880255132914,0.04886345937848091
0.007629178464412689,0.06311086565256119,0.005023650825023651,0.046712543815374374
0.006955479271709919,0.0591699555516243,0.004637977108359337,0.04462989792227745
0.0059710475616157055,0.054407719522714615,0.00432549649849534,0.0429876334965229
0.006066081114113331,0.0542965792119503,0.004055236466228962,0.04144405946135521
0.005839409772306681,0.05355449393391609,0.003830277593806386,0.03998294845223427
0.005499793216586113,0.05123235285282135,0.0036247335374355316,0.038619015365839005
0.005143778398633003,0.048854004591703415,0.003395810490474105,0.03700225055217743
0.004400743171572685,0.04429509490728378,0.0031782134901732206,0.03538919985294342
0.00430572684854269,0.044558148831129074,0.002992103574797511,0.033941492438316345
0.004258075729012489,0.04274532198905945,0.0028427031356841326,0.03275658190250397
0.004254165571182966,0.04209156706929207,0.0026747912634164095,0.031402599066495895
0.003610992804169655,0.03926555812358856,0.0025089075788855553,0.03001442365348339
0.0034723132848739624,0.038356345146894455,0.0023638808634132147,0.028637070208787918
0.0034755542874336243,0.037139054387807846,0.0022198676597326994,0.02727501280605793
0.0031251609325408936,0.034939244389534,0.0020929917227476835,0.02607893757522106
0.0029486895073205233,0.03382328525185585,0.001991940662264824,0.025255797430872917
0.002799656707793474,0.032458048313856125,0.0019081556238234043,0.024562621489167213
0.0026855142787098885,0.03241667151451111,0.0018351319013163447,0.023836946114897728
0.002875629113987088,0.032589253038167953,0.001768365385942161,0.023120015859603882
0.0026008535642176867,0.030730416998267174,0.0017026090063154697,0.022338230162858963
0.002398141659796238,0.02901102602481842,0.0016372839454561472,0.021632956340909004
0.0024060269352048635,0.028868520632386208,0.0015831737546250224,0.02099752426147461
0.0024329705629497766,0.02878648415207863,0.0015413586515933275,0.02042742446064949
