loss,mae,val_loss,val_mae
0.09296154230833054,0.21317143738269806,0.3604661226272583,0.4002510607242584
0.04926573485136032,0.1462072879076004,0.4755041301250458,0.46243369579315186
0.03589335083961487,0.1278998702764511,0.2958123981952667,0.3504241406917572
0.02587638981640339,0.10803484171628952,0.15916462242603302,0.2606431245803833
0.01938690058887005,0.09748288244009018,0.10582191497087479,0.22112059593200684
0.0164763443171978,0.09005724638700485,0.09658312797546387,0.21305160224437714
0.01525674294680357,0.08557726442813873,0.0912017747759819,0.20653514564037323
0.015638459473848343,0.08143367618322372,0.0813867375254631,0.19450171291828156
0.01362525299191475,0.07616766542196274,0.07267583906650543,0.1829683631658554
0.010558884590864182,0.07011855393648148,0.06137993186712265,0.16912800073623657
0.01544040348380804,0.0687151774764061,0.04574434831738472,0.15019457042217255
0.009139392524957657,0.06549282371997833,0.03848031163215637,0.13887205719947815
0.008285538293421268,0.05997543781995773,0.038177236914634705,0.13658089935779572
0.00895210076123476,0.059968069195747375,0.03744900971651077,0.13401475548744202
0.006843831390142441,0.055284034460783005,0.03422166407108307,0.12780478596687317
0.006478901952505112,0.05278052017092705,0.0285101979970932,0.11823336780071259
0.005298119969666004,0.04846600815653801,0.024723222479224205,0.11151689291000366
0.005117776803672314,0.04759324714541435,0.02374262548983097,0.10871890932321548
0.00537581043317914,0.0460350327193737,0.023350462317466736,0.10636506974697113
0.00716218538582325,0.04604659602046013,0.022869868203997612,0.10356340557336807
0.005269220564514399,0.04373520612716675,0.02161562815308571,0.09990688413381577
0.004491005092859268,0.041708722710609436,0.01935633085668087,0.09499669820070267
0.0043456656858325005,0.03978811204433441,0.018061812967061996,0.09161612391471863
0.003537160577252507,0.03611826151609421,0.017797326669096947,0.09016726911067963
0.0038358373567461967,0.03603407368063927,0.017246117815375328,0.08859765529632568
0.0036181944888085127,0.03593233600258827,0.01585109904408455,0.08576814830303192
0.0038220847491174936,0.03513210266828537,0.015343695878982544,0.0838763564825058
0.0045289951376616955,0.03275300934910774,0.0144121078774333,0.08146940171718597
0.003203178755939007,0.03227003291249275,0.013846603222191334,0.07980640977621078
0.00333919539116323,0.03130451589822769,0.01326750684529543,0.07779847830533981
0.002763470634818077,0.029936321079730988,0.012764519080519676,0.07582114636898041
0.0038562589325010777,0.029273686930537224,0.011964952573180199,0.0737970769405365
0.0033988733775913715,0.027169274166226387,0.01150837168097496,0.07256148010492325
0.0027643453795462847,0.026827240362763405,0.011425403878092766,0.0720311775803566
0.0025229298043996096,0.026217550039291382,0.011345974169671535,0.07143982499837875
0.002295073354616761,0.025210071355104446,0.010875326581299305,0.07013757526874542
0.0030033541843295097,0.025748442858457565,0.010519147850573063,0.06875060498714447
0.0020877381321042776,0.02383287437260151,0.010388584807515144,0.06785544008016586
0.001972018973901868,0.022122031077742577,0.010372291319072247,0.06734536588191986
0.003063236828893423,0.02374921925365925,0.009759774431586266,0.06605017185211182
