loss,mae,val_loss,val_mae
0.10894539952278137,0.24189016222953796,0.09877632558345795,0.1868707239627838
0.04835929721593857,0.16391639411449432,0.06897230446338654,0.1847262680530548
0.040986862033605576,0.14840306341648102,0.06719037145376205,0.18082907795906067
0.03179341182112694,0.1303783655166626,0.032259538769721985,0.12757357954978943
0.02640380896627903,0.12028215825557709,0.01896965131163597,0.09870113432407379
0.023137811571359634,0.10830044746398926,0.018573768436908722,0.0940849781036377
0.021050389856100082,0.10322541743516922,0.0202774740755558,0.09530221670866013
0.018868006765842438,0.10047007352113724,0.020647594705224037,0.09439675509929657
0.016981087625026703,0.09186363965272903,0.018881753087043762,0.08985912054777145
0.013162638060748577,0.08350392431020737,0.01759343408048153,0.08729535341262817
0.01241837628185749,0.08080088347196579,0.016497023403644562,0.08534996956586838
0.012228984385728836,0.07727400213479996,0.014938319101929665,0.08206463605165482
0.01065386738628149,0.071955107152462,0.013466386124491692,0.07829920202493668
0.009133283980190754,0.06760100275278091,0.012410727329552174,0.07545874267816544
0.009101814590394497,0.06578950583934784,0.012035315856337547,0.07412150502204895
0.008444169536232948,0.0645689070224762,0.011600865051150322,0.0726921409368515
0.00767256086692214,0.06013142690062523,0.010658502578735352,0.06985639035701752
0.0073051610961556435,0.057322848588228226,0.009502618573606014,0.06648052483797073
0.006817196495831013,0.05646653100848198,0.00892530009150505,0.06465110927820206
0.00584911135956645,0.05355575680732727,0.008578339591622353,0.06334220618009567
0.005897338502109051,0.051689986139535904,0.008251865394413471,0.06201156601309776
0.005613279063254595,0.050275906920433044,0.007985995151102543,0.06070965155959129
0.005065076053142548,0.048253465443849564,0.007748053874820471,0.059347860515117645
0.004975485149770975,0.045644160360097885,0.007885443978011608,0.05962611734867096
0.005415798164904118,0.04697517678141594,0.008098841644823551,0.06000405550003052
0.004457932896912098,0.043344639241695404,0.007459912449121475,0.0571218840777874
0.004035876132547855,0.041327446699142456,0.006777776405215263,0.053749896585941315
0.004164168145507574,0.040169283747673035,0.0063539124093949795,0.05138496682047844
0.003841594560071826,0.04004208743572235,0.006031815428286791,0.04963964223861694
0.003405886236578226,0.03672340512275696,0.005836484953761101,0.048500798642635345
0.003488766262307763,0.03644804656505585,0.005662561859935522,0.04723681882023811
0.003142735455185175,0.03482227772474289,0.005364672746509314,0.045583318918943405
0.0031712502241134644,0.032724350690841675,0.005016953684389591,0.043925851583480835
0.0029745660722255707,0.03218948841094971,0.0046781254932284355,0.042288318276405334
0.002716905903071165,0.03063432313501835,0.0044232867658138275,0.04094154015183449
0.0027506044134497643,0.030584666877985,0.004233156330883503,0.039745964109897614
0.002667549764737487,0.029952924698591232,0.0039907945320010185,0.038332872092723846
0.0023330978583544493,0.028260469436645508,0.0037786047905683517,0.037076789885759354
0.00259865983389318,0.02802046574652195,0.0036146945785731077,0.035936105996370316
0.0022110294084995985,0.025892866775393486,0.0035013952292501926,0.03504163771867752
