loss,mae,val_loss,val_mae
0.1389748752117157,0.27741774916648865,0.027628332376480103,0.131443053483963
0.12239635735750198,0.2635553777217865,0.016026893630623817,0.10005751997232437
0.07244401425123215,0.1993159055709839,0.016110889613628387,0.0995294526219368
0.062293414026498795,0.1827453225851059,0.011836214922368526,0.08393775671720505
0.049902137368917465,0.1619730442762375,0.008111836388707161,0.06689001619815826
0.041597090661525726,0.15021488070487976,0.007932471111416817,0.06542681902647018
0.03766752779483795,0.14188450574874878,0.006214925087988377,0.05818286910653114
0.031178943812847137,0.13124872744083405,0.006037660874426365,0.05718516185879707
0.028904732316732407,0.12375941872596741,0.005439087748527527,0.05332062020897865
0.02622319385409355,0.11712980270385742,0.005045479629188776,0.05056920275092125
0.023706793785095215,0.1129472479224205,0.005012560170143843,0.050773195922374725
0.021576331928372383,0.1078098937869072,0.0047447411343455315,0.04909900203347206
0.02009604312479496,0.10339604318141937,0.004430549684911966,0.046614281833171844
0.019720109179615974,0.10348333418369293,0.004188011400401592,0.04489057511091232
0.01630539633333683,0.09305091947317123,0.003962482325732708,0.04359039291739464
0.015261129476130009,0.09069126844406128,0.00378399551846087,0.04213555157184601
0.014529665932059288,0.08670221269130707,0.003733694553375244,0.04148714616894722
0.015061124227941036,0.08697284758090973,0.0035534214694052935,0.04052717238664627
0.012950013391673565,0.08123813569545746,0.003476186655461788,0.04029666632413864
0.011568687856197357,0.07756251841783524,0.0033310686703771353,0.03936675935983658
0.011471403762698174,0.07625458389520645,0.0031907008960843086,0.03833942115306854
0.010172155685722828,0.07164525240659714,0.0030940982978791,0.03762350603938103
0.009631354361772537,0.07040238380432129,0.0030265231616795063,0.03711645305156708
0.009506002068519592,0.06795068830251694,0.002949327463284135,0.03662481904029846
0.009289505891501904,0.06718186289072037,0.0028858117293566465,0.03625486418604851
0.008362948894500732,0.06494255363941193,0.002847576281055808,0.03589190915226936
0.007216077297925949,0.05959829315543175,0.0028179544024169445,0.035447824746370316
0.006716612726449966,0.05773983150720596,0.0027706169057637453,0.03465238958597183
0.006781829055398703,0.057965897023677826,0.002722205827012658,0.03414241969585419
0.007402789779007435,0.058715131133794785,0.0027119487058371305,0.034146763384342194
0.00641025323420763,0.055352650582790375,0.0026910521555691957,0.03419094905257225
0.006100728642195463,0.055094171315431595,0.0026232467498630285,0.0336238257586956
0.006307657342404127,0.05549679324030876,0.0024888073094189167,0.03228341042995453
0.005822379142045975,0.052009984850883484,0.002378433709964156,0.031118620187044144
0.005274103954434395,0.05056081712245941,0.002311508171260357,0.030466308817267418
0.005288258194923401,0.04989375174045563,0.0022731246426701546,0.030208369717001915
0.00500680273398757,0.04803994670510292,0.002222758252173662,0.02981109917163849
0.004830744583159685,0.046828556805849075,0.002197463996708393,0.02971302717924118
0.004538655746728182,0.045351505279541016,0.002146676881238818,0.029300425201654434
0.004344174172729254,0.04349523037672043,0.002083107363432646,0.02867668867111206
