loss,mae,val_loss,val_mae
0.09469006210565567,0.19373224675655365,0.047453299164772034,0.15807224810123444
0.06380899250507355,0.15965697169303894,0.028167298063635826,0.12171652168035507
0.04539252445101738,0.13586565852165222,0.018396906554698944,0.09522702544927597
0.03422682732343674,0.11647914350032806,0.014512411318719387,0.08101985603570938
0.03330451250076294,0.10861602425575256,0.010585400275886059,0.06854215264320374
0.0228914562612772,0.09801239520311356,0.00843039806932211,0.062475621700286865
0.020778324455022812,0.09340422600507736,0.007489882875233889,0.05915374681353569
0.020857227966189384,0.08870601654052734,0.0067175449803471565,0.05574518069624901
0.014875912107527256,0.07994381338357925,0.0064676362089812756,0.05458206683397293
0.014173977077007294,0.07333382219076157,0.0066471886821091175,0.05482824891805649
0.012690986506640911,0.07184319943189621,0.006646478082984686,0.05454159900546074
0.013447240926325321,0.06964349746704102,0.006742510944604874,0.05503573268651962
0.016474224627017975,0.06661155819892883,0.006053523160517216,0.052228834480047226
0.010081001557409763,0.0627276822924614,0.005402539856731892,0.04969218373298645
0.008728844113647938,0.059511471539735794,0.004973234608769417,0.04788495972752571
0.00911522377282381,0.05718454718589783,0.00480175856500864,0.046207722276449203
0.007308004889637232,0.055032502859830856,0.00470690755173564,0.04496217519044876
0.009123274125158787,0.05477955564856529,0.004748314153403044,0.04476712644100189
0.009772342629730701,0.053163595497608185,0.00433373311534524,0.0432845875620842
0.006311207078397274,0.04905182495713234,0.004161281976848841,0.04246485233306885
0.006982895080000162,0.0471927747130394,0.003992036916315556,0.040616631507873535
0.005788708571344614,0.046999379992485046,0.003933786880224943,0.039884887635707855
0.00516945356503129,0.04336175322532654,0.0038810286205261946,0.039369069039821625
0.005271839443594217,0.04312291368842125,0.003778447862714529,0.039006415754556656
0.005101208109408617,0.040046703070402145,0.00367204612120986,0.039003826677799225
0.004402913153171539,0.038323238492012024,0.003590099513530731,0.03865563124418259
0.004317581187933683,0.03884265944361687,0.003469713730737567,0.03778515383601189
0.007180532906204462,0.039650242775678635,0.003347087651491165,0.03682493418455124
0.004774508532136679,0.0376349501311779,0.0032130612526088953,0.0355762243270874
0.0037997006438672543,0.03617333620786667,0.0031149534042924643,0.03465491160750389
0.003830533241853118,0.034660764038562775,0.002979536773636937,0.03352414071559906
0.002986023435369134,0.031757477670907974,0.0028979736380279064,0.03276750445365906
0.003803620347753167,0.03241078183054924,0.002871451899409294,0.032489825040102005
0.002878097351640463,0.03086569719016552,0.0028628341387957335,0.03243418410420418
0.004723881836980581,0.03099723346531391,0.0027857846580445766,0.03189971670508385
0.002677416894584894,0.02937576174736023,0.0027257557958364487,0.031292594969272614
0.0064709922298789024,0.029665736481547356,0.0026663474272936583,0.030718402937054634
0.002650216221809387,0.026971647515892982,0.0025978561025112867,0.03026939369738102
0.003191637108102441,0.0279829241335392,0.0025756903924047947,0.030057359486818314
0.0022947262041270733,0.025995535776019096,0.0025483525823801756,0.02969471737742424
