#{"t_start": 1773781801.0172958, "env_id": "None"}
r,l,t
-61.778802,24,0.906902
-54.241748,24,1.081743
-51.682425,24,2.43667
-66.629299,24,2.557713
-59.337606,24,2.764092
-64.331298,24,2.982641
-48.968733,24,3.113417
-55.561377,24,3.202213
-63.115717,24,3.384695
-70.092709,24,3.517798
-54.099827,24,3.707682
-49.316188,24,3.830213
-50.983861,24,3.919585
-67.085508,24,4.069147
-57.952381,24,4.183702
-52.097305,24,4.310076
-53.254375,24,4.550449
-71.842474,24,4.710196
-56.05293,24,4.960372
-59.090697,24,5.10782
-62.366725,24,5.21299
-65.670838,24,5.413818
-45.740121,24,5.522561
-53.54743,24,5.615529
-56.261498,24,5.810705
-43.90424,24,5.92607
-52.516003,24,6.090947
-54.398489,24,6.20597
-58.801818,24,6.291272
-42.962978,24,6.43367
-54.233608,24,6.538292
-45.821901,24,6.622368
-48.510765,24,6.781043
-53.152683,24,6.918255
-59.523252,24,7.11928
-66.173565,24,7.23359
-56.165759,24,7.33488
-51.659166,24,7.515347
-49.442612,24,7.630797
-57.517302,24,7.748478
-65.288999,24,7.952832
-48.444783,24,8.046523
-74.475679,24,8.207542
-67.235578,24,8.296468
-55.874142,24,8.39856
-55.328021,24,8.529629
-66.246416,24,8.619192
-73.448541,24,8.704159
-58.383518,24,8.858658
-55.27646,24,8.967665
-58.586327,24,9.097488
-54.890199,24,9.192574
-67.097988,24,9.286154
-44.587657,24,9.449115
-77.647991,24,9.529968
-45.998121,24,9.628194
-49.867896,24,9.812024
-58.296831,24,9.905773
-58.40219,24,10.039189
-55.411352,24,10.146029
-51.497783,24,10.237125
-52.329702,24,10.389351
-66.32652,24,10.47708
-60.331822,24,10.545323
-50.641154,24,10.683477
-53.004796,24,10.784323
-47.225752,24,10.921474
-44.476814,24,11.017465
-42.178167,24,11.105915
-58.899047,24,11.270829
-55.038658,24,11.39047
-59.183577,24,11.45923
-55.569865,24,11.6314
-58.159867,24,11.72292
-65.153534,24,11.873311
-60.49333,24,11.995231
-58.514366,24,12.134639
-55.787922,24,12.276945
-49.677468,24,12.365763
-48.811516,24,12.444343
-55.079599,24,12.587448
-49.968568,24,12.690549
-55.350525,24,12.800678
-50.103786,24,12.878545
-46.665173,24,12.954617
-54.613529,24,13.09494
-59.516351,24,13.214809
-51.276845,24,13.297578
-53.862441,24,13.440884
-64.346665,24,13.538131
-39.721553,24,13.702493
-51.982031,24,13.785827
-53.172087,24,13.866994
-53.170774,24,13.999268
-60.301517,24,14.144878
-68.040142,24,14.250613
-52.939619,24,14.404268
-61.19752,24,14.482356
-63.278362,24,14.651323
-45.364701,24,14.751316
-57.876596,24,14.89376
-52.466262,24,17.06239
-60.6303,24,17.191672
-58.34645,24,17.27961
-56.404502,24,17.470858
-48.1984,24,17.596473
-38.324274,24,17.775168
-51.755462,24,17.887721
-46.925355,24,17.994877
-52.885759,24,18.186573
-50.77264,24,18.295782
-51.529923,24,18.384517
-66.02256,24,18.548263
-44.107122,24,18.656402
-58.069691,24,18.788374
-49.964415,24,18.886353
-60.032479,24,18.982976
-50.203118,24,19.184277
-43.409637,24,19.305615
-39.731961,24,19.461014
-37.283215,24,19.665108
-44.296571,24,19.816944
-61.01522,24,19.988916
-54.597422,24,20.102286
-43.361644,24,20.186104
-56.150629,24,20.355205
-56.774478,24,20.502416
-48.793437,24,20.641484
-58.165459,24,20.870909
-60.285935,24,20.993256
-47.552508,24,21.13706
-46.261369,24,21.268514
-51.464993,24,21.380332
-49.409461,24,21.549988
-61.589822,24,21.651468
-45.693057,24,21.73621
-51.375824,24,21.894289
-43.285186,24,22.017291
-55.623942,24,22.176188
-53.696104,24,22.298308
-61.845729,24,22.392834
-58.759955,24,22.544708
-31.628066,24,22.658855
-43.320065,24,22.743366
-48.731236,24,22.911511
-61.335096,24,23.004253
-68.853338,24,23.186147
-47.049721,24,23.280106
-45.822509,24,23.408218
-57.4733,24,23.604026
-52.921738,24,23.775792
-40.425447,24,23.904574
-47.243613,24,24.087177
-53.801893,24,24.212991
-47.63954,24,24.386813
-60.670396,24,24.528495
-57.330591,24,24.651498
-48.579923,24,24.833732
-47.157768,24,24.941997
-48.821221,24,25.068604
-58.955218,24,25.2504
-44.281198,24,25.360169
-48.277759,24,25.483627
-46.923648,24,25.579819
-32.213529,24,25.658153
-39.047111,24,25.781773
-45.908689,24,25.865152
-35.018061,24,25.969274
-35.243867,24,26.136385
-54.059048,24,26.21818
-42.560466,24,26.361254
-52.959717,24,26.457027
-47.765983,24,26.54154
-54.809902,24,26.672801
-45.742516,24,26.762156
-45.803677,24,26.855979
-52.504965,24,26.985847
-49.137437,24,27.079172
-44.156164,24,27.220718
-52.909652,24,27.298054
-43.609442,24,27.387119
-47.074892,24,27.534096
-45.035277,24,27.650573
-47.978677,24,27.744971
-35.810342,24,27.886587
-46.644006,24,27.975749
-52.968567,24,28.123731
-41.934107,24,28.224523
-43.259941,24,28.31357
-49.285787,24,28.444459
-48.189945,24,28.523587
-47.908372,24,28.607714
-50.094451,24,28.752752
-44.881216,24,28.852289
-49.250659,24,29.002609
-43.499143,24,29.140979
-47.0646,24,29.25439
-46.05003,24,29.406193
-52.897711,24,29.53561
-63.819904,24,29.683369
-36.010052,24,30.154526
-43.882381,24,30.439172
-48.003064,24,32.680939
-38.464506,24,32.884705
-47.529207,24,33.01785
-48.718048,24,33.245398
-44.327579,24,33.388583
-36.59458,24,33.539475
-49.080404,24,33.72609
-45.352255,24,33.845289
