#{"t_start": 1773781348.9129517, "env_id": "None"}
r,l,t
-0.658465,24,0.089356
-7.499195,24,0.186763
-0.816796,24,0.324131
0.050255,24,0.409245
-6.704934,24,0.492718
-16.821668,24,0.611178
-5.752306,24,0.702417
-16.293479,24,0.772718
-9.210012,24,0.884839
-7.862584,24,0.971295
-0.193048,24,1.110646
-19.21178,24,1.198219
-11.765986,24,1.274185
-2.405635,24,1.395827
-21.827212,24,1.472114
4.927898,24,1.544166
-10.927777,24,1.670592
-4.169403,24,1.738708
-3.05461,24,1.852645
-23.363765,24,1.935375
-8.243997,24,2.00508
-9.869931,24,2.118026
-10.052712,24,2.195042
4.065233,24,2.278526
-5.664656,24,2.427602
-1.297106,24,2.519845
-12.278908,24,2.6297
-12.073976,24,2.718246
-4.124091,24,2.788804
-8.775009,24,2.908366
6.229075,24,2.989913
-7.327711,24,3.068622
-0.327988,24,3.208894
-13.580053,24,3.293166
0.229999,24,3.407887
-5.061339,24,3.474117
-2.894067,24,3.54039
21.304981,24,3.674546
-12.10523,24,3.747891
-3.135548,24,3.835798
-4.325197,24,3.983571
-19.883856,24,4.047317
7.722765,24,4.187549
-1.474971,24,4.269097
11.798578,24,4.34543
-10.915582,24,4.47234
14.68177,24,4.557133
5.436928,24,4.633945
-2.189645,24,4.755201
-0.388426,24,4.864361
1.945441,24,4.988831
-2.593413,24,5.066745
-3.221024,24,5.138149
1.802789,24,5.259075
1.1713,24,5.328578
9.409226,24,5.397557
5.233662,24,5.506078
4.878815,24,5.580516
3.497705,24,5.689488
14.096243,24,5.781116
-8.823094,24,5.855262
3.744951,24,5.974713
16.869184,24,6.059936
0.67796,24,6.13465
13.092685,24,6.255965
5.987239,24,6.337707
4.140992,24,6.461706
7.609022,24,6.543879
6.634796,24,6.623273
16.714639,24,6.746514
-3.358036,24,6.836651
26.961169,24,6.909661
1.840321,24,7.037395
12.089577,24,7.11697
7.614803,24,7.230389
19.984067,24,7.330609
25.603239,24,7.427091
4.383519,24,7.544937
25.814722,24,7.636537
12.954276,24,7.708522
29.201503,24,7.82852
14.254307,24,7.910399
17.942075,24,8.038355
20.333315,24,8.148646
21.850444,24,8.237044
16.406267,24,8.375694
15.434157,24,8.462825
15.162235,24,8.540282
20.034659,24,8.655329
19.517643,24,8.762047
15.797932,24,8.90659
3.70351,24,9.019949
20.446549,24,9.115942
19.400549,24,9.252938
20.920126,24,9.384677
6.26548,24,9.460701
12.519107,24,9.591958
19.998056,24,9.687796
21.2499,24,9.811304
22.555696,24,9.902564
13.323668,24,9.983792
13.26044,24,10.106417
27.29708,24,10.196428
14.553723,24,10.267133
23.020963,24,10.40249
16.870703,24,10.484255
18.857026,24,10.602867
6.270797,24,10.699318
23.344377,24,10.783203
28.488357,24,10.903363
24.563429,24,10.998909
21.432559,24,11.099316
23.130675,24,11.249271
22.590895,24,11.337468
20.612429,24,11.473051
28.527593,24,11.570575
12.931856,24,11.655249
21.587457,24,11.797709
20.019787,24,11.888301
22.058078,24,11.976099
24.412307,24,12.11592
19.018826,24,12.203735
24.627335,24,12.350338
26.137619,24,12.453349
21.838468,24,12.54342
21.191822,24,12.673392
18.950594,24,12.769771
16.148185,24,12.845452
23.743086,24,12.99129
21.376879,24,13.083199
25.044695,24,13.212359
22.829563,24,13.308809
28.22954,24,13.406845
18.063291,24,13.551259
28.059822,24,13.651273
28.826461,24,13.743345
20.361777,24,13.877123
20.555887,24,13.988077
30.429096,24,14.11963
12.013754,24,14.21818
16.448736,24,14.316304
12.091921,24,14.461984
25.388246,24,14.559282
29.389932,24,14.653991
15.476478,24,14.800297
22.774856,24,14.899569
22.717402,24,15.049031
26.401031,24,15.150689
24.84045,24,15.237348
20.539764,24,15.366663
27.996206,24,15.473944
10.636461,24,15.566066
29.38986,24,15.712613
18.375207,24,15.802611
21.577033,24,15.943812
29.887186,24,16.044863
27.690798,24,16.137708
26.39839,24,16.264617
24.589461,24,16.357332
29.249761,24,16.452833
27.742284,24,16.609993
27.196613,24,16.705866
19.300006,24,16.84984
19.633482,24,16.943324
24.359843,24,17.036575
20.454979,24,17.162866
24.933075,24,17.255212
28.419986,24,17.339933
26.97632,24,17.480587
25.326083,24,17.57855
23.464459,24,17.704821
28.920252,24,17.810571
30.154666,24,17.901823
22.015308,24,18.03089
27.95036,24,18.130596
25.421392,24,18.217903
29.367716,24,18.353628
31.182816,24,18.459922
18.590318,24,18.587636
32.007656,24,18.674496
29.698833,24,18.76955
30.929631,24,18.898951
30.786561,24,18.983221
28.380467,24,19.067519
34.647074,24,19.196608
29.826916,24,19.281943
25.146335,24,19.412261
15.14351,24,19.516306
22.013433,24,19.611746
27.528738,24,19.744718
34.778234,24,19.833118
30.969309,24,19.923689
27.626918,24,20.059022
27.337454,24,20.154026
23.297632,24,20.287097
32.611381,24,20.387856
23.056797,24,20.476899
26.105311,24,20.600479
23.130829,24,20.705626
32.16674,24,20.798665
38.940316,24,20.939453
25.243024,24,21.039863
28.672984,24,21.164362
34.390254,24,21.253495
28.719213,24,21.352815
35.754331,24,21.495746
20.01669,24,21.589895
33.764537,24,21.683538
28.334947,24,21.809537
31.697717,24,21.937926
