#{"t_start": 1773781253.60432, "env_id": "None"}
r,l,t
16.409343,24,0.078155
8.341423,24,0.17934
16.759775,24,0.305314
15.770503,24,0.388445
18.000632,24,0.488262
13.445214,24,0.605322
12.227444,24,0.719029
13.527323,24,0.797518
12.924304,24,0.910392
15.281846,24,1.009754
28.176553,24,1.136417
7.209256,24,1.214381
12.395474,24,1.297573
10.238909,24,1.414074
14.029448,24,1.498163
12.653302,24,1.567328
12.890217,24,1.757371
12.103328,24,1.848244
14.561694,24,1.980478
17.566719,24,2.077394
16.099376,24,2.168102
13.12689,24,2.297788
13.056303,24,2.387381
19.649813,24,2.462004
15.88894,24,2.611319
2.340149,24,2.711726
18.365873,24,2.819664
14.754774,24,2.907264
8.666547,24,2.988528
18.619752,24,3.110883
0.124716,24,3.189459
20.072093,24,3.275092
17.458172,24,3.396815
11.833398,24,3.480785
12.700813,24,3.6009
18.862079,24,3.690348
16.07279,24,3.773545
18.55191,24,3.892708
18.836863,24,3.984905
26.586357,24,4.06689
5.193343,24,4.19823
26.65509,24,4.273864
15.107158,24,4.387085
25.235466,24,4.453437
19.786328,24,4.538723
23.158779,24,4.669241
10.337413,24,4.762788
29.769791,24,4.854337
14.829827,24,4.974095
29.423319,24,5.065697
12.234988,24,5.184056
28.412969,24,5.284971
24.907181,24,5.368291
24.962564,24,5.499477
17.158747,24,5.576645
28.921509,24,5.664221
22.948613,24,5.80568
18.678588,24,5.891019
27.818027,24,6.018344
20.02668,24,6.114839
27.558831,24,6.203444
28.064297,24,6.325963
22.3516,24,6.404269
24.454556,24,6.481259
30.469603,24,6.61351
25.230837,24,6.699466
12.442277,24,6.827477
27.932112,24,6.909897
25.853715,24,6.999047
26.841315,24,7.119884
21.861828,24,7.202674
26.731269,24,7.27837
17.839904,24,7.427406
25.638357,24,7.516065
30.247572,24,7.644272
26.307604,24,7.747308
25.445543,24,7.828607
29.98514,24,7.946203
27.136725,24,8.023526
27.288696,24,8.113049
21.923845,24,8.241975
27.165305,24,8.33775
30.514851,24,8.45356
26.55498,24,8.533773
26.568519,24,8.626347
28.688315,24,8.763704
22.942292,24,8.859141
26.860858,24,8.943797
25.521677,24,9.06681
29.504923,24,9.162119
20.084559,24,9.269241
26.864001,24,9.353111
25.012464,24,9.429798
23.774114,24,9.558066
19.963961,24,9.648039
25.597562,24,9.744004
27.528372,24,9.876704
23.103302,24,9.948959
24.996964,24,10.074691
26.989098,24,10.160709
28.490824,24,10.263243
31.512021,24,10.390375
28.017006,24,10.474879
24.97302,24,10.561767
31.88864,24,10.691684
33.165449,24,10.786181
30.987253,24,10.923334
29.553063,24,11.030606
27.404642,24,11.117146
22.179849,24,11.249888
29.032765,24,11.349989
25.78519,24,11.450732
22.363299,24,11.592438
35.539155,24,11.682778
31.950504,24,11.809211
28.008951,24,11.903685
31.815368,24,11.985891
28.899831,24,12.12406
29.550896,24,12.23495
30.238634,24,12.333314
25.570755,24,12.503488
27.01052,24,12.605739
30.260543,24,12.731319
33.444397,24,12.824014
25.065199,24,12.925473
35.96787,24,13.048577
29.278104,24,13.132445
32.437825,24,13.219485
33.072872,24,13.381374
30.225509,24,13.480928
31.660988,24,13.605695
18.179112,24,13.705572
30.406607,24,13.793002
25.984367,24,13.934823
25.857614,24,14.01362
13.922499,24,14.100199
28.020947,24,14.241222
26.346518,24,14.325022
29.5894,24,14.44735
28.066502,24,14.544857
31.55502,24,14.630126
30.705412,24,14.759227
39.10202,24,14.858552
33.266864,24,14.94612
33.00699,24,15.089772
33.883354,24,15.182447
31.236883,24,15.319093
28.316415,24,15.403577
34.111514,24,15.504731
28.691082,24,15.656619
31.02169,24,15.746284
27.525054,24,15.832928
30.163635,24,15.994134
31.246859,24,16.082314
26.639,24,16.203112
28.518377,24,16.287253
33.384998,24,16.386548
31.828761,24,16.528472
34.070557,24,16.623049
29.318941,24,16.698456
24.486692,24,16.856469
34.441118,24,16.961139
31.733482,24,17.098569
29.761716,24,17.208284
32.958107,24,17.309571
31.905015,24,17.465134
28.806801,24,17.587765
32.246434,24,17.667251
29.869346,24,17.802365
32.846411,24,17.91238
31.008342,24,18.035179
35.282553,24,18.135444
29.783519,24,18.21822
29.692196,24,18.359177
28.469387,24,18.458524
28.015943,24,18.551059
33.576351,24,18.708553
33.563009,24,18.793773
23.405616,24,18.941158
34.940506,24,19.034269
19.33169,24,19.122749
33.999646,24,19.251234
31.492497,24,19.348784
35.510977,24,19.436499
37.294388,24,19.581353
28.49659,24,19.682735
37.356996,24,19.827443
33.689297,24,19.9383
36.57448,24,20.035986
32.575364,24,20.188381
34.043739,24,20.278217
32.688109,24,20.371554
34.749492,24,20.520823
32.39115,24,20.619127
35.087441,24,20.744174
35.496379,24,20.842326
33.3492,24,20.949673
36.718846,24,21.086565
36.1983,24,21.182849
37.641747,24,21.283038
35.220083,24,21.441013
38.337761,24,21.550759
33.515539,24,21.703859
37.491244,24,21.80703
39.951752,24,21.926738
35.147262,24,22.080002
36.273379,24,22.175581
34.711311,24,22.2697
33.967674,24,22.416623
27.181121,24,22.523303
