#{"t_start": 1773781900.7575667, "env_id": "None"}
r,l,t
-35.161746,24,0.09589
-36.320272,24,0.182593
-49.299433,24,0.321526
-46.16595,24,0.404119
-32.333039,24,0.517596
-37.213847,24,0.661863
-36.364812,24,0.780703
-41.443066,24,0.860708
-59.128789,24,0.97745
-43.053442,24,1.069649
-39.19287,24,1.195777
-36.382302,24,1.285378
-39.395811,24,1.378449
-54.166598,24,1.523613
-42.629638,24,1.605046
-46.254644,24,1.678742
-42.749101,24,1.820922
-38.060731,24,1.923331
-43.993409,24,2.086375
-33.049906,24,2.236221
-41.433639,24,2.348676
-46.154052,24,2.523706
-51.282482,24,2.641046
-52.420501,24,2.736766
-44.005359,24,3.018468
-48.539042,24,3.123682
-31.309518,24,3.280514
-41.840887,24,3.397319
-48.605864,24,3.514568
-37.266232,24,3.657257
-60.990801,24,3.755538
-43.340142,24,3.861971
-36.754789,24,4.046808
-42.596145,24,4.173911
-50.648459,24,4.360857
-39.73326,24,4.468353
-38.474618,24,4.601865
-43.543125,24,4.774825
-39.508697,24,4.924219
-38.364822,24,5.054868
-40.359046,24,5.51517
-39.745128,24,5.692891
-44.189058,24,7.638511
-32.633612,24,7.845633
-50.989082,24,7.948452
-34.474354,24,8.138632
-33.426538,24,8.258665
-33.587961,24,8.368099
-25.983949,24,8.57864
-32.725392,24,8.696975
-39.52643,24,8.873709
-23.146482,24,8.974867
-31.605794,24,9.064879
-40.71627,24,9.215632
-28.12895,24,9.310296
-34.796483,24,9.401191
-33.841452,24,9.553625
-35.827662,24,9.646019
-37.300447,24,9.770496
-57.065749,24,9.860881
-26.356931,24,9.948217
-32.095669,24,10.069598
-41.156158,24,10.15669
-42.20907,24,10.231228
-36.518453,24,10.338323
-45.402936,24,10.41662
-36.638456,24,10.522448
-55.329182,24,10.602497
-35.947169,24,10.669129
-36.474816,24,10.778358
-38.697127,24,10.865971
-43.334899,24,10.944454
-31.403888,24,11.079595
-40.085486,24,11.158848
-27.726113,24,11.265342
-39.234081,24,11.34535
-34.676957,24,11.408943
-31.278206,24,11.541617
-34.93776,24,11.638764
-22.249911,24,11.706426
-28.548206,24,11.815148
-32.011299,24,11.899213
-38.040949,24,12.020061
-32.742373,24,12.089746
-32.132206,24,12.167318
-36.097881,24,12.32836
-29.13383,24,12.438915
-23.62764,24,12.523514
-29.200523,24,12.676677
-27.239717,24,12.74679
-35.49832,24,12.879546
-36.793026,24,12.969336
-34.261585,24,13.0576
-29.524459,24,13.192522
-27.498521,24,13.285981
-29.463242,24,13.359254
-37.336846,24,13.48203
-30.959396,24,13.565222
-23.161967,24,13.701455
-35.358788,24,13.781168
-18.482062,24,13.842247
-31.234889,24,13.95918
-37.411336,24,14.067682
-37.997612,24,14.130311
-24.217286,24,14.261031
-26.944933,24,14.354326
-30.06026,24,14.471086
-25.804321,24,14.562178
-25.603149,24,14.65547
-26.095849,24,14.778456
-23.465097,24,14.873554
-17.622447,24,14.956581
-19.915085,24,15.085063
-30.528601,24,15.19885
-22.414892,24,15.346426
-18.531989,24,15.480655
-26.449062,24,15.578896
-31.885608,24,15.720142
-22.150178,24,15.826405
-21.939938,24,15.91806
-18.528597,24,16.082633
-26.849972,24,16.226119
-38.860617,24,16.349993
-21.735068,24,16.451378
-29.616589,24,16.542553
-11.910266,24,16.693334
-28.773804,24,16.788009
-19.717154,24,16.874366
-29.202676,24,17.022241
-27.661148,24,17.122353
-24.73193,24,17.242194
-27.624879,24,17.317682
-17.610795,24,17.418607
-28.802867,24,17.55251
-14.395411,24,17.664185
-32.008703,24,17.759937
-23.038471,24,17.883729
-20.043292,24,17.986145
-23.395289,24,18.117817
-23.938655,24,18.189124
-15.60544,24,18.285631
-19.828823,24,18.408311
-24.997353,24,18.496939
-18.396695,24,18.588083
-17.742311,24,18.733277
-18.445116,24,18.825012
-27.224694,24,18.976947
-24.832729,24,19.073426
-18.895123,24,19.162397
-11.065007,24,19.308552
-18.03481,24,19.404816
-26.362854,24,19.489904
-12.758702,24,19.660029
-15.790295,24,19.77018
-19.603494,24,19.918456
-18.0018,24,20.021697
-21.245559,24,20.19674
-14.858249,24,22.288724
-19.872113,24,22.406893
-15.396158,24,22.523788
-23.849373,24,22.730724
-8.957119,24,22.892075
-14.882093,24,23.108577
-9.82976,24,23.250791
-12.946666,24,23.360122
-15.224314,24,23.582138
-16.947507,24,23.726272
-9.684424,24,23.93803
-10.803121,24,24.17338
-10.341238,24,24.30065
-21.144499,24,24.447236
-17.957736,24,24.565092
-17.155154,24,24.670134
-19.253541,24,24.834529
-6.97485,24,24.960898
-16.599224,24,25.058384
-15.139305,24,25.239216
-15.21198,24,25.35738
-13.516688,24,25.503476
-18.702057,24,25.666326
-22.15715,24,25.762004
-13.331436,24,25.954131
-16.203872,24,26.063627
-11.319323,24,26.163498
-15.431859,24,26.356577
-12.92244,24,26.456883
-14.846501,24,26.595001
-12.539834,24,26.692209
-11.863428,24,26.803133
-16.207126,24,26.936957
-11.51396,24,27.051279
-13.523394,24,27.136834
-13.133638,24,27.296616
-11.466379,24,27.389324
-13.28916,24,27.520613
-14.294092,24,27.627114
-8.019354,24,27.715013
-10.935819,24,27.85888
-10.512035,24,27.954777
-10.987947,24,28.05312
-7.711322,24,28.219669
-9.502021,24,28.339062
-10.356957,24,28.48368
-12.206994,24,28.603348
-12.991097,24,28.728598
-10.037697,24,28.902781
-17.663798,24,29.015289
-7.365602,24,29.121948
-10.186474,24,29.277856
-13.936526,24,29.391253
