#{"t_start": 1773781835.995649, "env_id": "None"}
r,l,t
-63.758283,24,0.092851
-64.134112,24,0.182868
-63.571287,24,0.376757
-66.297166,24,0.473336
-52.198403,24,0.578907
-56.744133,24,0.713239
-71.025914,24,0.839435
-85.781685,24,0.908916
-68.035643,24,1.024754
-79.180859,24,1.108684
-64.116111,24,1.253734
-74.365158,24,1.352887
-70.593737,24,1.434357
-61.224903,24,1.566284
-68.068606,24,1.666428
-66.840651,24,1.740207
-82.88908,24,1.871191
-78.20242,24,1.952776
-78.085573,24,2.088502
-68.575179,24,2.169456
-72.854393,24,2.249747
-68.291153,24,2.361259
-73.722372,24,2.458345
-53.812446,24,2.557706
-59.407761,24,2.72355
-84.334267,24,2.815266
-67.886971,24,2.948692
-70.29658,24,3.05127
-71.054957,24,3.159137
-54.770692,24,3.341694
-60.019865,24,3.469157
-61.1232,24,3.577744
-79.234579,24,3.759115
-70.710352,24,3.872172
-71.620778,24,4.085404
-51.505933,24,4.257147
-59.721562,24,4.385128
-56.183509,24,4.590074
-63.539629,24,4.688614
-64.66067,24,4.758458
-82.602719,24,4.917599
-67.350275,24,5.023592
-62.567008,24,5.203615
-67.333955,24,5.324959
-58.23355,24,5.427392
-65.210209,24,5.62132
-57.990566,24,5.744676
-64.1337,24,5.930552
-71.588025,24,6.102054
-67.52621,24,6.224903
-66.370057,24,6.43293
-61.570932,24,6.571237
-60.585274,24,6.657746
-59.491573,24,6.78098
-63.726879,24,6.857607
-56.127389,24,6.926793
-64.725938,24,7.066471
-57.406373,24,7.179538
-65.07007,24,7.342048
-69.346676,24,7.492475
-66.64425,24,7.598716
-72.987413,24,7.799049
-74.03121,24,7.909612
-63.174024,24,7.998799
-61.215212,24,8.156239
-63.243554,24,8.289673
-66.441008,24,8.456983
-70.396866,24,8.558819
-59.073815,24,8.643734
-73.673743,24,8.787148
-72.862172,24,8.938883
-56.018739,24,9.013799
-57.355088,24,9.17342
-61.529589,24,9.266805
-59.296501,24,9.418637
-64.620603,24,9.565252
-50.565005,24,9.730402
-76.117781,24,11.194131
-71.026018,24,11.452442
-63.445589,24,11.654546
-54.457175,24,12.509373
-51.772552,24,12.625386
-66.124463,24,12.838578
-71.103514,24,12.964701
-71.014293,24,13.08443
-61.037292,24,13.270505
-55.785299,24,13.400869
-75.682678,24,13.486093
-69.244436,24,13.596581
-48.026223,24,13.688895
-67.821791,24,13.829754
-65.742043,24,13.925859
-67.141239,24,14.007594
-53.038351,24,14.145596
-68.036148,24,14.228795
-68.209716,24,14.321328
-60.505048,24,14.475792
-67.766533,24,14.565131
-41.186371,24,14.715484
-67.500516,24,14.824847
-71.642857,24,14.899413
-73.756439,24,15.029334
-56.623956,24,15.112462
-69.24787,24,15.182087
-56.401174,24,15.323631
-68.396278,24,15.422915
-72.338241,24,15.586803
-70.013551,24,15.672277
-62.119307,24,15.751016
-55.225901,24,15.884167
-58.950345,24,15.987063
-65.596473,24,16.066492
-60.405208,24,16.200963
-64.468037,24,16.311237
-62.754025,24,16.44392
-62.873379,24,16.546176
-55.409622,24,16.652395
-63.334359,24,16.793568
-63.850363,24,16.893859
-62.035289,24,16.984326
-64.283963,24,17.136213
-63.11067,24,17.228445
-52.110778,24,17.372397
-54.965819,24,17.450171
-59.514474,24,17.543643
-53.498176,24,17.700146
-69.466701,24,17.793538
-59.385442,24,17.88761
-54.74831,24,18.053135
-47.779804,24,18.160673
-60.150356,24,18.292655
-57.659129,24,18.392184
-63.041148,24,18.474235
-64.962224,24,18.621727
-59.120186,24,18.728843
-63.394028,24,18.824654
-57.887192,24,18.956234
-69.608255,24,19.04632
-50.347613,24,19.184294
-60.097029,24,19.26616
-54.814639,24,19.363273
-65.009384,24,19.50322
-64.833872,24,19.623649
-62.382776,24,19.727292
-57.837585,24,19.888798
-58.218988,24,19.990177
-52.801234,24,20.130767
-69.55146,24,20.224014
-55.363747,24,20.319527
-55.812838,24,20.472621
-54.988287,24,20.605958
-51.299844,24,20.694615
-49.206496,24,20.898783
-64.456778,24,21.134475
-63.277638,24,21.251051
-56.697793,24,21.344172
-45.243817,24,21.436344
-52.035049,24,21.63562
-60.874271,24,21.733512
-52.106973,24,21.810894
-50.463338,24,21.967896
-66.936392,24,22.060183
-59.529226,24,22.192085
-59.428241,24,22.311149
-56.400793,24,22.412212
-64.633454,24,22.548392
-55.84322,24,22.649563
-62.91847,24,22.747128
-62.907362,24,22.890693
-50.35824,24,22.990306
-60.234504,24,23.162712
-61.662496,24,23.277348
-44.035144,24,23.370032
-60.948423,24,23.508613
-64.552091,24,23.608822
-62.015293,24,23.694124
-53.551883,24,23.848972
-60.186098,24,23.93118
-53.123073,24,24.087045
-58.744547,24,24.194383
-59.017879,24,24.288608
-56.536223,24,24.415267
-58.216071,24,24.525108
-63.469709,24,24.632151
-57.135306,24,24.813924
-62.170378,24,25.050655
-58.233777,24,27.109247
-53.783297,24,27.231955
-54.487738,24,27.349473
-61.259241,24,27.535259
-46.757802,24,27.666975
-60.676993,24,27.76759
-65.817403,24,27.951236
-62.186518,24,28.057353
-56.620739,24,28.199674
-70.223785,24,28.297504
-64.637401,24,28.38025
-53.259654,24,28.514985
-65.60662,24,28.602808
-48.950684,24,28.679495
-51.815862,24,28.840376
-53.719527,24,28.938416
-52.712317,24,29.056097
-61.625223,24,29.139493
-59.589004,24,29.247493
-56.665912,24,29.381833
-46.064231,24,29.493825
-55.030004,24,29.594406
-48.311996,24,29.788599
-56.944395,24,29.908255
