#{"t_start": 1773781495.7162075, "env_id": "None"}
r,l,t
5.337037,24,0.085306
-6.209345,24,0.189388
-17.183056,24,0.333217
-8.838039,24,0.426915
-34.255736,24,0.510403
-39.445563,24,0.617414
7.192924,24,0.710281
-13.966836,24,0.792287
-15.346008,24,0.94147
-11.85429,24,1.040664
6.981103,24,1.182569
-20.483205,24,1.278029
-18.424507,24,1.358308
-30.168859,24,1.503156
-0.593673,24,1.590802
-9.120949,24,1.649193
-31.784199,24,1.775332
-17.617367,24,1.846042
-11.678446,24,1.952795
-24.126168,24,2.032042
-20.098574,24,2.11006
-17.730741,24,2.233584
-15.061866,24,2.300807
-22.427636,24,2.372862
-16.206445,24,2.489169
-1.672335,24,2.581699
-33.333959,24,2.699749
-24.553715,24,2.777391
-15.748211,24,2.853505
-13.612007,24,2.974689
1.562493,24,3.05589
-10.34576,24,3.129977
-16.949068,24,3.263769
-15.453086,24,3.339875
-9.393388,24,3.455149
-6.115799,24,3.53457
4.489014,24,3.600682
-8.26296,24,3.731557
13.51731,24,3.818642
-9.211309,24,3.904436
4.624453,24,4.039534
-24.933072,24,4.097435
-7.152749,24,4.212056
0.453815,24,4.276407
0.967272,24,4.350552
6.83172,24,4.481276
-0.60542,24,4.573167
20.469804,24,4.669131
7.022704,24,4.812759
7.953097,24,4.958483
-1.848534,24,7.155308
4.952666,24,7.258069
7.74312,24,7.326885
1.706388,24,7.426963
12.816284,24,7.521993
21.729103,24,7.61109
19.301491,24,7.748431
18.954599,24,7.836109
28.864794,24,7.959972
19.658775,24,8.052314
15.504356,24,8.123179
10.573806,24,8.241059
24.241613,24,8.333389
5.748095,24,8.40531
22.093413,24,8.541116
11.722466,24,8.623044
18.2973,24,8.733081
23.565765,24,8.836021
29.166813,24,8.922191
29.321455,24,9.056258
11.390617,24,9.126928
17.250557,24,9.19625
8.667901,24,9.323164
15.544051,24,9.396793
27.728846,24,9.508288
23.995083,24,9.585056
15.680114,24,9.661373
-0.212276,24,9.773804
29.693706,24,9.873294
13.742326,24,9.958062
17.802896,24,10.087323
23.851099,24,10.177242
33.860595,24,10.29807
26.237368,24,10.379475
33.555641,24,10.462611
30.385195,24,10.577151
25.934397,24,10.689384
35.020987,24,10.768147
29.881587,24,10.901199
22.57731,24,10.979821
6.236233,24,11.094316
1.165519,24,11.171599
22.162432,24,11.256961
32.77484,24,11.38353
34.430937,24,11.466036
34.935591,24,11.550702
36.64325,24,11.669727
43.276127,24,11.74634
42.052752,24,11.876231
34.643229,24,11.981283
30.114808,24,12.063402
47.419427,24,12.198395
30.862096,24,12.281561
32.630789,24,12.363519
21.924249,24,12.515513
23.864596,24,12.608266
32.899672,24,12.719888
19.296051,24,12.795657
20.08109,24,12.881555
30.593219,24,13.02921
27.438655,24,13.161323
26.811609,24,13.239788
37.93334,24,13.389698
39.782614,24,13.47476
27.497138,24,13.596474
42.57161,24,13.701039
41.0414,24,13.818234
39.302213,24,13.966648
39.41007,24,14.072588
22.86175,24,14.165537
44.30937,24,14.339039
35.255463,24,14.434199
28.340743,24,14.57574
41.4902,24,14.683385
38.301025,24,14.788979
44.769445,24,14.940217
41.298174,24,15.044947
46.374651,24,15.143379
38.211086,24,15.297359
41.556659,24,15.398297
40.316402,24,15.53334
35.190985,24,15.647304
37.627836,24,15.747799
37.453327,24,15.904237
37.046358,24,16.020173
44.366951,24,16.131519
36.688552,24,16.276337
45.618013,24,16.380946
38.431885,24,16.528247
26.942279,24,16.637266
23.657058,24,16.731903
19.54084,24,16.88923
44.932661,24,17.018003
41.636695,24,17.097577
36.387027,24,17.25312
38.241191,24,17.356632
30.734244,24,17.511622
40.002891,24,17.600814
27.516368,24,17.689279
36.95515,24,17.813305
38.186473,24,17.904523
21.682051,24,18.00487
39.790426,24,18.164423
42.550186,24,18.27828
40.008562,24,18.439884
37.728614,24,18.564295
38.017401,24,18.669712
38.761971,24,18.816945
26.22077,24,18.931046
36.450002,24,19.03792
40.371896,24,19.193947
32.420266,24,19.294355
40.908888,24,19.420046
31.076103,24,19.522789
44.889263,24,19.633241
45.642952,24,19.768981
30.054474,24,19.918142
36.080823,24,20.09995
41.980244,24,21.674715
33.606129,24,21.790092
42.60779,24,21.937027
47.008473,24,22.067463
42.748776,24,22.174618
36.592666,24,22.329247
40.899137,24,22.437013
40.031614,24,22.537234
39.808341,24,22.695569
42.7599,24,22.805213
40.976307,24,22.942738
37.944251,24,23.055856
40.489442,24,23.143571
39.411326,24,23.298618
27.069815,24,23.420651
49.614245,24,23.515205
45.998544,24,23.690356
34.605423,24,23.795281
42.12219,24,23.931123
27.354669,24,24.036897
29.79465,24,24.131771
39.413615,24,24.285371
36.322701,24,24.379727
41.693379,24,24.472582
45.453415,24,24.619788
45.226113,24,24.717221
41.610989,24,24.84906
44.1937,24,24.941809
46.019267,24,25.048583
40.377117,24,25.180693
40.138653,24,25.298247
37.679033,24,25.399132
38.337035,24,25.561612
38.490811,24,25.661819
42.237797,24,25.802392
36.67648,24,25.910833
41.02381,24,26.003913
44.625246,24,26.165983
44.278249,24,26.288945
45.739841,24,26.379682
43.648676,24,26.524223
32.757691,24,26.625431
