#{"t_start": 1773781151.568038, "env_id": "None"}
r,l,t
-13.282959,24,0.099809
-13.770376,24,0.189427
-5.035969,24,0.353573
-9.261416,24,0.437382
-6.880225,24,0.535516
-15.198988,24,0.658363
0.626342,24,0.732607
-15.073114,24,0.854439
1.009438,24,1.058896
-3.29171,24,1.160666
-4.114593,24,1.308175
0.789361,24,1.416124
0.219572,24,1.509805
-11.101417,24,1.65573
-14.187869,24,1.764901
-3.328826,24,1.839604
2.683624,24,2.001086
-19.476709,24,2.096138
4.77424,24,2.249105
-2.253837,24,2.347238
-8.839756,24,2.429682
-21.844907,24,2.588173
3.752092,24,2.693298
1.537709,24,2.767053
0.292095,24,2.931139
0.927048,24,3.036687
-0.112718,24,3.203994
4.978846,24,3.343662
-7.167744,24,3.457013
2.172226,24,3.633732
-0.048699,24,3.761749
6.871458,24,3.862655
-12.459558,24,4.028358
9.712269,24,4.186449
-10.437881,24,4.447658
4.280556,24,4.57295
-7.289525,24,4.664457
-4.660666,24,4.804696
-8.107427,24,4.879714
3.116135,24,4.979371
7.657168,24,5.146709
8.947145,24,5.233169
-5.597023,24,5.348557
7.619202,24,5.430057
6.510185,24,5.516676
-1.320364,24,5.660426
-6.171382,24,5.805532
-8.154457,24,5.897924
5.911097,24,6.121362
4.707402,24,6.26354
7.291295,24,6.42814
7.052639,24,6.553395
-5.816949,24,6.666315
11.641848,24,6.833968
0.523984,24,6.9467
12.037287,24,7.045183
8.977388,24,7.228349
-3.642475,24,7.359716
11.929695,24,7.505822
11.269448,24,7.60686
4.789739,24,7.711612
-6.243704,24,7.856531
-6.641735,24,7.989549
8.451824,24,8.083335
7.96832,24,8.292332
6.359005,24,8.41212
9.552513,24,8.578417
5.799067,24,8.684206
8.308974,24,8.790752
12.009256,24,8.932066
8.849434,24,9.02968
10.56862,24,9.116462
2.021893,24,9.274484
6.224375,24,9.37526
9.139224,24,9.49546
2.516705,24,9.583647
16.335519,24,9.671401
-1.037869,24,9.80458
10.184682,24,9.893142
2.327325,24,9.965253
-1.287958,24,10.107106
24.230207,24,10.202793
7.90158,24,10.332886
11.848784,24,10.410705
16.041575,24,10.510835
16.051983,24,10.630361
18.989676,24,10.730824
14.493562,24,10.818244
19.975191,24,10.970723
19.373902,24,11.093747
6.888129,24,11.226477
21.394109,24,11.311386
12.273484,24,11.411829
10.637865,24,11.581532
19.564461,24,11.698332
21.206497,24,11.807404
17.733833,24,11.956057
25.832591,24,12.070947
29.765017,24,12.20703
19.643231,24,12.301759
11.956284,24,12.389422
27.160374,24,12.524143
14.923381,24,12.621357
17.166091,24,12.724502
21.263895,24,12.869424
21.882892,24,12.965672
15.0345,24,13.090416
20.030583,24,13.17166
21.172492,24,13.267599
15.321042,24,13.410865
17.58952,24,13.510712
8.145542,24,13.590665
16.803523,24,13.730063
31.45487,24,13.82348
20.787025,24,13.9461
27.079416,24,14.035838
23.702373,24,14.118797
16.355091,24,14.25044
28.439885,24,14.351223
29.559772,24,14.440423
26.925204,24,14.574434
25.558605,24,14.682808
14.313283,24,14.809574
25.839089,24,14.905846
19.119428,24,15.000817
28.719493,24,15.116394
24.892605,24,15.218493
25.404761,24,15.3052
29.881875,24,15.439405
14.02861,24,15.525854
17.171027,24,15.660307
25.550663,24,15.77871
24.223914,24,15.86458
26.771671,24,16.020463
31.109033,24,16.144067
25.803187,24,16.221997
29.543053,24,16.379854
28.559528,24,16.474797
32.049184,24,16.612755
26.098018,24,16.71159
33.874491,24,16.808383
32.636081,24,16.943485
27.910793,24,17.043466
31.210732,24,17.142629
26.351204,24,17.275583
24.623581,24,17.359602
21.611277,24,17.500706
29.685098,24,17.586361
29.547472,24,17.679885
25.833998,24,17.791414
26.111083,24,17.885203
24.830469,24,17.973749
25.651464,24,18.125199
32.221381,24,18.226708
31.478582,24,18.354665
33.402326,24,18.450499
34.106607,24,18.55351
28.28406,24,18.690856
24.193451,24,18.791209
36.238825,24,18.883489
30.015721,24,19.041543
21.830314,24,19.152816
30.486682,24,19.313432
22.234328,24,19.447713
29.402751,24,19.55041
35.386317,24,19.704559
22.333704,24,19.832769
26.193401,24,19.922281
30.311708,24,20.103803
32.232446,24,20.21871
24.533682,24,20.374429
26.179028,24,20.486517
34.371587,24,20.572256
29.082838,24,20.710939
27.26307,24,20.813064
31.136908,24,20.914131
28.6763,24,21.070809
29.270075,24,21.18505
29.035963,24,21.3181
31.08982,24,21.425144
25.681489,24,21.532513
31.741471,24,21.674746
31.244695,24,21.794037
32.796738,24,21.879373
33.694842,24,22.026811
34.035695,24,22.133316
32.285657,24,22.277658
30.153228,24,22.376451
36.515421,24,22.468388
35.038667,24,22.616827
33.360318,24,22.703677
37.945248,24,22.80109
33.653685,24,22.943638
33.44089,24,23.038191
30.792388,24,23.175955
36.62159,24,23.285584
30.519157,24,23.381002
30.487603,24,23.518547
31.958942,24,23.621678
30.791284,24,23.707045
33.529078,24,23.863596
35.095994,24,23.960575
30.275906,24,24.088022
26.494959,24,24.199312
40.484889,24,24.305764
32.832572,24,24.450707
36.85991,24,24.548639
33.615491,24,24.647582
31.218666,24,24.801629
31.006037,24,24.906619
