#{"t_start": 1773781599.0245018, "env_id": "None"}
r,l,t
6.320746,24,0.086563
27.181899,24,0.16846
-9.439908,24,0.280405
7.423043,24,0.384019
6.762339,24,0.468693
3.797074,24,0.59015
1.307817,24,0.671595
18.175839,24,0.733211
24.041249,24,0.853007
14.083743,24,0.925812
-10.6114,24,1.048611
18.116299,24,1.121627
5.325803,24,1.204653
10.564544,24,1.315136
-3.441476,24,1.388637
-12.670114,24,1.450426
32.316131,24,1.560948
-4.569204,24,1.621396
16.077441,24,1.727724
30.644464,24,1.800358
12.175354,24,1.866627
-6.793833,24,1.983686
15.026477,24,2.072784
6.334862,24,2.141728
-0.580916,24,2.252686
40.605321,24,2.33124
36.642048,24,2.471693
18.423619,24,2.57691
18.626098,24,2.656315
7.80208,24,2.795245
19.238385,24,2.895832
3.213985,24,2.990181
28.041376,24,3.15226
40.717769,24,3.265968
-5.598642,24,3.376212
-3.473751,24,3.437161
4.580626,24,3.498981
25.67703,24,3.628012
0.308221,24,3.692969
33.46068,24,3.767007
27.323367,24,3.904552
41.923092,24,3.985148
15.570611,24,4.097328
-0.127729,24,4.177515
18.188524,24,4.253368
25.288427,24,4.37405
38.676216,24,4.457158
13.450374,24,4.529086
38.829239,24,4.650361
12.657304,24,4.737873
29.452105,24,4.854753
26.299268,24,4.923251
33.586274,24,4.994833
15.813238,24,5.105472
32.625014,24,5.17151
15.536075,24,5.237334
22.523618,24,5.35416
30.342095,24,5.421077
10.825175,24,5.535236
19.309405,24,5.621213
25.382076,24,5.713113
14.677058,24,5.844255
32.059073,24,5.927278
18.902839,24,5.999451
5.545115,24,6.111333
38.345895,24,6.205647
41.380613,24,6.374912
24.522177,24,6.478411
25.440627,24,6.567539
25.278154,24,7.271999
28.014009,24,7.408083
34.0883,24,7.544743
23.940662,24,8.966269
36.336079,24,9.0725
28.318961,24,9.223481
24.147871,24,9.32134
33.140497,24,9.387454
22.086498,24,9.50192
29.124069,24,9.590403
38.216636,24,9.663113
15.82398,24,9.780269
20.471411,24,9.847903
20.017973,24,9.950999
25.230651,24,10.019558
41.858489,24,10.106439
38.135265,24,10.215378
40.693215,24,10.293445
30.615787,24,10.381873
34.078557,24,10.503181
49.51577,24,10.588901
43.40879,24,10.748292
20.656509,24,10.847759
38.407624,24,10.94699
35.149587,24,11.061404
47.104554,24,11.149431
21.146168,24,11.222498
19.045707,24,11.338313
38.555653,24,11.421582
35.28881,24,11.542235
45.379332,24,11.617733
30.956316,24,11.685875
32.213106,24,11.79614
29.347764,24,11.888956
44.792822,24,11.964882
43.090242,24,12.090621
41.512312,24,12.168407
17.47947,24,12.28454
44.266575,24,12.369528
37.387092,24,12.454308
31.821667,24,12.557426
53.900362,24,12.642971
51.391957,24,12.735143
39.680602,24,12.852033
26.178795,24,12.921116
40.323862,24,13.038409
33.656917,24,13.106579
39.802986,24,13.187768
38.946651,24,13.323175
46.237058,24,13.440065
46.548143,24,13.528539
36.411854,24,13.681464
43.508703,24,13.766182
28.510166,24,13.883896
42.695992,24,13.981758
38.585282,24,14.068495
45.318129,24,14.198425
38.440077,24,14.302194
33.398527,24,14.374994
34.189589,24,14.504271
32.947489,24,14.582728
24.657564,24,14.70534
42.697556,24,14.813451
21.503041,24,14.893009
35.582027,24,15.015968
41.058002,24,15.10729
39.577467,24,15.195265
49.686713,24,15.327258
51.374751,24,15.420464
35.633336,24,15.553679
40.880363,24,15.63706
45.163856,24,15.712352
38.329453,24,15.854688
42.515231,24,15.93752
51.52516,24,16.008545
40.38085,24,16.137121
49.271469,24,16.228978
35.665323,24,16.35614
40.791178,24,16.431793
46.482884,24,16.505596
43.506129,24,16.625206
46.475067,24,16.710034
52.968251,24,16.786161
36.070075,24,16.926871
36.863749,24,17.003793
32.364879,24,17.125561
42.265912,24,17.196358
48.697267,24,17.282056
48.687018,24,17.396265
39.668357,24,17.470681
41.698484,24,17.541487
37.904147,24,17.682319
34.411529,24,17.772654
45.230842,24,17.902408
58.348884,24,17.988015
51.213006,24,18.057559
43.497005,24,18.16689
47.763391,24,18.254243
44.678903,24,18.328097
50.014489,24,18.44618
47.993223,24,18.528416
42.11751,24,18.634829
29.141356,24,18.71721
44.191757,24,18.796118
38.63089,24,18.910313
43.518818,24,18.986654
41.344022,24,19.061315
36.827514,24,19.195445
40.615811,24,19.278399
44.785665,24,19.447589
39.826878,24,19.524158
40.768698,24,19.601597
37.713545,24,19.716096
45.417184,24,19.802046
44.187715,24,19.875711
40.226723,24,19.998713
49.787135,24,20.078841
36.323673,24,20.22199
47.20012,24,20.308989
47.352414,24,20.387527
46.793992,24,20.514647
56.226143,24,20.617118
44.221378,24,20.714218
47.604821,24,20.838563
50.467846,24,20.928469
50.701578,24,21.048237
45.039727,24,21.127141
34.636325,24,21.204328
49.282463,24,21.332569
46.562967,24,21.420252
39.482923,24,21.502836
48.547386,24,21.680877
44.10974,24,21.817961
37.284652,24,23.241364
42.684024,24,23.373346
43.454265,24,23.510864
50.711443,24,23.658989
51.002843,24,23.750356
49.200562,24,23.836549
35.295084,24,23.984708
48.137887,24,24.079211
