#{"t_start": 1773781230.286762, "env_id": "None"}
r,l,t
-0.144579,24,0.096311
4.619181,24,0.178303
3.264632,24,0.308236
11.018036,24,0.387192
7.389745,24,0.484433
8.253339,24,0.604573
22.072356,24,0.679074
14.311578,24,0.758921
6.872906,24,0.876201
11.314872,24,0.966233
14.811916,24,1.08923
19.80462,24,1.167404
16.271615,24,1.233479
10.691344,24,1.349329
4.075951,24,1.431614
9.974344,24,1.501135
3.324859,24,1.625796
16.695424,24,1.69787
8.81123,24,1.805882
17.038345,24,1.887915
6.497122,24,1.962232
9.27845,24,2.090098
16.276323,24,2.178672
17.152256,24,2.253408
-1.516718,24,2.383536
11.065263,24,2.461885
13.046419,24,2.569015
-5.065724,24,2.655103
9.135632,24,2.751108
13.032648,24,2.887908
15.056432,24,2.983917
18.636292,24,3.061278
17.156259,24,3.198662
6.04025,24,3.299341
19.802883,24,3.436043
5.493986,24,3.503028
8.718636,24,3.578493
11.588256,24,3.711982
11.099777,24,3.794898
21.251868,24,3.88264
-1.30306,24,4.019408
14.173338,24,4.090653
20.824023,24,4.220569
19.620336,24,4.302224
12.582399,24,4.386925
12.853182,24,4.513655
9.32884,24,4.582536
18.415943,24,4.664209
22.033143,24,4.800323
24.626199,24,4.887676
18.926856,24,5.000432
11.248943,24,5.080034
15.817259,24,5.152397
24.970951,24,5.281909
14.472952,24,5.36499
22.476927,24,5.44476
14.627612,24,5.576175
18.625116,24,5.671821
30.293366,24,5.804591
8.467508,24,5.881548
19.793889,24,5.950278
16.98783,24,6.08874
15.450436,24,6.165134
8.486241,24,6.237834
12.583688,24,6.376505
18.029805,24,6.464407
20.58938,24,6.585985
15.968519,24,6.657968
22.241675,24,6.729837
14.533388,24,6.854515
7.775199,24,6.94609
19.368228,24,7.015087
6.474857,24,7.13322
20.150641,24,7.23727
23.743653,24,7.358081
20.724891,24,7.435981
22.324311,24,7.521382
19.110688,24,7.644645
14.90803,24,7.711812
30.790967,24,7.792969
14.254708,24,7.914159
30.593414,24,8.008581
23.007585,24,8.137204
31.408556,24,8.223584
24.058325,24,8.309559
16.946198,24,8.435877
30.227721,24,8.53135
28.954211,24,8.608713
31.327883,24,8.764169
25.655343,24,8.856215
17.821023,24,9.008647
24.302548,24,9.109372
25.192781,24,9.206344
23.377576,24,9.3526
27.603995,24,9.453742
28.874871,24,9.532668
23.740801,24,9.68416
32.114974,24,9.760895
24.368007,24,9.904162
24.049365,24,9.986182
21.537072,24,10.0793
36.167038,24,10.201451
25.767854,24,10.289003
21.045469,24,10.367074
24.224716,24,10.500736
26.985888,24,10.606805
33.991218,24,10.733042
32.157362,24,10.840325
23.337925,24,10.924116
30.941908,24,11.069699
28.647048,24,11.170526
24.432795,24,11.273649
24.556912,24,11.423274
38.049828,24,11.530314
29.061423,24,11.684154
30.656577,24,11.796116
19.822586,24,11.877963
23.211503,24,12.028935
29.850462,24,12.143648
28.786668,24,12.226584
29.934331,24,12.386091
32.513497,24,12.471992
19.086075,24,12.607491
32.869845,24,12.695137
18.960335,24,12.76762
33.446105,24,12.907169
33.665199,24,13.002217
24.319298,24,13.07981
29.517984,24,13.226085
31.351539,24,13.324619
26.079692,24,13.453643
24.101023,24,13.548728
29.958172,24,13.634366
27.448078,24,13.775563
29.742977,24,13.85851
26.769867,24,13.93309
36.521049,24,14.065878
36.053171,24,14.164349
23.561265,24,14.272686
29.36713,24,14.364216
34.008332,24,14.457371
35.999919,24,14.586888
35.529707,24,14.704383
38.646277,24,14.782197
33.707926,24,14.928006
35.811985,24,15.027306
20.965802,24,15.170455
25.175979,24,15.274404
32.197652,24,15.372854
31.976393,24,15.507321
30.11021,24,15.618529
19.589989,24,15.70075
23.573322,24,15.845692
31.197651,24,15.945371
27.010401,24,16.084187
28.373383,24,16.186653
35.168689,24,16.27353
30.484536,24,16.42225
31.344895,24,16.523516
35.216619,24,16.614904
22.208356,24,16.757769
39.454933,24,16.873367
29.450512,24,16.999126
31.487087,24,17.101183
38.729366,24,17.189341
37.647601,24,17.332988
21.941603,24,17.438328
28.237491,24,17.521758
30.690207,24,17.661634
34.669228,24,17.743969
31.315016,24,17.866477
34.748076,24,17.98145
35.631318,24,18.078115
37.398049,24,18.241231
35.433612,24,18.324892
35.234827,24,18.422603
41.456452,24,18.569058
34.025937,24,18.672554
35.696303,24,18.808953
37.640739,24,18.900505
30.020715,24,18.988419
41.506392,24,19.134023
24.444908,24,19.227836
34.827358,24,19.313585
34.744487,24,19.455452
33.640495,24,19.547749
36.403273,24,19.67125
39.326924,24,19.776761
37.09583,24,19.856279
32.791111,24,20.003405
37.785617,24,20.112913
38.649969,24,20.201194
31.152523,24,20.357963
39.629863,24,20.450475
30.017561,24,20.593717
42.807711,24,20.709523
35.317642,24,20.805856
35.893883,24,20.939595
39.403965,24,21.037517
35.465485,24,21.134087
36.032301,24,21.280913
36.716087,24,21.366967
36.394647,24,21.498818
28.32376,24,21.599075
43.174217,24,21.70141
38.862965,24,21.83556
37.999017,24,21.923218
36.093918,24,22.033882
33.350428,24,22.171799
31.174228,24,22.275701
