#{"t_start": 1773781740.49975, "env_id": "None"}
r,l,t
-54.126491,24,0.100732
-42.192152,24,0.188056
-43.831916,24,1.118389
-43.011047,24,1.260465
-50.071544,24,1.392188
-52.080735,24,2.119774
-60.00171,24,2.245317
-47.41171,24,2.321645
-43.295379,24,2.438432
-53.339309,24,2.516695
-63.712834,24,2.658754
-52.137212,24,2.744458
-47.993246,24,2.815342
-48.269034,24,2.924318
-63.273549,24,2.99783
-28.512536,24,3.056961
-47.700085,24,3.165788
-40.559737,24,3.228891
-49.622306,24,3.340066
-64.448822,24,3.41237
-41.388643,24,3.481265
-57.127729,24,3.605538
-40.38861,24,3.682596
-57.179184,24,3.757198
-53.402527,24,3.905916
-50.598826,24,4.002298
-47.719729,24,4.121079
-57.504666,24,4.196129
-59.881287,24,4.277831
-57.825407,24,4.425109
-59.905891,24,4.519389
-50.019685,24,4.593129
-41.84279,24,4.732867
-57.875648,24,4.809908
-59.022439,24,4.936547
-64.60081,24,5.011232
-64.556102,24,5.080983
-34.124456,24,5.205908
-59.515725,24,5.277018
-62.70018,24,5.359876
-36.356815,24,5.491496
-53.85703,24,5.566647
-42.373228,24,5.672575
-52.197047,24,5.748867
-46.547574,24,5.831997
-59.307321,24,5.969684
-53.460703,24,6.042849
-61.08831,24,6.116252
-62.802817,24,6.270001
-44.174377,24,6.37395
-53.115753,24,6.53777
-49.314285,24,6.619596
-59.25772,24,6.723931
-60.555217,24,6.87282
-51.578437,24,6.962785
-56.091891,24,7.035632
-39.332158,24,7.148307
-55.293638,24,7.258007
-48.459795,24,7.432227
-44.532665,24,7.539073
-60.273261,24,7.62371
-55.129328,24,7.76908
-51.286602,24,7.87136
-57.221788,24,7.949261
-49.731498,24,8.10207
-53.099309,24,8.200647
-50.149311,24,8.378745
-55.410204,24,8.463726
-54.589568,24,8.541431
-54.132515,24,8.66193
-44.278044,24,8.752908
-41.241575,24,8.813799
-59.097333,24,8.961569
-52.129192,24,9.099641
-63.853952,24,9.243966
-46.733847,24,9.361413
-48.196877,24,9.455688
-52.607357,24,9.609586
-39.322473,24,9.716637
-60.091295,24,9.789742
-52.944771,24,9.910982
-68.115668,24,10.002205
-39.475417,24,10.126339
-49.895541,24,10.221962
-44.48061,24,10.301389
-60.417688,24,10.444906
-42.01911,24,10.528485
-40.598626,24,10.608025
-44.539628,24,10.737202
-54.47678,24,10.807606
-38.384946,24,10.918036
-55.385483,24,11.008843
-50.15965,24,11.095256
-49.180574,24,11.231596
-50.065517,24,11.340997
-65.25114,24,11.414246
-46.461511,24,11.584741
-40.757666,24,11.681752
-42.376138,24,11.817739
-50.561243,24,11.900556
-55.3261,24,12.002797
-46.536718,24,12.153056
-45.262111,24,12.233439
-57.636183,24,12.292515
-36.301748,24,12.401172
-40.926428,24,12.490338
-44.54162,24,12.612212
-46.456468,24,12.714569
-42.371463,24,12.792389
-34.788165,24,12.944901
-43.495447,24,13.06233
-48.842153,24,13.185627
-41.357458,24,13.433014
-45.44773,24,13.549392
-56.50238,24,13.761566
-40.815422,24,13.915925
-48.324593,24,13.993707
-53.970361,24,14.156618
-55.406593,24,14.250043
-40.230385,24,14.362954
-57.876837,24,14.615283
-57.883936,24,14.732704
-42.424425,24,14.918324
-41.578616,24,15.054066
-46.83996,24,15.180051
-54.587284,24,18.126925
-41.012432,24,18.272674
-48.928543,24,18.388977
-36.008446,24,18.569057
-37.824348,24,18.706948
-43.231166,24,18.882957
-42.296701,24,19.00695
-57.096893,24,19.095819
-30.187683,24,19.241624
-45.296442,24,19.354622
-37.849731,24,19.453708
-47.227259,24,19.616824
-41.968442,24,19.71724
-31.747382,24,19.889447
-60.797571,24,19.994102
-49.91369,24,20.078721
-43.004455,24,20.224819
-37.395388,24,20.316849
-51.266055,24,20.417754
-44.646548,24,20.589524
-37.182584,24,20.687779
-49.784411,24,20.853065
-32.946484,24,20.967565
-43.731081,24,21.064469
-46.440726,24,21.212644
-45.751399,24,21.291355
-43.354817,24,21.393819
-46.525037,24,21.520319
-54.623234,24,21.61061
-46.81189,24,21.751818
-33.498148,24,21.845005
-55.718101,24,21.938169
-45.713087,24,22.077198
-29.219387,24,22.165109
-45.941607,24,22.248519
-39.293353,24,22.452106
-47.117055,24,22.555521
-37.538317,24,22.705138
-43.304019,24,22.811608
-42.042122,24,22.921456
-39.399036,24,23.082391
-42.309697,24,23.202099
-46.688597,24,23.287488
-33.258545,24,23.430031
-38.720512,24,23.519612
-30.148846,24,23.655269
-34.49338,24,23.743826
-34.959423,24,23.840279
-38.509273,24,23.999961
-29.053808,24,24.104316
-57.465214,24,24.178853
-42.478387,24,24.317722
-44.225186,24,24.423254
-51.795238,24,24.559808
-41.123153,24,24.657432
-35.464466,24,24.789075
-45.801086,24,24.936966
-50.34324,24,25.024014
-40.118394,24,25.10214
-44.276058,24,25.283696
-44.27899,24,25.396391
-48.569017,24,25.619103
-47.25233,24,25.763931
-54.847695,24,25.894648
-57.656531,24,26.099963
-48.155443,24,26.232375
-41.910286,24,26.400817
-51.032879,24,26.746833
-44.514921,24,26.895637
-49.695462,24,27.104251
-41.647873,24,27.232907
-41.709634,24,27.372188
-51.066096,24,27.5718
-54.124824,24,27.67718
-39.215955,24,27.787359
-41.122746,24,27.980241
-54.974703,24,28.133511
-53.780335,24,28.267869
-56.955316,24,28.367108
-42.678427,24,28.474858
-33.691738,24,28.611479
-48.490826,24,28.715235
-50.701422,24,28.800066
-42.302994,24,28.956707
-56.732396,24,29.088886
