feature,feature_label,mean_abs_shap,split,rank
mom_5,5-day momentum,0.011297363629607583,split_020_2019-12-31_2022-03-30,1
volume_roll_mean_20,20-day average volume,0.009608013253276365,split_020_2019-12-31_2022-03-30,2
ret_mean_10,10-day average return,0.007883972329465428,split_020_2019-12-31_2022-03-30,3
macd_signal_9,MACD signal (9),0.007783548530660185,split_020_2019-12-31_2022-03-30,4
macd_hist,MACD histogram,0.007605135330971384,split_020_2019-12-31_2022-03-30,5
macd_12_26,"MACD (12, 26)",0.0072841755747623345,split_020_2019-12-31_2022-03-30,6
volume,Trading volume,0.007253597937638453,split_020_2019-12-31_2022-03-30,7
rsi_14,14-day RSI,0.0070394673365641565,split_020_2019-12-31_2022-03-30,8
log_return_1,1-day log return,0.006625280174122337,split_020_2019-12-31_2022-03-30,9
mom_10,10-day momentum,0.006604551063319974,split_020_2019-12-31_2022-03-30,10
mom_20,20-day momentum,0.006572661868571619,split_020_2019-12-31_2022-03-30,11
ret_mean_5,5-day average return,0.006541121580168886,split_020_2019-12-31_2022-03-30,12
ret_mean_20,20-day average return,0.006333784153374851,split_020_2019-12-31_2022-03-30,13
simple_return_1,1-day simple return,0.005667443145038768,split_020_2019-12-31_2022-03-30,14
mom_60,60-day momentum,0.005226515558608865,split_020_2019-12-31_2022-03-30,15
ret_mean_60,60-day average return,0.00520310814699471,split_020_2019-12-31_2022-03-30,16
ret_std_20,20-day return volatility,0.004447165628946215,split_020_2019-12-31_2022-03-30,17
volume_chg,Volume change,0.004141017053147241,split_020_2019-12-31_2022-03-30,18
ticker_TLT,Asset indicator: TLT,0.0036031722960257464,split_020_2019-12-31_2022-03-30,19
ticker_EFA,Asset indicator: EFA,0.003559537819541458,split_020_2019-12-31_2022-03-30,20
ret_std_10,10-day return volatility,0.003423502236117082,split_020_2019-12-31_2022-03-30,21
ret_std_5,5-day return volatility,0.0032236838406475487,split_020_2019-12-31_2022-03-30,22
ticker_SPY,Asset indicator: SPY,0.0029856954494536067,split_020_2019-12-31_2022-03-30,23
ret_std_60,60-day return volatility,0.0029175341163580493,split_020_2019-12-31_2022-03-30,24
ticker_IWM,Asset indicator: IWM,0.0023769978841181776,split_020_2019-12-31_2022-03-30,25
