,net_ann_return,net_ann_return,net_ann_vol,net_ann_vol,net_sharpe,net_sharpe,net_sortino,net_sortino,net_cumulative_return,net_cumulative_return,net_max_drawdown,net_max_drawdown,turnover_total,turnover_total,tc_total,tc_total
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,,,,,,,
black_litterman,0.1277186667347591,0.30956212434347996,0.12420666728320624,0.06422153638710161,1.2543709744884144,2.0768361703617706,2.286153564938437,3.3923182497364057,0.023238064933436667,0.07243621574622357,-0.06016336948489749,0.051182452025335896,1.3462550945043312,0.33261887417791786,0.0013462550945043312,0.0003326188741779179
markowitz,0.13868490788510324,0.30909469706187437,0.12108353387664963,0.06242660109145105,1.37338783687831,2.196451877751171,2.5154726843244943,3.6524192042387513,0.02590119192894054,0.07162131329468552,-0.05790410354730875,0.049333688642486946,1.2358624683576693,0.3011835906673596,0.0012358624683576694,0.00030118359066735965
