date,equal_weight_gross,equal_weight_net,markowitz_gross,markowitz_net,black_litterman_gross,black_litterman_net
2019-12-31,0.9996637105941772,0.9986637105941772,0.9956596735048294,0.9946596735048294,0.9956997850465774,0.9946997850465774
2020-01-02,1.007508499909008,1.006500652480686,1.0060415226291164,1.005031095522947,1.0057740459593345,1.004763928189838
2020-01-03,1.0053683901216925,1.004362683523096,1.0112232787842494,1.0102076473333697,1.0109370882276774,1.0099217851178344
2020-01-06,1.006214540818603,1.0052079877846622,1.0097640596931536,1.0087498938224615,1.0094518045855665,1.0084379931739889
2020-01-07,1.0027466179021836,1.0017435339577774,1.0057483949554873,1.0047382622548076,1.0054327546223378,1.0044229796181428
2020-01-08,1.0039240395725022,1.0029197778103383,1.0044573449225693,1.0034485088999285,1.0041395297365925,1.0031310535424456
2020-01-09,1.007388062488392,1.006380335538006,1.0094493597485232,1.0084355099496305,1.0089588512311114,1.0079455349018485
2020-01-10,1.0070196713554185,1.0060123129200933,1.0131237159647317,1.0121061757921963,1.0125279479233813,1.011511047083259
2020-01-13,1.0109258814013704,1.0099146154419403,1.0145301956813662,1.0135112428979216,1.013982265737011,1.0129639042981866
2020-01-14,1.0130231324289893,1.0120097685130112,1.0167304993054405,1.0157093366267047,1.0163199710690838,1.0152992618288768
2020-01-15,1.0164911990704248,1.0154743659211387,1.021489678061195,1.0204637354572677,1.0211381682941343,1.0201126200479365
2020-01-16,1.0221385689716858,1.021116086552709,1.0234984415787944,1.022470481454653,1.023379014989521,1.022351216218889
2020-01-17,1.020821037316974,1.0197998728728728,1.0200743940533563,1.0190498729030095,1.0198252188147368,1.0188009891883671
2020-01-21,1.0188585513284105,1.0178393500304832,1.0251183820453076,1.024088794918979,1.024568638810557,1.0235396452783725
2020-01-22,1.020127811565153,1.0191073405800066,1.027168239178921,1.0261365932596251,1.0265686568859487,1.0255376546980373
2020-01-23,1.0214190528656404,1.0203972902048166,1.0316772536889163,1.0306410790992022,1.0309744815877917,1.0299390545473615
2020-01-24,1.0169742294687423,1.015956913126565,1.0322049408747,1.0311682362974814,1.0312731627291594,1.0302374357176476
2020-01-27,1.008695167467119,1.0076861329720408,1.033715160115674,1.0326769387357957,1.032744922433049,1.031707717305617
2020-01-28,1.0138318139854643,1.012817641115887,1.0340643066621324,1.0330257346136915,1.03313441661496,1.032096820311204
