date,markowitz_gross,markowitz_net,black_litterman_gross,black_litterman_net
2025-07-09,1.0066024541854859,1.0056024541854858,1.0066024541854859,1.0056024541854858
2025-07-10,1.0080369387123962,1.007035513636865,1.0080369387123962,1.007035513636865
2025-07-11,1.002049599636432,1.0010541226281353,1.002049599636432,1.0010541226281353
2025-07-14,1.0031968561019657,1.002200239362228,1.0031968561019657,1.002200239362228
2025-07-15,0.9964292482024042,0.9954393546808262,0.9964292482024042,0.9954393546808262
2025-07-16,1.000058159148074,0.9990646605181132,1.000058159148074,0.9990646605181132
2025-07-17,1.0047711340785512,1.0037729533867588,1.0047711340785512,1.0037729533867588
2025-07-18,1.0031957292801394,1.0021991136598327,1.0031957292801394,1.0021991136598327
2025-07-21,1.0064714975766373,1.0054716276742823,1.0064714975766373,1.0054716276742823
2025-07-22,1.0087787034448934,1.0077765414699742,1.0087787034448934,1.0077765414699742
2025-07-23,1.02395705286454,1.0229398120972373,1.02395705286454,1.0229398120972373
2025-07-24,1.0211178897190698,1.020103469492422,1.0211178897190698,1.020103469492422
2025-07-25,1.0232114922343925,1.0221949921374776,1.0232114922343925,1.0221949921374776
2025-07-28,1.0164727033497496,1.0154628978410076,1.0164727033497496,1.0154628978410076
2025-07-29,1.0140443845366165,1.0130369914189858,1.0140443845366165,1.0130369914189858
2025-07-30,1.0103650168578007,1.0093612789743327,1.0103650168578007,1.0093612789743327
2025-07-31,1.0037511949150315,1.0027540274724713,1.0037511949150315,1.0027540274724713
2025-08-01,0.9928248962684203,0.9918385834572999,0.9928248962684203,0.9918385834572999
2025-08-04,1.007156778541831,1.00615622785337,1.007156778541831,1.00615622785337
2025-08-05,1.004047497416136,1.0030500356145666,1.004047497416136,1.0030500356145666
2025-08-06,1.0112958167032007,1.0102911541251411,1.0112958167032007,1.0102911541251411
2025-08-07,1.014422866825359,1.0134150977079608,1.014422866825359,1.0134150977079608
2025-08-08,1.0216536007260533,1.020638648302206,1.0216536007260533,1.020638648302206
2025-08-11,1.0187230022366698,1.0177109611890836,1.0187230022366698,1.0177109611890836
2025-08-12,1.030211246893374,1.0291877929542248,1.030211246893374,1.0291877929542248
2025-08-13,1.0348153482555171,1.0337873204139867,1.0348153482555171,1.0337873204139867
2025-08-14,1.034918279507828,1.0338901494101864,1.034918279507828,1.0338901494101864
2025-08-15,1.035903564295916,1.0348744553761149,1.035903564295916,1.0348744553761149
2025-08-18,1.0353187311877114,1.0342902032650119,1.0353187311877114,1.0342902032650119
2025-08-19,1.0319936464379476,1.0309684217902757,1.0319936464379476,1.0309684217902757
2025-08-20,1.0318274912643026,1.0308024316819682,1.0318274912643026,1.0308024316819682
2025-08-21,1.026753846106528,1.0257338268905631,1.026753846106528,1.0257338268905631
2025-08-22,1.0423851015934698,1.0413495536497317,1.0423851015934698,1.0413495536497317
2025-08-25,1.0341315085546212,1.033104160067386,1.0341315085546212,1.033104160067386
2025-08-26,1.0362799250084815,1.0352504421965734,1.0362799250084815,1.0352504421965734
2025-08-27,1.0367042649636211,1.0356743605950662,1.0367042649636211,1.0356743605950662
2025-08-28,1.0404449043344282,1.0394112838619085,1.0404449043344282,1.0394112838619085
2025-08-29,1.0342797352419195,1.0332522395002377,1.0342797352419195,1.0332522395002377
2025-09-02,1.025610983502271,1.0245920996527056,1.025610983502271,1.0245920996527056
2025-09-03,1.0295800841976692,1.028557257281326,1.0295800841976692,1.028557257281326
2025-09-04,1.0377389763439078,1.036708044050797,1.0377389763439078,1.036708044050797
2025-09-05,1.037798133569813,1.0367671425074974,1.037798133569813,1.0367671425074974
2025-09-08,1.0434884626771925,1.0424518186094787,1.0437165727496869,1.0426194658971282
2025-09-09,1.0435402103808011,1.0425035149048045,1.043596854565992,1.0424998735556812
2025-09-10,1.0452599365351698,1.0442215326129567,1.0452224677461404,1.0441237779660295
2025-09-11,1.0549071559501655,1.0538591680860745,1.0549391243175565,1.0538302208350032
2025-09-12,1.0530230482444165,1.0519769321298904,1.0529437589785238,1.0518369529322324
2025-09-15,1.059195113649795,1.0581428659533523,1.0591564543010388,1.058043117755195
2025-09-16,1.0571433433300037,1.0560931339460162,1.0570616648237459,1.055950530224245
2025-09-17,1.0547698580356286,1.0537220065688948,1.0546113797355456,1.0535028207630215
2025-09-18,1.0593601633941978,1.0583077517305963,1.0591764419953678,1.0580630844393792
2025-09-19,1.0608742263794946,1.0598203105838706,1.0604192003574813,1.0593045364710667
2025-09-22,1.0652545808112925,1.0641963133926284,1.0647513099876575,1.0636320923868674
2025-09-23,1.0609532477849093,1.0598992534861928,1.0605607059929982,1.0594458933623685
2025-09-24,1.056466947397592,1.055417409972956,1.0559954283535338,1.0548854145327655
2025-09-25,1.0505299654794997,1.0494863260952405,1.0499839292132302,1.0488802344038421
2025-09-26,1.0573868942347695,1.0563364428973636,1.056898148127319,1.0557871854090477
2025-09-29,1.0608136735799587,1.0597598179399594,1.0603563829946832,1.0592417851389908
2025-09-30,1.064945261068014,1.0638873009402192,1.0644960342122114,1.0633770849455744
2025-10-01,1.0706355514545414,1.0695719383598152,1.0703335692310192,1.0692084838160845
2025-10-02,1.0720578058179815,1.0709927797976684,1.0717691516707435,1.070642557237582
2025-10-03,1.075641105071973,1.0745725192557951,1.0756128083773495,1.0744821736690577
2025-10-06,1.078951192960544,1.077879318767833,1.0788830498266624,1.0777489775909832
