date,equal_weight_gross,equal_weight_net,markowitz_gross,markowitz_net,black_litterman_gross,black_litterman_net
2025-04-07,0.9837211519479752,0.9827211519479752,0.9892805576324463,0.9882805576324463,0.9892805576324463,0.9882805576324463
2025-04-08,0.9679079955106973,0.9669240703469514,0.9786323517001306,0.9776431152856981,0.9786323517001306,0.9776431152856981
2025-04-09,1.0339851684390418,1.032934072641832,1.0705041964082467,1.0694220926631066,1.0705041964082467,1.0694220926631066
2025-04-10,0.999572031101298,0.9985559179180836,1.033913880777688,1.032868763825979,1.033913880777688,1.032868763825979
2025-04-11,1.015294518206274,1.0142624223565553,1.0553432125586601,1.0542764340756339,1.0553432125586601,1.0542764340756339
2025-04-14,1.0252878117878477,1.0242455572731843,1.0660299394145012,1.0649523584075868,1.0660299394145012,1.0649523584075868
2025-04-15,1.0281059877856173,1.0270608684591196,1.0680847322116351,1.0670050741470234,1.0680847322116351,1.0670050741470234
2025-04-16,1.02037418122779,1.019336921655596,1.052195500445098,1.0511319037815154,1.052195500445098,1.0511319037815154
2025-04-17,1.0233337269724365,1.0222934588792418,1.0576602238230521,1.0565911032225683,1.0576602238230521,1.0565911032225683
2025-04-21,1.0062533712251254,1.0052304661374059,1.04025983470733,1.0392083030395118,1.04025983470733,1.0392083030395118
2025-04-22,1.0259224114766747,1.0248795118608183,1.0651141911411168,1.0640375358051521,1.0651141911411168,1.0640375358051521
2025-04-23,1.0372193063357393,1.0361649228813616,1.0767244656512553,1.075636074236561,1.0767244656512553,1.075636074236561
2025-04-24,1.054053022316579,1.0529815265779452,1.0960542480107875,1.094946317364062,1.0960542480107875,1.094946317364062
2025-04-25,1.0591121540967594,1.0580355155066479,1.1026901481179654,1.1015755096672137,1.1026901481179654,1.1015755096672137
2025-04-28,1.0637623206709486,1.0626809549622172,1.105878673950715,1.1047608124245594,1.105878673950715,1.1047608124245594
2025-04-29,1.069770119538733,1.0686826466126709,1.1109465480437406,1.1098235637300664,1.1109465480437406,1.1098235637300664
2025-04-30,1.0657191115982896,1.0646357567171962,1.1106874254317527,1.109564703048438,1.1106874254317527,1.109564703048438
2025-05-01,1.0670618991203717,1.0659771792309938,1.1139948573381906,1.1128687916849804,1.1139948573381906,1.1128687916849804
2025-05-02,1.079249904863575,1.07815279527848,1.1324615029692406,1.1313167705733267,1.1324615029692406,1.1313167705733267
2025-05-05,1.0745931143768233,1.0735007386438749,1.129354236552507,1.1282126450920869,1.129354236552507,1.1282126450920869
2025-05-06,1.0699677862016927,1.0688801123379335,1.1231144142731542,1.1219791302471933,1.1231144142731542,1.1219791302471933
2025-05-07,1.0722064817754422,1.0711165321696503,1.124435946181371,1.123299326303919,1.124435946181371,1.123299326303919
2025-05-08,1.07525421358681,1.0741611658146268,1.1275651849255828,1.1264254019022264,1.1275651849255828,1.1264254019022264
2025-05-09,1.0761390741798837,1.0750451269042272,1.1289173316966847,1.127776181875244,1.1289173316966847,1.127776181875244
2025-05-12,1.0933622411913668,1.0922507857356967,1.153613286538608,1.152447173166988,1.153613286538608,1.152447173166988
2025-05-13,1.0954053528901748,1.094291820512915,1.1587717150142338,1.1576003873195022,1.1587717150142338,1.1576003873195022
2025-05-14,1.0901802739481692,1.0890720531156817,1.1574102983746086,1.1562403468482743,1.1574102983746086,1.1562403468482743
2025-05-15,1.0986619583228536,1.0975451154490916,1.165856518394104,1.1646780291279402,1.165856518394104,1.1646780291279402
2025-05-16,1.1040367016390467,1.102914395079457,1.171358745508772,1.1701746943955948,1.171358745508772,1.1701746943955948
2025-05-19,1.1050075991643562,1.1038843056406016,1.1765853246471278,1.1753959903217233,1.1765853246471278,1.1753959903217233
2025-05-20,1.1035512235634983,1.1024294105157892,1.1764562294345722,1.1752670256032034,1.1764562294345722,1.1752670256032034
2025-05-21,1.0848204965153165,1.0837177241551144,1.161796414570737,1.1606220294020322,1.161796414570737,1.1606220294020322
2025-05-22,1.086181144057088,1.08507698853303,1.1618072727296713,1.160632876585153,1.1618072727296713,1.160632876585153
2025-05-23,1.0842934292983861,1.0831911927274327,1.157683515941409,1.1565132882370328,1.157683515941409,1.1565132882370328
2025-05-27,1.104531944749226,1.1034091347511272,1.1788574314782465,1.1776658004263838,1.1788574314782465,1.1776658004263838
2025-05-28,1.0956468215402646,1.094533043698475,1.1693276895267668,1.1681456914772692,1.1693276895267668,1.1681456914772692
2025-05-29,1.1012860288251218,1.1001665184571243,1.1741631251981508,1.1729762393181646,1.1741631251981508,1.1729762393181646
2025-05-30,1.1003946793315338,1.0992760750632902,1.1740636896917902,1.1728769043247531,1.1740636896917902,1.1728769043247531
2025-06-02,1.1031852461469207,1.1020638051329084,1.1830552908377772,1.1818594164402556,1.1830552908377772,1.1818594164402556
2025-06-03,1.1066340447301584,1.105509097846036,1.1835181833791364,1.182321841073358,1.1835181833791364,1.182321841073358
2025-06-04,1.111512271093078,1.11038236525656,1.1854532815918282,1.1842549832198987,1.1854532815918282,1.1842549832198987
2025-06-05,1.1102959470222034,1.109167277637772,1.1816978800829,1.1805033778044853,1.1816978800829,1.1805033778044853
2025-06-06,1.115093611892665,1.113960065450481,1.1906703288795626,1.1894667569305397,1.1906703288795626,1.1894667569305397
2025-06-09,1.1175286314059563,1.1163926096489858,1.191261249174466,1.1900570799021761,1.191261249174466,1.1900570799021761
2025-06-10,1.1224308200880735,1.1212898150198543,1.195950854229767,1.1947419445377658,1.195950854229767,1.1947419445377658
2025-06-11,1.1208604942241693,1.1197210854679343,1.193105772465078,1.1918997386829921,1.193105772465078,1.1918997386829921
2025-06-12,1.1263652801023711,1.1252202754657716,1.199621865225607,1.1984092447450256,1.199621865225607,1.1984092447450256
2025-06-13,1.1117418371281556,1.11061169792669,1.1854167147492083,1.184218453340345,1.1854167147492083,1.184218453340345
2025-06-16,1.1159046195673785,1.1147702486967748,1.1939622601870619,1.192755360636701,1.1939622601870619,1.192755360636701
2025-06-17,1.110555070828489,1.10942613803221,1.1819821983898724,1.1807874087123933,1.1819821983898724,1.1807874087123933
2025-06-18,1.112938080035058,1.1118067247949777,1.1826909276879491,1.181495421601669,1.1826909276879491,1.181495421601669
2025-06-20,1.1086954935646802,1.1075684511183852,1.1767882501527562,1.175598710703028,1.1767882501527562,1.175598710703028
2025-06-23,1.1178091545296904,1.116672847607434,1.1873066671444077,1.186106495304393,1.1873066671444077,1.186106495304393
2025-06-24,1.1298938904267901,1.128745298787596,1.2009642617060758,1.1997502842833512,1.2009642617060758,1.1997502842833512
2025-06-25,1.1255749658658782,1.1244307646218203,1.1987489667966065,1.1975372286728272,1.1987489667966065,1.1975372286728272
2025-06-26,1.1369074551736513,1.1357517339075982,1.209742961659847,1.2085201104147407,1.209742961659847,1.2085201104147407
2025-06-27,1.1391703137089262,1.1380122921380247,1.2177214083293613,1.2164904921863775,1.2177214083293613,1.2164904921863775
2025-06-30,1.1439036795867312,1.1427408463211046,1.2214873612683956,1.2202526383661363,1.2214873612683956,1.2202526383661363
2025-07-01,1.1469823683720493,1.1458164054707742,1.2204302280593968,1.2191965737450126,1.2204302280593968,1.2191965737450126
2025-07-02,1.1512680120969516,1.1500976926321154,1.2251720443818541,1.2239335968707514,1.2251720443818541,1.2239335968707514
2025-07-03,1.1542655283190364,1.1530921617343777,1.2310752280517365,1.229830813392463,1.2310752280517365,1.229830813392463
2025-07-07,1.1419010041799635,1.1407402067304855,1.220235110736973,1.219001653654123,1.220235110736973,1.219001653654123
2025-07-08,1.1454504179171552,1.1442860123174101,1.2234169326485138,1.2221802592668223,1.2234169326485138,1.2221802592668223
