date,markowitz_gross,markowitz_net,black_litterman_gross,black_litterman_net
2025-01-03,1.0088793609893323,1.0078793609893322,1.0102643909287452,1.0092643909287453
2025-01-06,1.0155084860284092,1.014501915247704,1.0167146437592844,1.0157082590416913
2025-01-07,1.0077751700398048,1.0067762645125358,1.008791665971773,1.007793123733692
2025-01-08,1.0081670587013047,1.0071677647344692,1.008754008312421,1.0077555033493932
2025-01-10,0.9932226315155929,0.9922381504468735,0.992712906880531,0.991730280039682
2025-01-13,0.993155195972397,0.9921707817457063,0.9929778722598614,0.9919949831457088
2025-01-14,0.9951506485939212,0.9941642564770102,0.9959724132068423,0.994986559976589
2025-01-15,1.0113179691181706,1.0103155519727485,1.012593498045555,1.011591192602408
2025-01-16,1.0121297292034772,1.0111265074424423,1.0131974501715293,1.0121945469124725
2025-01-17,1.0197513706127492,1.0187405942899856,1.0209698823238758,1.019959285601383
2025-01-21,1.0330198205585766,1.031995892564306,1.0347249720962433,1.033700760037116
2025-01-22,1.0354049271958206,1.0343786350867417,1.0368426315178296,1.03581632331492
2025-01-23,1.0413706282674853,1.0403384229627337,1.0432719123084884,1.0422392401469474
2025-01-24,1.0418165151623513,1.0407838678950498,1.0429338944850781,1.0419015569070644
2025-01-27,1.0335825492042292,1.0325580634340072,1.0331209297804487,1.032098305466401
2025-01-28,1.038419032228615,1.0373897525422804,1.0381607826204249,1.0371331696589645
2025-01-29,1.0354752482858105,1.0344488864745525,1.0350994185847822,1.0340748358835816
2025-01-30,1.0429932499058323,1.0419594362604792,1.0429028479777303,1.0418705411307883
2025-01-31,1.0358960244802227,1.0348692455961106,1.0357020895799802,1.0346769103309843
2025-02-03,1.02786805706033,1.0268492354877958,1.0266614940806358,1.0256452635737519
2025-02-04,1.0363481651082362,1.0353209380628816,1.0357862551063015,1.0347609925469097
2025-02-05,1.0428984781986288,1.04176240666294,1.042418157727108,1.0413331646261164
2025-02-06,1.0470551493506823,1.0459145497848181,1.0459829236459108,1.044894220185118
2025-02-07,1.037344054743839,1.0362140338664991,1.0361242944851639,1.0350458523044008
2025-02-10,1.0443855373946451,1.0432478459451682,1.0429915178437592,1.0419059279652017
2025-02-11,1.046842802932808,1.045702434684494,1.0446685769753334,1.0435812415423895
2025-02-12,1.0463791580627968,1.045239294881611,1.0432518462822944,1.0421659854428391
2025-02-13,1.058082138004298,1.056929526293248,1.05485690477433,1.0537589648970076
2025-02-14,1.058671709901025,1.0575184559454383,1.0552795194425775,1.0541811396899556
2025-02-18,1.063585998562567,1.0624273912733786,1.0600504456327609,1.058947100097489
2025-02-19,1.0607066382074097,1.0595511675220315,1.0576944011773077,1.0565935079131912
2025-02-20,1.0600330725584883,1.0588783356154419,1.0559601184367051,1.0548610302877381
2025-02-21,1.0465189084757045,1.0453788930587358,1.0408144855834485,1.0397311616525489
2025-02-24,1.0434049544243413,1.042268331163594,1.0372330863849444,1.0361534901264702
2025-02-25,1.044081551255435,1.0429441909503665,1.0369633921360928,1.0358840765868496
2025-02-26,1.0449565347217413,1.043818221261758,1.0378262514592451,1.0367460378093636
2025-02-27,1.0302279134425556,1.0291056444660431,1.0229081371666515,1.0218434509238545
2025-02-28,1.0407348133354126,1.0396010987674584,1.0339577652953236,1.0328815781301768
2025-03-03,1.034387237742222,1.0332604378453532,1.024851158403765,1.023784449781924
2025-03-04,1.0269405470209105,1.0258218591057353,1.0166731280582537,1.0156149314778031
2025-03-05,1.0433765993583497,1.042240006985924,1.03194331985472,1.0308692294099626
2025-03-06,1.0279633697491624,1.0268435676317786,1.0163350579419121,1.0152772132392
2025-03-07,1.0357014563239768,1.0345732247955985,1.0239856113553987,1.022776507405818
2025-03-10,1.0093851008043961,1.0082855367475445,0.9979669461977683,0.9967885646240257
2025-03-11,1.0029792308679306,1.0018866449845525,0.9916335394007589,0.9904626362008212
2025-03-12,1.0090535827562312,1.0079543798354116,0.9976391782785937,0.9964611837273651
2025-03-13,0.9983001462936312,0.99721265752652,0.9870073845864137,0.9858419438675844
2025-03-14,1.0180079571493303,1.0168989998659523,1.006492260874197,1.0053038127609129
2025-03-17,1.027290720708942,1.0261716513353911,1.015670017901202,1.0144707328560834
2025-03-18,1.0205801745211271,1.0194684152172258,1.0090353813476847,1.0078439303630957
2025-03-19,1.0284549347306982,1.0273345971316783,1.0168210623450784,1.0156204181672066
2025-03-20,1.0232297864267974,1.0221151407933735,1.0116550208688186,1.010460476660598
2025-03-21,1.0209040224457173,1.0197919103611603,1.0093555659076492,1.0081637368548415
2025-03-24,1.0318248835056412,1.0307008748849835,1.0201528902917094,1.0189483119508131
2025-03-25,1.0355827515590752,1.0344546493406037,1.023868249377663,1.0226592840070123
2025-03-26,1.0227967252587193,1.0216825513763592,1.0112268584845323,1.0100328198428197
2025-03-27,1.0220539833388134,1.0209406185552976,1.0104925184541207,1.009299346908021
2025-03-28,1.0060684046603485,1.0049724536148885,0.994687768488782,0.9935132589096018
2025-03-31,1.006557945954225,1.0054614616316138,0.9951717720962242,0.9939966910142154
2025-04-01,1.0088548387775689,1.0077558523566117,0.9974426824899176,0.9962649199574121
2025-04-02,1.0136223786982352,1.012518198803021,1.0021562920445977,1.0009729637659857
2025-04-03,0.975150669575058,0.9740883984701794,0.9641197745270818,0.9629813590900651
2025-04-04,0.9151591753471722,0.9141622554058061,0.9048069035081483,0.9037385236515292
