date,equal_weight_gross,equal_weight_net,markowitz_gross,markowitz_net,black_litterman_gross,black_litterman_net
2023-04-03,1.004233032464981,1.0032330324649812,1.0054743528366088,1.004474352836609,1.0054743528366088,1.004474352836609
2023-04-04,0.9997202820872153,0.9987247758154955,1.00218302942552,1.0011863028291648,1.00218302942552,1.0011863028291648
2023-04-05,0.9974940605455216,0.9965007711113979,0.9978286638424595,0.9968362679041372,0.9978286638424595,0.9968362679041372
2023-04-06,1.0006695075493437,0.9996730560533268,1.0020594933097022,1.0010628895768645,1.0020594933097022,1.0010628895768645
2023-04-10,0.9993944859925561,0.9983993041436385,1.00239800432275,1.0014010639219386,1.00239800432275,1.0014010639219386
2023-04-11,1.002786349203333,1.0017877897885508,1.0038979791921279,1.0028995469831314,1.0038979791921279,1.0028995469831314
2023-04-12,1.001265781981469,1.0002687367244296,1.0040037709770826,1.0030052335522897,1.0040037709770826,1.0030052335522897
2023-04-13,1.009147433233821,1.0081425395481824,1.0171505514461359,1.0161389388191442,1.0171505514461359,1.0161389388191442
2023-04-14,1.0028435459592455,1.0018449295888026,1.0139995169603802,1.0129910382119176,1.0139995169603802,1.0129910382119176
2023-04-17,1.0035399444995157,1.0025406346659842,1.0154624570040638,1.014452523280604,1.0154624570040638,1.014452523280604
2023-04-18,1.0049041149828213,1.0039034467290435,1.018082809096961,1.0170702692880396,1.018082809096961,1.0170702692880396
2023-04-19,1.0041588920702362,1.0031589658981153,1.0167051108395115,1.015693941227904,1.0167051108395115,1.015693941227904
2023-04-20,1.0036395516321985,1.0026401426113973,1.0133761519792486,1.0123682932018268,1.0133761519792486,1.0123682932018268
2023-04-21,1.0040171454385787,1.0030173604156005,1.0158958062237062,1.0148854415104172,1.0158958062237062,1.0148854415104172
2023-04-24,1.0071853361975447,1.0061823963383318,1.0175802690032194,1.0165682289982882,1.0175802690032194,1.0165682289982882
2023-04-25,0.9971620740847355,0.9961691152376869,1.0022092367117537,1.0012124840507992,1.0022092367117537,1.0012124840507992
2023-04-26,0.9908723726630012,0.9898856770050914,0.9993868745387375,0.9983929288734713,0.9993868745387375,0.9983929288734713
2023-04-27,0.999754909088079,0.9987593683353178,1.0163254925645522,1.01531470050437,1.0163254925645522,1.01531470050437
2023-04-28,1.0080053283726593,1.007001571977694,1.021364516928481,1.0203487132791422,1.021364516928481,1.0203487132791422
2023-05-01,1.000251937368345,0.9992559016823721,1.02013534000852,1.0191207588437892,1.02013534000852,1.0191207588437892
2023-05-02,0.9960203424700839,0.9950285205420352,1.009148288813588,1.0081446348805303,1.009148288813588,1.0081446348805303
2023-05-03,0.9972649362968921,0.9962718750212154,1.0104092868846484,1.0083962341842028,1.0104092868846484,1.0083962341842028
2023-05-04,0.9897313050897676,0.9887457456896154,1.0027763594061108,1.0007785138949423,1.0027763594061108,1.0007785138949423
2023-05-05,1.0030061110485051,1.0020073327982157,1.0162261326149291,1.0142014909305368,1.0162261326149291,1.0142014909305368
2023-05-08,0.9990517399709529,0.9980568994233178,1.0122196413455344,1.0102029818503142,1.0122196413455344,1.0102029818503142
2023-05-09,0.995302724062583,0.9943116167280441,1.0084212119085574,1.0064121200779805,1.0084212119085574,1.0064121200779805
2023-05-10,0.9996346111236455,0.99863919016177,1.0128101949730637,1.0107923589095062,1.0128101949730637,1.0107923589095062
2023-05-11,0.999308350245687,0.9983132541694381,1.0124796338462878,1.0104624563643343,1.0124796338462878,1.0104624563643343
2023-05-12,0.9959417066635464,0.9949499630398392,1.0090686165556801,1.0070582348916761,1.0090686165556801,1.0070582348916761
2023-05-15,0.9991698530978752,0.9981748949349823,1.0123393112506938,1.0103224133354305,1.0123393112506938,1.0103224133354305
2023-05-16,0.9907342958689596,0.9897477377058239,1.003792570004789,1.0017926998828848,1.003792570004789,1.0017926998828848
2023-05-17,0.9996927759660451,0.9986972970845029,1.0128691264513416,1.0108511729777674,1.0128691264513416,1.0108511729777674
2023-05-18,1.0013923271432184,1.0003951558744293,1.0145910783925463,1.0125696942497864,1.0145910783925463,1.0125696942497864
2023-05-19,0.9992019252747903,0.9982069351749109,1.012371806151724,1.0103548434964102,1.012371806151724,1.0103548434964102
2023-05-22,1.0015313067347933,1.000533997072238,1.0147318897907052,1.012710225107407,1.0147318897907052,1.012710225107407
2023-05-23,0.9945921338614473,0.9936017341218373,1.0077012558444622,1.0056935983925255,1.0077012558444622,1.0056935983925255
2023-05-24,0.9852949335148945,0.9843137917861704,0.9982815146801269,0.9962926243116231,0.9982815146801269,0.9962926243116231
2023-05-25,0.9845488363579462,0.9835684375814383,0.9975255836643449,0.9955381993478859,0.9975255836643449,0.9955381993478859
2023-05-26,0.9949344399564982,0.9939436993536782,1.0080480736707071,1.0060397252487143,1.0080480736707071,1.0060397252487143
2023-05-30,0.994079650638799,0.9930897612221977,1.007182017888038,1.0051753949212192,1.007182017888038,1.0051753949212192
2023-05-31,0.989842764343814,0.9888570939542294,1.0028892877376894,1.0008912172378102,1.0028892877376894,1.0008912172378102
2023-06-01,0.9995186964648017,0.998523390928983,1.0126927525126717,1.0106751504313876,1.0126927525126717,1.0106751504313876
2023-06-02,1.0126961534203722,1.0116877259730752,1.0260438936195393,1.0239996918711618,1.0260438936195393,1.0239996918711618
2023-06-05,1.0068819477285609,1.0058793099789773,1.020153054372069,1.0181205890259681,1.020153054372069,1.0181205890259681
2023-06-06,1.0176347767517762,1.0166214314983808,1.031047609981016,1.0289934392578235,1.031047609981016,1.0289934392578235
2023-06-07,1.0155013923828848,1.014490171521239,1.028886106753171,1.0268362424234037,1.028886106753171,1.0268362424234037
2023-06-08,1.0217433588368805,1.020725922319852,1.035210344820699,1.0331478806220613,1.035210344820699,1.0331478806220613
2023-06-09,1.0193557640805537,1.0183407050941173,1.0327912806108737,1.0307336359480452,1.0327912806108737,1.0307336359480452
2023-06-12,1.0245828646757666,1.023562600621954,1.0380872764818354,1.0360190805315952,1.0380872764818354,1.0360190805315952
2023-06-13,1.0291019149651757,1.0280771509097266,1.0426658896608696,1.040588571674892,1.0426658896608696,1.040588571674892
2023-06-14,1.0296601021772962,1.0286347822874997,1.0432314340036208,1.0411529892756572,1.0432314340036208,1.0411529892756572
2023-06-15,1.0401659123159277,1.0391301308999725,1.053875714920322,1.0517760634410729,1.053875714920322,1.0517760634410729
2023-06-16,1.0356236381150166,1.034592379826716,1.0492735717293467,1.0471830891650102,1.0492735717293467,1.0471830891650102
2023-06-20,1.0315221842736335,1.0304950101507695,1.0451180590864872,1.043035855608711,1.0451180590864872,1.043035855608711
2023-06-21,1.0306175619705193,1.0295912886568042,1.0442015134997311,1.042121136068679,1.0442015134997311,1.042121136068679
2023-06-22,1.02492793764643,1.0239073299741945,1.0384368976522196,1.036368005146781,1.0384368976522196,1.036368005146781
2023-06-23,1.0177064795205268,1.0166930628666033,1.0311202578209273,1.0290659423604165,1.0311202578209273,1.0290659423604165
2023-06-26,1.017514232710316,1.0165010074928458,1.0309254771208936,1.0288715497247238,1.0309254771208936,1.0288715497247238
2023-06-27,1.0255319439209951,1.0245107347884859,1.0390488649709781,1.0369787532344024,1.0390488649709781,1.0369787532344024
2023-06-28,1.028192076084849,1.027168218033137,1.0417440587403282,1.0396685773311196,1.0417440587403282,1.0396685773311196
2023-06-29,1.027164831842937,1.0261419967054377,1.040703275008594,1.0386298671675216,1.040703275008594,1.0386298671675216
2023-06-30,1.0376054480395598,1.036572216295039,1.051281502701065,1.0491870197074789,1.051281502701065,1.0491870197074789
2023-07-03,1.0366733963270063,1.0356410927054236,1.0503371661742862,1.048244564595707,1.0503371661742862,1.048244564595707
