date,equal_weight_gross,equal_weight_net,markowitz_gross,markowitz_net,black_litterman_gross,black_litterman_net
2020-04-01,0.9641319364309311,0.9631319364309311,0.9904045343399048,0.9894045343399048,0.9904704537892342,0.9894704537892342
2020-04-02,0.9782236147359575,0.9772089988127912,1.0033169952281895,1.0023039576658193,1.00304380125308,1.002031106934521
2020-04-03,0.962756108495248,0.9617575355073442,0.9989483137296972,0.9979396871744932,0.9978514253770332,0.9968439733914041
2020-04-06,1.0094890179476401,1.0084419734718761,1.0242216248041922,1.0231874800791918,1.0217159192672758,1.0206843731819195
2020-04-07,1.0091656029381733,1.0081188939092471,1.018203550130346,1.0171754817857186,1.0161709765537223,1.015145028760261
2020-04-08,1.0293650462806607,1.0282973863397493,1.0274304663136946,1.0263930816585463,1.022849236109374,1.021816545803271
2020-04-09,1.0518881985741906,1.0507971775646925,1.0348045258850993,1.0337596957273147,1.0309340574909893,1.0298932045775613
2020-04-13,1.0374576344352875,1.0363815808421704,1.0253565620851781,1.0243212714271357,1.0214802856567498,1.0204489774720897
2020-04-14,1.0549192339907458,1.0538250691839082,1.0373027014791325,1.0362553489423527,1.0322111526290638,1.0311690103332687
2020-04-15,1.0373042053712322,1.0362283109151151,1.0449730162907354,1.0439179191258308,1.0388330594286705,1.0377842315151729
2020-04-16,1.0396845118104254,1.038606148494654,1.0541099628270005,1.0530456401928867,1.0474813998890766,1.0464238404274269
2020-04-17,1.0615649660547806,1.0604639082784095,1.0570229934212612,1.0559557295338582,1.0503252127046723,1.0492647820692236
2020-04-20,1.0519415134722139,1.0508504371643732,1.0546758617757654,1.0536109677600303,1.0482737358986849,1.047215376477777
2020-04-21,1.035863888260556,1.0347894877048651,1.0498345363092454,1.0487745305238227,1.0445792802251348,1.0435246508051164
2020-04-22,1.046488209812976,1.045402789685014,1.0527195072978115,1.0516565885905589,1.0469079152607863,1.045850934801394
2020-04-23,1.0496144727803136,1.048525810084764,1.0560424112582703,1.0549761374533324,1.0499012622746915,1.0488412596685985
2020-04-24,1.0614302881704312,1.0603293700822911,1.0634171520120925,1.0623434320167364,1.0569865557260578,1.0559193996572602
2020-04-27,1.074339387455856,1.0732250800183982,1.0576738098770824,1.0566058888678334,1.0511540414916294,1.05009277405304
2020-04-28,1.0821172176000096,1.0809948429781238,1.0630337646868582,1.0619604317932487,1.0577281662630236,1.056660261448482
2020-04-29,1.1078688990053633,1.1067198146766084,1.0708555065961702,1.0697742761802473,1.0653905629873834,1.0643149220544195
2020-04-30,1.0857728548479102,1.0846466885901396,1.0593645968803267,1.0582949687030017,1.052761504381254,1.0516986140140012
2020-05-01,1.0642399530559807,1.063136120776557,1.0535897355407597,1.0525259381741179,1.0473521887779,1.0462277876027914
2020-05-04,1.0647741436335278,1.063669757290332,1.0517783908637857,1.0507164223909082,1.0453353741819826,1.044213138189442
2020-05-05,1.0680654477983724,1.0669576477064557,1.0516264156388657,1.0505646006136147,1.0446702442869782,1.0435487223549451
2020-05-06,1.0582516843524372,1.0571540631199434,1.038593549162923,1.0375448932721711,1.0317431447284413,1.0306355008844956
2020-05-07,1.0734715597057096,1.0723581523813146,1.0540168826602627,1.0529526540081164,1.0472701144535774,1.0461458013906317
2020-05-08,1.0893453232220993,1.0882154515914029,1.052770900845972,1.0517079302472485,1.0460634089121732,1.0449403913266642
2020-05-11,1.085677766087121,1.0845516984556456,1.0479264474995127,1.0468683682892859,1.0411747493911232,1.040056980101812
2020-05-12,1.0698648468423588,1.0687551804093576,1.0460256506998693,1.04496949070218,1.0397858701689815,1.0386695919324853
2020-05-13,1.0560019153455114,1.054906627578928,1.0430170111621824,1.0419638889530265,1.0374843640741125,1.0363705566551553
2020-05-14,1.0600908409709615,1.0589913121607295,1.0541348312916108,1.053070483548096,1.047067739873455,1.0459436440728762
2020-05-15,1.0650865424127076,1.063981832048735,1.0544454442652993,1.0533807828994586,1.0471206269616729,1.0459964743833408
2020-05-18,1.0942952140967621,1.0931602084271574,1.0534034566661366,1.0523398473831196,1.0467765430798142,1.0456527598980665
2020-05-19,1.083340694940548,1.0822170513249758,1.051440058957522,1.050378432094456,1.04458347445668,1.0434620456777428
2020-05-20,1.10260369350735,1.1014600702626016,1.0604739166379982,1.059403168393348,1.053825191476169,1.0526938411086888
2020-05-21,1.0986862706369083,1.0975467105527321,1.0591343878841577,1.0580649921461929,1.0521669164256067,1.0510373463250084
2020-05-22,1.1014208195200217,1.100278423155063,1.0637617676968698,1.0626876997470436,1.056436573905176,1.0553024200476155
2020-05-26,1.1169427456142211,1.1157842498695951,1.060445539263831,1.059374819671487,1.0542827290248284,1.0531508874608215
2020-05-27,1.1326410749263534,1.1314662968362112,1.065588238866357,1.0645123267497218,1.0592030617219594,1.0580659378585255
2020-05-28,1.1270424995404074,1.125873528306334,1.0624488303480646,1.0613760880558896,1.0568737743995356,1.055739151178608
2020-05-29,1.127707853818298,1.126538192477142,1.0688946460081443,1.067815395450471,1.062728728831392,1.0615878199333888
2020-06-01,1.1359360594655534,1.1347578638093971,1.066305108930777,1.0652284729987314,1.0614381112763958,1.060298587940872
2020-06-02,1.1422591207344432,1.1410743667836907,1.0675111107312534,1.0664332571131425,1.0627285514087808,1.0615598416722767
2020-06-03,1.1559707004391888,1.1547717248044667,1.064676672023109,1.063601680304969,1.0607981040971883,1.0596315173229083
2020-06-04,1.1493698599267865,1.1481777306999708,1.054308655732178,1.053244132480136,1.0503283781022044,1.0491733051530612
2020-06-05,1.1707424553951529,1.1695281584601005,1.0606107349055105,1.0595398485170382,1.0559059096702292,1.0547447029671368
2020-06-08,1.184882946905712,1.1836539834183175,1.0681848533192937,1.0671063194310866,1.0635232800004883,1.06235369628065
2020-06-09,1.1767141256605589,1.1754936348945177,1.0722786284544963,1.0711959611288975,1.0671323789243752,1.065958826186252
2020-06-10,1.1708014885966833,1.1695871304322503,1.0794250750525385,1.0783351920424893,1.0745309618905496,1.073349272741734
2020-06-11,1.1214574854102848,1.120294306966512,1.06677473891829,1.0656976288062796,1.0622865477522436,1.0611183240984523
2020-06-12,1.133678036187798,1.1325021825589021,1.0657139803121256,1.0646379412358076,1.061675206086772,1.0605076547410275
2020-06-15,1.1441965368322484,1.1430097733887856,1.0700482049290256,1.068967789636256,1.0655525514438164,1.064380736082332
2020-06-16,1.1557288555309362,1.1545301307383438,1.0684418968233913,1.067363103401332,1.063370960634688,1.0622015444243473
2020-06-17,1.15157975142658,1.1503853300949016,1.0693127132030078,1.0682330405277247,1.0649034148442842,1.063732313354901
2020-06-18,1.1530970447784819,1.151901049706432,1.076270874783613,1.0751841765330834,1.0713486302373585,1.0701704407799577
