date,equal_weight_gross,equal_weight_net,markowitz_gross,markowitz_net,black_litterman_gross,black_litterman_net
2017-09-28,1.0008831471204758,0.9998831471204758,0.999839579578042,0.998839579578042,1.0004170220324584,0.9994170220324583
2017-09-29,1.0043881318962349,1.0033846300041451,1.002854342029819,1.0018513267836602,1.003512835202916,1.0025097406802295
2017-10-02,1.0078819681005589,1.0068749754551136,1.0055004958532068,1.0044948340286592,1.007354454455203,1.0063475199146366
2017-10-03,1.0100656141630813,1.0090564397983526,1.007247069335848,1.0062396606575867,1.0092678684959582,1.0082590213389542
2017-10-04,1.009101076232324,1.0080928655544488,1.0078172802164123,1.0068093012357824,1.0092130827152492,1.0082042903211885
2017-10-05,1.0101857391619922,1.009176444778259,1.0102342265941524,1.009223830279355,1.0116452058004801,1.0106339822971604
2017-10-06,1.008647599592247,1.0076398419908785,1.0084811736622794,1.0074725306816845,1.010010673174341,1.0090010835222956
2017-10-09,1.0080587985403617,1.007051629220506,1.0083553361792408,1.007346819056319,1.00930136438293,1.008292483744002
2017-10-10,1.0122485546984525,1.011237199319345,1.0106716323152456,1.0096607985245472,1.0120933164769357,1.0110816450497337
2017-10-11,1.0135718910977896,1.0125592135499522,1.0122589770834578,1.011246555693308,1.0134120516018117,1.0123990619891974
2017-10-12,1.013868234872514,1.012855261242386,1.0128038253172602,1.0117908589914577,1.0136356355351408,1.0126224224317937
2017-10-13,1.0168635856146604,1.0158476192767913,1.0159654489896728,1.0149493205329274,1.0161627260483785,1.0151469869079313
2017-10-16,1.0166168886054934,1.015601168746956,1.0164792207272755,1.0154625784163598,1.0164497209622745,1.0154336949465466
2017-10-17,1.0157289887734393,1.0147141560312796,1.0171967289366666,1.01617936900242,1.0164939539277917,1.0154778836975367
2017-10-18,1.016247835132322,1.0152324840016167,1.0157409008991807,1.0147249970265535,1.0162143657369398,1.0151985749783299
2017-10-19,1.0159714401170998,1.0149563651375275,1.016440008153132,1.0154234050610818,1.016469414093105,1.0154533683924554
2017-10-20,1.0154309420339396,1.0144164070755324,1.0161142401512473,1.0150979628794672,1.0169698113509937,1.0159532654616759
2017-10-23,1.012449162045382,1.0114376062359365,1.0139534390865128,1.0129393229624897,1.0140022739679582,1.0129886943790107
2017-10-24,1.0122542272060322,1.0112428661594217,1.0129646621219992,1.011951534933586,1.0136690059760507,1.012655759516173
2017-10-25,1.007584444892317,1.0065777495075545,1.008016632936868,1.007008454571532,1.008775899171407,1.0077675437786513
2017-10-26,1.00755889076097,1.0065522209077906,1.0077501810154408,1.0067422691447774,1.0088937151422115,1.007885241982596
