date,dnn_rl_gross,dnn_rl_net
2023-07-05,0.9950774313946525,0.9942163335137726
2023-07-06,0.9839701140974,0.9831186280186625
2023-07-07,0.9861074776485219,0.985254141985856
2023-07-10,0.9933388864500328,0.9924792930323437
2023-07-11,1.001036278872958,1.000170024457748
2023-07-12,1.0106132815572326,1.0097387396093578
2023-07-13,1.019114292025586,1.0182323936631563
2023-07-14,1.0150358472572492,1.0141574782082543
2023-07-17,1.0206975641711846,1.0198142957120706
2023-07-18,1.0298267020059064,1.0289355335774073
2023-07-19,1.0328973928144805,1.0320035671401584
2023-07-20,1.0252598122944563,1.0243725958589667
2023-07-21,1.0242844526392731,1.0233980802387357
2023-07-24,1.0276629913808113,1.0267736953358828
2023-07-25,1.02931562318142,1.0284248970188983
2023-07-26,1.0322494765968033,1.0313562116017454
2023-07-27,1.0231409010593946,1.02225551823998
2023-07-28,1.0339878562078413,1.0330930868926649
2023-07-31,1.039208748411921,1.0383094611576664
2023-08-01,1.0348524754524668,1.0339569579324013
2023-08-02,1.020421611275786,1.0195385816146245
2023-08-03,1.016765311997491,1.01584098045216
2023-08-04,1.0141885974445521,1.0132666083655861
2023-08-07,1.019815362689852,1.0188882583728334
2023-08-08,1.0152715238829668,1.0143485503260128
2023-08-09,1.0089238050947724,1.008006602187788
2023-08-10,1.0073902515966233,1.0064744428283434
2023-08-11,1.007021157572498,1.0061056843440381
2023-08-14,1.0094935696294134,1.0085758487549823
2023-08-15,0.9974085352173601,0.9965018007312347
2023-08-16,0.9885210263368042,0.9876223713993424
2023-08-17,0.979866399529121,0.978975612429475
2023-08-18,0.981922824452366,0.9810301678766424
2023-08-21,0.9850357272444277,0.9841402407587786
2023-08-22,0.9827032499479694,0.9818098838949496
2023-08-23,0.9939781038084317,0.9930744878944368
2023-08-24,0.9804816398928053,0.9795902934840743
2023-08-25,0.9863964310185677,0.9854997075302322
2023-08-28,0.9934710183661324,0.9925678634386257
2023-08-29,1.0074179269121761,1.0065020929845336
2023-08-30,1.0110119655541125,1.0100928643205809
2023-08-31,1.0095278051571186,1.0086100531594993
2023-09-01,1.0135663548431462,1.012627750911006
2023-09-05,1.0033596987851108,1.0024305466342618
2023-09-06,0.9981725492981871,0.9972482006600848
2023-09-07,0.9933581515005606,0.992438261191883
2023-09-08,0.9936832884810243,0.9927630970821942
2023-09-11,0.9985304200915398,0.9976057400504343
2023-09-12,0.9949987317329179,0.9940773221797925
2023-09-13,0.9935404501760112,0.9926203910512983
2023-09-14,1.0032842770182147,1.002355194711009
2023-09-15,0.9924530214183446,0.9915339692971721
2023-09-18,0.9908746212133058,0.9899570307553306
2023-09-19,0.9881826723559235,0.9872675747527777
2023-09-20,0.9797409465061405,0.9788336662866705
2023-09-21,0.9634427231197171,0.9625505357222259
2023-09-22,0.9618722229750933,0.9609814899250201
2023-09-25,0.9643244105651196,0.9634314066889644
2023-09-26,0.9512679257963966,0.9503870127595686
2023-09-27,0.9538860455344377,0.9530027080115667
2023-09-28,0.9603524256734358,0.9594631000178727
2023-09-29,0.9574360526313587,0.9565494276566062
2023-10-02,0.9513737339290035,0.9504927229095138
