date,dnn_rl_gross,dnn_rl_net
2022-07-01,1.0095566922826207,1.0088566922826208
2022-07-05,1.012887466905775,1.0121851574344458
2022-07-06,1.0026468259114487,1.0019516170306568
2022-07-07,1.0042519108630372,1.0035555890586476
2022-07-08,0.9975548205225662,0.9968631423040931
2022-07-11,1.001878004489469,1.001183328689186
2022-07-12,1.0034963442863678,1.0028005463719267
2022-07-13,1.0093078276026763,1.008608000158886
2022-07-14,1.0011823264112876,1.000488132975847
2022-07-15,1.0119964148159386,1.0112947231766418
2022-07-18,1.0043822159661484,1.003685803811635
2022-07-19,1.0128438068480412,1.0121415276494454
2022-07-20,1.0163718099058072,1.0156670844828841
2022-07-21,1.0305515547741033,1.0298369974898458
2022-07-22,1.0372756405254644,1.0365564209373839
2022-07-25,1.03291611840249,1.0321999215921391
2022-07-26,1.0288274757353177,1.0281141138820218
2022-07-27,1.0354275288581856,1.0347095907020218
2022-07-28,1.0447640255633386,1.0440396137264558
2022-07-29,1.048284926493059,1.0475580733562773
2022-08-01,1.0630096359402168,1.062272573078026
2022-08-02,1.0451874717229164,1.0443371072404013
2022-08-03,1.0597510796615217,1.0588888662282074
2022-08-04,1.0602696998409158,1.0594070644582456
2022-08-05,1.0438098331972467,1.0429605895613774
2022-08-08,1.0545766977662108,1.0537186942097865
2022-08-09,1.0497646328268748,1.0489105443662805
2022-08-10,1.0550773084520968,1.05421889759884
2022-08-11,1.0404251897781425,1.0395786998880154
2022-08-12,1.052244653257673,1.0513885470525621
2022-08-15,1.0515193480082223,1.0506638319114316
2022-08-16,1.054443590444575,1.0535856951842626
2022-08-17,1.0442616456073524,1.0434120343769262
2022-08-18,1.0454046257289928,1.0445540845699883
2022-08-19,1.0292905881200702,1.0284531573413787
2022-08-22,1.019348298934794,1.0185189572021605
2022-08-23,1.0156870610416966,1.0148606980920571
2022-08-24,1.012361202987216,1.0115375459555482
2022-08-25,1.0260396789539292,1.025204893114797
2022-08-26,1.0182147033867701,1.0173862839474264
2022-08-29,1.011151044969733,1.0103283725225767
2022-08-30,1.0087734485709658,1.0079527105361383
2022-08-31,1.0021435751846748,1.0001398570042137
2022-09-01,0.9926779757961178,0.9906931834403124
2022-09-02,0.9852193094940465,0.983249430236166
2022-09-06,0.977465048802288,0.9755106736632871
2022-09-07,0.995316819327875,0.9933267507832172
2022-09-08,1.0011291473513673,0.9991274574506285
2022-09-09,1.0210344854792273,1.018992996203546
2022-09-12,1.032875360807772,1.0308101965041248
2022-09-13,0.9941168062589225,0.9921291370590916
2022-09-14,0.9978331613118115,0.9958380615118462
2022-09-15,0.9898330046932046,0.9878539006643644
2022-09-16,0.978473581674678,0.9765171900425297
2022-09-19,0.9854810133756748,0.983510610858614
2022-09-20,0.9718187818793937,0.9698756960685541
2022-09-21,0.9581166321885777,0.9562009428976845
2022-09-22,0.9424960354672298,0.9406115785011405
2022-09-23,0.9204076492578539,0.9185673565234383
2022-09-26,0.9079833980269245,0.9061679467410663
2022-09-27,0.9073949292305209,0.9055806545481505
2022-09-28,0.9330121437583797,0.9311466491912012
2022-09-29,0.9149198276815864,0.9130905074745967
