date,dnn_rl_gross,dnn_rl_net
2021-12-30,1.0041426251006236,1.0034426251006234
2021-12-31,1.004609503159857,1.0039091776935005
2022-01-03,0.9917799983886434,0.9910886165256311
2022-01-04,0.9900648967052759,0.9893747104604441
2022-01-05,0.9798097729941139,0.9791267357203729
2022-01-06,0.9808014842848031,0.980117755677096
2022-01-07,0.9755533084487488,0.9748732384080554
2022-01-10,0.9750520089852038,0.9743722884064452
2022-01-11,0.9829028718916982,0.9822176783812093
2022-01-12,0.9820766627847236,0.9813920452346216
2022-01-13,0.983297092160617,0.9826116238343984
2022-01-14,0.9743890741725144,0.9737098157336522
2022-01-18,0.9588001177921254,0.9581317266037847
2022-01-19,0.9598615986181456,0.9591924674586497
2022-01-20,0.9596186043478399,0.9589496425825963
2022-01-21,0.959962947485381,0.9592937456743609
2022-01-24,0.956013268691364,0.9553468202493243
2022-01-25,0.951297571750064,0.9506344106775436
2022-01-26,0.9423513103723304,0.9416943858470971
2022-01-27,0.9496190348343749,0.948957043890292
2022-01-28,0.955501998592859,0.9548359065634043
2022-01-31,0.9622023385626325,0.961384410132474
2022-02-01,0.964532813089256,0.9637129036190453
2022-02-02,0.9677322907132032,0.9669096614993322
2022-02-03,0.9547862332671923,0.9539746089615606
2022-02-04,0.9491023637500952,0.9482955710669664
2022-02-07,0.9498002222861193,0.9489928363822988
2022-02-08,0.950843486403903,0.950035213664385
2022-02-09,0.9591923303645856,0.9583769606179614
2022-02-10,0.9441653099788745,0.9433627140810568
2022-02-11,0.94464882558705,0.9438458186726025
2022-02-14,0.936488642779261,0.935692572498873
2022-02-15,0.9397745057394645,0.9389756422828132
2022-02-16,0.9437326129381497,0.9429303848581985
2022-02-17,0.9381083541171007,0.937310906987064
2022-02-18,0.9404862321744285,0.9396867637085577
2022-02-22,0.9364079394978744,0.9356119378200096
2022-02-23,0.9230650104534389,0.9222803510479525
2022-02-24,0.9271426604959309,0.926354534848715
2022-02-25,0.9376977427498592,0.9369006446635708
2022-02-28,0.9457216540333364,0.9449177351517779
2022-03-01,0.943157705259381,0.9423559658846805
2022-03-02,0.9560124353583637,0.9544060627375147
2022-03-03,0.9476307875864877,0.946038498516229
2022-03-04,0.9359718850153033,0.9343991862151988
2022-03-07,0.9116171719294269,0.9100853959696986
2022-03-08,0.9116474089565342,0.910115582190006
2022-03-09,0.9357848752717509,0.9342124907011699
2022-03-10,0.9300916700582857,0.9285288516906551
2022-03-11,0.9191241523163027,0.9175797624957995
2022-03-14,0.9096601560978983,0.9081316684810138
2022-03-15,0.9231897614710013,0.9216385402715415
2022-03-16,0.9480244446500168,0.9464314941240014
2022-03-17,0.9581891764836732,0.956579146319034
2022-03-18,0.9684307737456743,0.9668035347866439
2022-03-21,0.9617666847299129,0.9601506433345771
2022-03-22,0.9695453629662454,0.9679162511805223
2022-03-23,0.959045396061637,0.9574339272047415
2022-03-24,0.968887542627026,0.9672595361664464
2022-03-25,0.969672440438362,0.9680431151263662
2022-03-28,0.9723871966159577,0.9707533097419627
2022-03-29,0.9907655320298591,0.9891007643286553
2022-03-30,0.9816587421354506,0.9800092764297117
