date,dnn_rl_gross,dnn_rl_net
2024-04-04,0.9893397601870857,0.9885780591589712
2024-04-05,0.9965573693484877,0.9957901114221872
2024-04-08,0.9988398768958063,0.9980708616476883
2024-04-09,1.000048154481068,0.9992782089698433
2024-04-10,0.9872469744884997,0.9864868847137509
2024-04-11,0.9930873938635617,0.9923228075006623
2024-04-12,0.9785946351383685,0.9778412068726825
2024-04-15,0.9686997832182916,0.9679539730825786
2024-04-16,0.9644867332147501,0.963744166741779
2024-04-17,0.9603434418335042,0.9596040653155231
2024-04-18,0.958259100984776,0.9575213292183992
2024-04-19,0.9535541755958898,0.9528200261912639
2024-04-22,0.9630384591131844,0.9622970076786627
2024-04-23,0.9745264920587251,0.9737761958907176
2024-04-24,0.9731627471605763,0.9724135009512714
2024-04-25,0.9689604457509295,0.9682144349289334
2024-04-26,0.9776909016657237,0.9769381691920627
2024-04-29,0.9817694307019258,0.9810135581343505
2024-04-30,0.9667503871551649,0.9660060778759273
2024-05-01,0.9645881102322936,0.9638454657083014
2024-05-02,0.9755624266441749,0.9748113329013904
2024-05-03,0.9865374946021551,0.9853686442412966
2024-05-06,0.9945783361370528,0.9933999589811346
2024-05-07,0.9971824859285867,0.9960010233740494
2024-05-08,0.9954374300163206,0.9942580350053322
2024-05-09,1.0015457963095615,1.0003591641016238
2024-05-10,1.0011473707894323,0.9999612106363486
2024-05-13,1.0018547406038814,1.0006677423585129
2024-05-14,1.0075301903249014,1.0063364678024622
2024-05-15,1.0198861954922251,1.01867783356563
2024-05-16,1.017094699132623,1.0158896445730008
2024-05-17,1.0171344405872578,1.0159293389419304
2024-05-20,1.017299984677071,1.0160946868949823
2024-05-21,1.019358977519653,1.0181512402413055
2024-05-22,1.0156433510324183,1.0144400160311098
2024-05-23,1.0086712770579689,1.0074762025751156
2024-05-24,1.015021894993694,1.0138192962939645
2024-05-28,1.011981701092847,1.0107827044171231
2024-05-29,1.0014389003678874,1.0002523948103414
2024-05-30,1.0024374786537837,1.0012497899799384
2024-05-31,1.0111327900728655,1.009934799187553
2024-06-03,1.015730636841875,1.0145271984242745
2024-06-04,1.0131610983628982,1.0113575631812484
2024-06-05,1.025251343517506,1.0234262864056058
2024-06-06,1.0239891290096448,1.0221663187746484
2024-06-07,1.0185213613300723,1.0167082843066957
2024-06-10,1.0210833311152359,1.0192656935114646
2024-06-11,1.020044903143964,1.0182291140531123
2024-06-12,1.0307214766156259,1.0288866820814082
2024-06-13,1.0276893250982433,1.0258599281182217
2024-06-14,1.022479478550856,1.0206593556552366
2024-06-17,1.0299676567874547,1.0281342041332036
2024-06-18,1.032663514588012,1.0308252630183703
2024-06-20,1.0299734703768775,1.0281400073738147
2024-06-21,1.0286104319599496,1.0267793953111388
2024-06-24,1.028950918343024,1.0271192755920133
2024-06-25,1.0309064560994643,1.0290713322819691
2024-06-26,1.0297575140113682,1.0279244354337473
2024-06-27,1.0333992078588092,1.0315596466764128
2024-06-28,1.0320101879368726,1.0301730993585874
2024-07-01,1.0313423262450494,1.029506426532049
2024-07-02,1.036799251972803,1.0349536383480176
2024-07-03,1.0414165287394448,1.0395626958678825
