date,dnn_rl_gross,dnn_rl_net
2019-10-01,0.9949770896747991,0.9942138838006457
2019-10-02,0.9920996560033536,0.9913386572898507
2019-10-03,0.9993436882761234,0.9985771329643426
2019-10-04,1.007751395709522,1.0069783911922592
2019-10-07,1.0018869575177438,1.0011184513690596
2019-10-08,0.9973907386707456,0.9966256813860314
2019-10-09,0.9963034516443494,0.9955392283726532
2019-10-10,0.9893363273159516,0.9885774482378741
2019-10-11,0.9882934745499513,0.987535395401204
2019-10-14,0.9913006360662633,0.9905402502479881
2019-10-15,0.9885679688921838,0.9878096791901518
2019-10-16,0.9895515109487703,0.9887924668122062
2019-10-17,0.991719344577873,0.9909586375855739
2019-10-18,0.9900726623363413,0.9893132184460498
2019-10-21,0.9889437786145421,0.9881852006443774
2019-10-22,0.9923812677270627,0.9916200530008258
2019-10-23,0.99379150043134,0.9930292039737798
2019-10-24,0.9923958856008729,0.991634659661868
2019-10-25,0.9913015345325138,0.9905411480250621
2019-10-28,0.9889082260860356,0.9881496753867487
2019-10-29,0.9901710487338297,0.9894115293753919
2019-10-30,0.9942892026301793,0.9921950752682904
2019-10-31,0.9934276631014889,0.9913353502755475
2019-11-01,1.0017083801429145,0.9995986268418209
2019-11-04,1.0039414726867666,1.0018270161462277
2019-11-05,1.0016244957245928,0.9995149190971019
2019-11-06,1.0019312677135206,0.9998210449766138
2019-11-07,1.0026220211632888,1.0005103435924205
2019-11-08,1.003704940275679,1.0015909819091044
2019-11-11,1.002223149414993,1.0001123119299262
2019-11-12,1.0041699094352836,1.0020549717715017
2019-11-13,1.004127549330949,1.0020127008841204
2019-11-14,1.0057216440956631,1.0036034382378767
2019-11-15,1.011616757074712,1.0094861351941444
2019-11-18,1.0123002414535203,1.0101681800487827
2019-11-19,1.0132329100121866,1.0110988842627262
2019-11-20,1.010720165487642,1.0085914319680966
2019-11-21,1.0082829915274862,1.0061593910745197
2019-11-22,1.010596350764471,1.0084678780179472
2019-11-25,1.0190282616156292,1.0168820299563266
2019-11-26,1.0210938518877106,1.0189432697747414
2019-11-27,1.0245862438785456,1.0224283062460684
2019-11-29,1.0211907109659888,1.0180653617707367
2019-12-02,1.0099003299590288,1.006809534919837
2019-12-03,1.0204605467988397,1.0173374322674633
2019-12-04,1.0172789876417216,1.0141656102566439
2019-12-05,1.0145378395216913,1.011432851407079
2019-12-06,1.0150115792714602,1.011905141278652
2019-12-09,1.0148637017674589,1.011757716353031
2019-12-10,1.0147421278279949,1.0116365144900163
2019-12-11,1.0208089169021086,1.0176847361857286
2019-12-12,1.014007683315506,1.0109043177413797
2019-12-13,1.0218298135315915,1.0187025083660515
2019-12-16,1.0196113550070725,1.0164908394230374
2019-12-17,1.018378894346297,1.0152621507021093
2019-12-18,1.0133202502797014,1.0102189885910318
2019-12-19,1.0154588217396796,1.0123510149634767
2019-12-20,1.0174287496070324,1.0143149138761898
2019-12-23,1.0171900455618785,1.014076940383603
2019-12-24,1.018941403632625,1.0158229384315072
2019-12-26,1.0221698720835628,1.0190415261704813
2019-12-27,1.0227280509438519,1.019597996727088
2019-12-30,1.0181588077991968,1.0150427377288138
