date,dnn_rl_gross,dnn_rl_net
2018-04-02,0.9829352781828049,0.9822352781828049
2018-04-03,0.9911354248630327,0.9904295851065364
2018-04-04,0.999432208933377,0.9987204605998075
2018-04-05,1.0037526617842611,1.0030378366285826
2018-04-06,0.9918404625468717,0.9911341206958941
2018-04-09,0.9939164064060201,0.993208586166044
2018-04-10,1.0069030900755231,1.0061860213338703
2018-04-11,1.0083275279261255,1.007609444767229
2018-04-12,1.0117039894202258,1.010983501705202
2018-04-13,1.008870363570855,1.008151893830095
2018-04-16,1.0154324346071375,1.0147092916698537
2018-04-17,1.0240605110033614,1.023331223558284
2018-04-18,1.0241105045945609,1.0233811815464133
2018-04-19,1.0170492537651872,1.016324959405795
2018-04-20,1.0109249748697358,1.0102050419320179
2018-04-23,1.0099977619351235,1.009278489314589
2018-04-24,1.0038421329488978,1.003127244076089
2018-04-25,1.0014500674800204,1.000736882123064
2018-04-26,1.0072037709095676,1.0064864880372506
2018-04-27,1.0083830820300876,1.0076649593081868
2018-04-30,1.002508719506146,1.001794780227304
2018-05-01,1.004708102083856,1.0037581373974194
2018-05-02,1.0059107555595326,1.004959653748463
2018-05-03,1.0033737331585462,1.0024250301354278
2018-05-04,1.013263955188159,1.0123059008304096
2018-05-07,1.0186741548239093,1.017710985051454
2018-05-08,1.0216120115917067,1.02064606403715
2018-05-09,1.0257687197086562,1.024798841932063
2018-05-10,1.032302789786737,1.031326733961196
2018-05-11,1.0346378895211592,1.0336596258281963
2018-05-14,1.0319185884835018,1.0309428959253313
2018-05-15,1.0285573035565874,1.0275847891373957
2018-05-16,1.0352583534405226,1.034279503090787
2018-05-17,1.037578191101192,1.0365971473145255
2018-05-18,1.0386261899561222,1.0376441552727946
2018-05-21,1.0447707120141754,1.0437828676046617
2018-05-22,1.039465634051819,1.0384828056630901
2018-05-23,1.0399174562278035,1.038934200635282
2018-05-24,1.0404459755402484,1.039462220225786
2018-05-25,1.0388360318830878,1.0378537987914662
2018-05-29,1.0362264772868677,1.035246711563339
2018-05-30,1.0492900797927265,1.0482979622617101
2018-05-31,1.0418719409915849,1.0407213955753467
2018-06-01,1.0490657480291248,1.0479072584487463
2018-06-04,1.0534063262225264,1.0522430433156864
2018-06-05,1.0571709206471493,1.0560034804761689
2018-06-06,1.0646314315641352,1.063455752706325
2018-06-07,1.0602817116559113,1.059110836219813
2018-06-08,1.0627281773377213,1.0615546002549374
2018-06-11,1.065285383568108,1.0641089825471883
2018-06-12,1.0668922283416544,1.0657140528724403
2018-06-13,1.0642333830308721,1.063058143740438
2018-06-14,1.0679026787839652,1.0667233874682838
2018-06-15,1.0667489577682812,1.0655709405136182
2018-06-18,1.067738973822317,1.0665598632870041
2018-06-19,1.0653549674381089,1.0641784895753057
2018-06-20,1.0704878663747985,1.069305720220998
2018-06-21,1.0621743729154547,1.0610014074022072
2018-06-22,1.0627973743736352,1.061623720876151
2018-06-25,1.0473282381212006,1.0461716672834063
2018-06-26,1.051773149638707,1.0506116702585375
2018-06-27,1.0387884416651354,1.0376413013756471
2018-06-28,1.0423564968082706,1.041205416294146
