date,dnn_rl_gross,dnn_rl_net
2023-10-03,0.9850267342868039,0.9847431394855864
2023-10-04,0.9895885652810469,0.9893036571027313
2023-10-05,0.991531614774076,0.9912461471807562
2023-10-06,0.9998979732792332,0.9996100969636984
2023-10-09,1.0058066453648633,1.0055170679090168
2023-10-10,1.014384675981861,1.0140926288621945
2023-10-11,1.0187879447332593,1.0184946298874664
2023-10-12,1.0050074450770745,1.004718097715538
2023-10-13,1.0003756795561138,1.0000876657062239
2023-10-16,1.0086819068591801,1.0083915015991904
2023-10-17,1.0107195016057715,1.0104285097106611
2023-10-18,0.9945947226763419,0.9943083731968289
2023-10-19,0.9826249531092401,0.9823420497944888
2023-10-20,0.9731970712640692,0.972916882290142
2023-10-23,0.9718211380369557,0.9715413452020331
2023-10-24,0.9795660138064664,0.9792839911777445
2023-10-25,0.9660270627536568,0.9657489380659743
2023-10-26,0.9624454670384096,0.9621683735125114
2023-10-27,0.9565992429490909,0.9563238325843708
2023-10-30,0.9648583036368512,0.9645805154415683
2023-10-31,0.9696665102340477,0.9693873377287286
2023-11-01,0.9794913750086399,0.9787070663805201
2023-11-02,1.000332428744095,0.9995314320483912
2023-11-03,1.0136515367275092,1.0128398750156788
2023-11-06,1.0109329568926655,1.0101234720306524
2023-11-07,1.0122213084006868,1.0114107919163138
2023-11-08,1.0111891663089656,1.0103794762922558
2023-11-09,1.0012320412403464,1.0004303241974695
2023-11-10,1.0140393843273119,1.0132274120540747
2023-11-13,1.0136514768762503,1.0128398152123443
2023-11-14,1.0425350874519697,1.0417002977998406
2023-11-15,1.0431314089394086,1.042296141794471
2023-11-16,1.0407769596444953,1.039943577778942
2023-11-17,1.0466080805075493,1.0457700294856143
2023-11-20,1.0536861114608234,1.0528423928435542
2023-11-21,1.048711749276828,1.0478720137831268
2023-11-22,1.0531685208326538,1.0523252166659922
2023-11-24,1.0551739532792301,1.054329043301623
2023-11-27,1.0540392702754255,1.0531952688731185
2023-11-28,1.0538886655757682,1.053044784767239
2023-11-29,1.0558506311322116,1.055005179318002
2023-11-30,1.058367247815914,1.0575197808699444
2023-12-01,1.0719964528194508,1.0710617241156166
2023-12-04,1.0702204462793425,1.0692872661667252
2023-12-05,1.0689521318845243,1.068020057680296
2023-12-06,1.067629525486424,1.066698604530568
2023-12-07,1.0739935958678144,1.073057125752497
2023-12-08,1.0779364357278587,1.0769965276481879
2023-12-11,1.0809104361647017,1.079967934901475
2023-12-12,1.0840862868068601,1.083141016356528
2023-12-13,1.1051343663511335,1.1041707430004175
2023-12-14,1.1178063283204018,1.1168316556359352
2023-12-15,1.1139449706018063,1.1129736648332338
2023-12-18,1.11706018196418,1.1160861598830012
2023-12-19,1.1273389320601201,1.126355947409402
2023-12-20,1.1129533358043142,1.1119828946929955
2023-12-21,1.1241060732071544,1.1231259074519253
2023-12-22,1.1273901816811547,1.1264071523432624
2023-12-26,1.1342701578493732,1.1332811295072966
2023-12-27,1.1389090295347555,1.1379159563224686
2023-12-28,1.1371150794830605,1.1361235705078587
2023-12-29,1.129932469061984,1.1289472229732977
2024-01-02,1.123073355661424,1.1220940903856047
