date,dnn_rl_gross,dnn_rl_net
2020-09-30,0.9947291391908698,0.9940291391908699
2020-10-01,0.9988283193304127,0.9981254346998288
2020-10-02,0.9951138372013764,0.9944135664858653
2020-10-05,0.9907432891431674,0.9900460940223286
2020-10-06,0.9897422808118199,0.989045790109706
2020-10-07,0.9910423992080357,0.9903449936007063
2020-10-08,0.9976018685938172,0.9968998470278422
2020-10-09,1.0005925283697654,0.9998884022491327
2020-10-12,1.0064316653338041,1.005723430159044
2020-10-13,1.007274991459487,1.0065661628284133
2020-10-14,1.0067005877445796,1.0059921633266578
2020-10-15,1.0040687777782462,1.0033622053890867
2020-10-16,1.0029675423854367,1.0022617449457027
2020-10-19,0.9968931519283032,0.9961916290927328
2020-10-20,0.9928411486097735,0.9921424772060263
2020-10-21,0.9890490299387599,0.9883530270836308
2020-10-22,0.9850335768693328,0.9843403997252822
2020-10-23,0.9907007620920569,0.9900035968978934
2020-10-26,0.9887749997215531,0.9880791897039962
2020-10-27,0.9902548678349515,0.989558016420658
2020-10-28,0.9782771054667511,0.9775886829134683
2020-10-29,0.9754671013188219,0.9747073706830465
2020-10-30,0.9666360337185007,0.9658831810518476
2020-11-02,0.9759053383972227,0.9751452664458523
2020-11-03,0.9815429978398577,0.9807785350662988
2020-11-04,0.999999418290357,0.9992205809591898
2020-11-05,1.0100970394301947,1.009310337690153
2020-11-06,1.0029381394246575,1.0021570133064337
2020-11-09,0.9996984738855378,0.9989198709412441
2020-11-10,0.9985568777604448,0.9977791639343476
2020-11-11,1.0036448733142427,1.0028631967649622
2020-11-12,1.0087593146385299,1.007973654769101
2020-11-13,1.014102617277142,1.0133127958417254
2020-11-16,1.0176239590487486,1.0168313950593093
2020-11-17,1.0207175788472045,1.019922605429776
2020-11-18,1.0189956153100879,1.0182019830229252
2020-11-19,1.0245952310619488,1.0237972375824613
2020-11-20,1.0296811927087095,1.0288792380901224
2020-11-23,1.0281388332317631,1.0273380798610134
2020-11-24,1.0284587246279355,1.0276577221136798
2020-11-25,1.0259229394437037,1.0251239118947622
2020-11-27,1.0339940362220872,1.0331887225980145
2020-11-30,1.0268904652702409,1.0258249459864572
2020-12-01,1.0258854701526823,1.0248209936691917
2020-12-02,1.022130675121687,1.0210700946783755
2020-12-03,1.0273403707259128,1.0262743846124578
2020-12-04,1.0250377421357013,1.0239741452694437
2020-12-07,1.028347367301479,1.0272803363109837
2020-12-08,1.0335166264548856,1.0324442317518066
2020-12-09,1.0292001403769888,1.0281322245344209
2020-12-10,1.0352694439259889,1.0341952304692261
2020-12-11,1.0359425393369586,1.0348676274647715
2020-12-14,1.0336824785974186,1.0326099118032919
2020-12-15,1.0391103606405148,1.0380321617822268
2020-12-16,1.038195910745973,1.0371186607366905
2020-12-17,1.040376140452016,1.0392966281987321
2020-12-18,1.0364858008609341,1.0354103252912061
2020-12-21,1.0358087700937464,1.0347339970228366
2020-12-22,1.039151031353595,1.0380727902946727
2020-12-23,1.0381862095036387,1.037108969560533
2020-12-24,1.0412030232703866,1.0401226530292083
2020-12-28,1.044193123327409,1.043109650506765
2020-12-29,1.0419540375829774,1.0408728880763765
