rebalance_date,turnover,tc,signal_EFA,w_EFA,signal_IWM,w_IWM,signal_SPY,w_SPY,signal_TLT,w_TLT
2023-04-03,1.0,0.001,-0.03159897029399872,0.25,-0.03905007243156433,0.25,-0.022105922922492027,0.25,-0.09785644710063934,0.25
2023-05-03,0.7176746337116182,0.0007176746337116182,0.010236470028758049,0.1411626831441909,0.01876969449222088,0.25883731685580913,-0.04900901019573212,0.0,0.07070010155439377,0.6
2023-06-02,0.9176746337116182,0.0009176746337116182,0.04584851861000061,0.6,-0.06437522917985916,0.0,-0.023154303431510925,0.0,0.007127275690436363,0.4
