rebalance_date,turnover,tc,signal_EFA,w_EFA,signal_IWM,w_IWM,signal_SPY,w_SPY,signal_TLT,w_TLT
2017-12-28,1.0,0.001,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25
2018-01-30,0.6098947609193182,0.0006098947609193182,0.03335452079772949,0.21548546163089022,0.08589908480644226,0.5549473804596591,-0.04575207829475403,0.0,0.035534195601940155,0.2295671579094507
2018-03-01,1.1098947609193184,0.0011098947609193184,0.04029896855354309,0.4000000000000001,-0.12025599181652069,0.0,-0.1365155577659607,0.0,0.09629813581705093,0.6
