rebalance_date,turnover,tc,signal_EFA,w_EFA,signal_IWM,w_IWM,signal_SPY,w_SPY,signal_TLT,w_TLT
2017-09-28,1.0,0.001,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25
2017-10-27,0.5,0.0005,0.04611709713935852,0.284307614039332,0.05710891634225845,0.35207115696322344,0.05898243561387062,0.36362122899744453,-0.011301402002573013,0.0
2017-11-28,1.272757542005111,0.001272757542005111,-0.00010566459968686104,0.0,-0.009993137791752815,0.0,0.014227084815502167,0.4000000000000001,0.027138713747262955,0.6
