rebalance_date,turnover,tc,signal_EFA,w_EFA,signal_IWM,w_IWM,signal_SPY,w_SPY,signal_TLT,w_TLT
2017-03-30,1.0,0.001,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25
2017-05-01,0.0,0.0,-0.026511022821068764,0.25,-0.05110657960176468,0.25,-0.02559405192732811,0.25,-0.025530245155096054,0.25
2017-05-31,1.0,0.001,0.02524719387292862,0.6,-0.008108670823276043,0.0,-0.0070868199691176414,0.0,0.003957808017730713,0.4
