rebalance_date,turnover,tc,signal_EFA,w_EFA,signal_IWM,w_IWM,signal_SPY,w_SPY,signal_TLT,w_TLT
2018-04-02,1.0,0.001,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25
2018-05-01,1.0,0.001,-0.02717340551316738,0.0,-0.003694879822432995,0.0,0.010144458152353764,0.5098587485560282,0.009752146899700165,0.49014125144397186
2018-05-31,0.713615836221277,0.000713615836221277,-0.022890929132699966,0.13333333333333333,-0.03116035647690296,0.13333333333333333,0.004829130135476589,0.6,-0.011512024328112602,0.13333333333333333
