split,family,family_label,full_rmse,ablated_rmse,is_outlier_rmse,outlier_reason,delta_mae,delta_rmse,delta_direction_acc,delta_net_ann_return,delta_net_sharpe,delta_net_sortino,delta_net_max_drawdown,delta_turnover_total,delta_tc_total
split_016_2018-12-31_2021-03-31,macd,MACD family,0.03114761970937252,0.022707443684339523,False,,-0.006358012557029724,-0.008440176025032997,-0.019841269841269882,0.1694248084623855,1.3879047992688762,1.911328750941577,0.023190791328420612,-0.1784909276005484,-0.00017849092760054835
split_016_2018-12-31_2021-03-31,rsi,RSI family,0.03114761970937252,0.03233727440237999,False,,-0.0005395654588937759,0.0011896546930074692,-0.003968253968253954,-0.12612258550471833,-0.7012326497571116,-1.0801435269522963,0.024713720742835177,-0.3329962834816822,-0.00033299628348168204
split_016_2018-12-31_2021-03-31,volume,Volume family,0.03114761970937252,0.02925984375178814,False,,0.00017956271767616272,-0.001887775957584381,0.06349206349206349,0.222386454379097,1.9231311125818502,2.492989437274053,0.002555087109049836,-1.3850715015785542,-0.0013850715015785542
split_017_2019-04-02_2021-06-30,return_level,Return-level family,0.022600194439291954,0.015345416963100433,False,,-0.005386470817029476,-0.007254777476191521,0.0674603174603175,0.024775371971296423,1.242117101338104,2.7677054740145377,-0.02252212557828881,0.9763200971734833,0.0009763200971734834
split_017_2019-04-02_2021-06-30,volatility,Volatility family,0.022600194439291954,0.016492120921611786,False,,-0.004299630410969257,-0.006108073517680168,0.08730158730158738,0.04568993662287446,0.98759511723126,2.2151127310301333,-0.005358629025037476,0.9590004901929308,0.0009590004901929307
split_017_2019-04-02_2021-06-30,momentum,Momentum family,0.022600194439291954,0.01552539225667715,False,,-0.0051521239802241325,-0.007074802182614803,0.023809523809523836,0.01982521923250391,0.333582695791236,0.9175194372567734,1.1102230246251565e-16,0.5166908544972246,0.0005166908544972245
split_017_2019-04-02_2021-06-30,macd,MACD family,0.022600194439291954,0.018012838438153267,False,,-0.0030106650665402412,-0.004587356001138687,0.04761904761904767,-0.079348236700584,0.4564807828810862,1.454381559321348,-0.014261812130320406,1.4185411816860047,0.0014185411816860045
split_017_2019-04-02_2021-06-30,rsi,RSI family,0.022600194439291954,0.01636267639696598,False,,-0.0050780149176716805,-0.0062375180423259735,0.05952380952380959,0.097978475157245,1.2175547100080613,2.5168268367340874,-0.0005131034885685892,-0.2000653858338799,-0.00020006538583388018
split_017_2019-04-02_2021-06-30,volume,Volume family,0.022600194439291954,0.019623255357146263,False,,-0.0016688182950019836,-0.002976939082145691,0.03571428571428581,-0.015674448586441514,0.8198370485417805,2.0384948783451113,-0.020399514972752275,1.316690854497225,0.0013166908544972248
split_018_2019-07-02_2021-09-29,return_level,Return-level family,0.03967323526740074,0.01539605576545,False,,-0.01977342553436756,-0.02427717950195074,-0.06349206349206349,0.12256761005142491,0.9775324901415885,1.409579903363555,-0.004705413336794306,0.05260422079435312,5.260422079435322e-05
split_018_2019-07-02_2021-09-29,volatility,Volatility family,0.03967323526740074,0.01587284542620182,False,,-0.01922587212175131,-0.02380038984119892,-0.027777777777777735,0.11607815537943778,0.9628920983130095,1.3587352767591545,-0.010837849733518978,0.526573954714856,0.000526573954714856
split_018_2019-07-02_2021-09-29,momentum,Momentum family,0.03967323526740074,0.016889911144971848,False,,-0.018184238113462925,-0.022783324122428894,-0.02380952380952378,0.04870060072011073,0.43220305234769835,0.6102174447236868,0.006216311315986656,0.011494223177910268,1.1494223177910528e-05
split_018_2019-07-02_2021-09-29,macd,MACD family,0.03967323526740074,0.017812244594097137,False,,-0.01736737322062254,-0.021860990673303604,-0.003968253968253954,0.06829412047158345,0.6452308322211547,0.8891044147379692,0.003137198012731379,-0.34009271195181023,-0.0003400927119518102
split_018_2019-07-02_2021-09-29,rsi,RSI family,0.03967323526740074,0.019242089241743088,False,,-0.01723270397633314,-0.020431146025657654,0.0,0.054565545718120334,0.4526968370742646,0.6420136081868014,0.004577595983299654,1.5932406213815233,0.0015932406213815236
split_018_2019-07-02_2021-09-29,volume,Volume family,0.03967323526740074,0.022352231666445732,False,,-0.015560872852802277,-0.01732100360095501,-0.11507936507936511,0.10272800988166686,1.0435433473170521,1.3932781454053629,0.004577595983299654,0.8265739547148567,0.0008265739547148568
split_019_2019-10-01_2021-12-29,return_level,Return-level family,0.05024130269885063,0.015194392763078213,False,,-0.027213717810809612,-0.03504690993577242,-0.02777777777777779,-0.04450637730043239,-0.6650756337531454,-1.442456736118661,0.025091768469396092,1.7319848126809312,0.0017319848126809314
split_019_2019-10-01_2021-12-29,volatility,Volatility family,0.05024130269885063,0.017504824325442314,False,,-0.025695428252220154,-0.03273647837340832,-0.031746031746031744,0.048140630163223674,0.06850337505348492,0.1480408043202921,0.015498597589964636,0.35006943425680914,0.00035006943425680906
split_019_2019-10-01_2021-12-29,momentum,Momentum family,0.05024130269885063,0.017754875123500824,False,,-0.025129081681370735,-0.03248642757534981,-0.06349206349206349,0.06287928552781619,0.34994236896454645,0.6780286376135782,0.00554938670110372,0.514080628016746,0.0005140806280167459
split_019_2019-10-01_2021-12-29,macd,MACD family,0.05024130269885063,0.021469367668032646,False,,-0.02246079407632351,-0.028771935030817986,-0.019841269841269826,0.17151230267056783,1.16685750229647,2.0346420635857267,0.011554821556897132,1.4474139613500796,0.0014474139613500797
split_019_2019-10-01_2021-12-29,rsi,RSI family,0.05024130269885063,0.020639289170503616,False,,-0.024029449559748173,-0.029602013528347015,-0.06349206349206349,0.08761485855888229,0.784954207888533,1.4521746684967731,-0.022629477519601315,0.4877140083985614,0.00048771400839856113
split_019_2019-10-01_2021-12-29,volume,Volume family,0.05024130269885063,0.03309808298945427,False,,-0.015298599377274513,-0.017143219709396362,-0.04365079365079372,0.2214212038462735,1.7160518085424128,2.7833563711090257,-0.02376036770638512,0.6474139613500793,0.0006474139613500793
split_020_2019-12-31_2022-03-30,return_level,Return-level family,0.03228352591395378,0.02179199643433094,False,,-0.006538424640893936,-0.010491529479622841,0.0357142857142857,0.2297278844266597,1.5928609858485092,2.1094169410790586,-0.0068081573913560955,2.162173423584452,0.0021621734235844517
split_020_2019-12-31_2022-03-30,volatility,Volatility family,0.03228352591395378,0.02219642698764801,False,,-0.005530746653676033,-0.010087098926305771,0.04761904761904756,0.2508346357213551,1.7863358431351262,2.4033197804004374,-0.011876674984184654,1.325551577736824,0.001325551577736824
split_020_2019-12-31_2022-03-30,momentum,Momentum family,0.03228352591395378,0.022612348198890686,False,,-0.005657391622662544,-0.009671177715063095,-0.011904761904761973,0.3149399709565407,2.4179540140488665,3.0522594302813917,-0.03091933327399099,0.6955067569177853,0.0006955067569177852
split_020_2019-12-31_2022-03-30,macd,MACD family,0.03228352591395378,0.031231997534632683,False,,-0.00010035000741481781,-0.0010515283793210983,0.003968253968253954,0.14436340991293994,1.1685052335456232,1.6288514891173078,-0.0007036004673008911,0.3288400902511186,0.0003288400902511186
split_020_2019-12-31_2022-03-30,rsi,RSI family,0.03228352591395378,0.03267877548933029,False,,0.0018967222422361374,0.0003952495753765106,0.055555555555555525,0.07720525918151178,0.3387665645361401,0.49806039133813357,-0.0071310139185140065,0.19854094784754217,0.00019854094784754186
split_020_2019-12-31_2022-03-30,volume,Volume family,0.03228352591395378,0.03994715213775635,False,,0.0076386816799640656,0.0076636262238025665,0.019841269841269826,0.01899976861767183,0.07685501290787382,0.11632242208534088,0.01000994025125257,1.3018300358355628,0.0013018300358355627
split_021_2020-04-01_2022-06-30,return_level,Return-level family,0.06979124248027802,0.02968708612024784,False,,-0.03277207165956497,-0.040104156360030174,-0.019841269841269826,-0.1329925746274604,-0.4288688961347238,-0.4908369097894938,0.04594003679980485,-0.2719247157955351,-0.00027192471579553503
split_021_2020-04-01_2022-06-30,volatility,Volatility family,0.06979124248027802,0.02559608407318592,False,,-0.03551036864519119,-0.044195158407092094,-0.055555555555555525,-0.07513075129182945,-0.17622258115135558,-0.2502688057519298,0.031042820722619657,0.6614086175377984,0.0006614086175377983
split_021_2020-04-01_2022-06-30,momentum,Momentum family,0.06979124248027802,0.033552125096321106,False,,-0.03103618696331978,-0.03623911738395691,-0.09920634920634919,-0.03580984169263446,0.1169266785990204,0.09944014732320916,0.01664195500843446,-0.338591382462202,-0.00033859138246220217
split_021_2020-04-01_2022-06-30,macd,MACD family,0.06979124248027802,0.040185876190662384,False,,-0.025253046303987503,-0.02960536628961563,-0.07936507936507942,0.013727364607440284,0.21886273694371683,0.21438388963280008,-0.0022632128226302006,-0.03859138246220173,-3.859138246220181e-05
split_021_2020-04-01_2022-06-30,rsi,RSI family,0.06979124248027802,0.04866179823875427,False,,-0.019686724990606308,-0.021129444241523743,-0.08730158730158732,-0.012254880291906023,0.23017387922307142,0.27930558827980434,0.010774829150572707,-0.03859138246220173,-3.859138246220181e-05
split_021_2020-04-01_2022-06-30,volume,Volume family,0.06979124248027802,0.05774928256869316,False,,-0.013644363731145859,-0.012041959911584854,-0.10317460317460314,0.0022670617156739237,0.026251542117140314,0.12433904577309596,0.005297114200403796,0.9280752842044651,0.0009280752842044651
split_022_2020-07-01_2022-09-29,return_level,Return-level family,0.05083825811743736,0.02984117530286312,False,,-0.0167350135743618,-0.02099708281457424,-0.023809523809523836,-0.17818057801180065,-1.3462860976767024,-1.658512999678831,-0.02281177631192466,-1.2430441531869136,-0.0012430441531869137
split_022_2020-07-01_2022-09-29,volatility,Volatility family,0.05083825811743736,0.026545913890004158,False,,-0.018206287175416946,-0.024292344227433205,0.015873015873015872,-0.08281628298776988,-0.6951605204958515,-0.9177532902918288,-0.017234435785859925,0.5836925756945575,0.0005836925756945574
split_022_2020-07-01_2022-09-29,momentum,Momentum family,0.05083825811743736,0.03998503461480141,False,,-0.00833170861005783,-0.010853223502635956,0.04365079365079361,-0.045814373824827226,-0.44937652312884757,-0.5585454196966368,-0.010175040615535869,-0.26025515177231817,-0.00026025515177231827
split_022_2020-07-01_2022-09-29,macd,MACD family,0.05083825811743736,0.032518867403268814,False,,-0.013931991532444954,-0.01831939071416855,-0.019841269841269882,-0.10154229137935855,-0.7601448000887656,-0.9456232889188703,-0.01244243398977074,0.05130508112107446,5.1305081121074455e-05
split_022_2020-07-01_2022-09-29,rsi,RSI family,0.05083825811743736,0.037043455988168716,False,,-0.010319992899894714,-0.013794802129268646,-0.019841269841269882,-0.11427334717679893,-0.8723932190398507,-1.1023140897287529,-0.01535002804988439,0.02586326731321975,2.5863267313219838e-05
split_022_2020-07-01_2022-09-29,volume,Volume family,0.05083825811743736,0.04712756350636482,False,,-0.003224242478609085,-0.0037106946110725403,-0.07936507936507942,-0.10215638477399613,-0.7727862490046389,-0.927121725305839,-0.021410294099797667,-0.07269120677542107,-7.269120677542117e-05
split_023_2020-09-30_2022-12-29,return_level,Return-level family,0.07625748217105865,0.02536051906645298,False,,-0.038573384284973145,-0.050896963104605675,0.023809523809523836,-0.6015270364921517,-1.933103105465189,-4.0527038866205505,0.00444640110866612,-1.7867952171866133,-0.0017867952171866128
split_023_2020-09-30_2022-12-29,volatility,Volatility family,0.07625748217105865,0.025661585852503777,False,,-0.03837867081165314,-0.05059589631855488,0.019841269841269826,-0.3971046616432874,-1.379384039484056,-2.842304490482773,0.005573378236774507,-0.9548421112121641,-0.0009548421112121636
split_023_2020-09-30_2022-12-29,momentum,Momentum family,0.07625748217105865,0.036954984068870544,False,,-0.029215676710009575,-0.03930249810218811,-0.003968253968253954,-0.4990556999268658,-1.5449471524215346,-3.180704640287015,0.00708231724458086,-2.0974088211274395,-0.0020974088211274393
split_023_2020-09-30_2022-12-29,macd,MACD family,0.07625748217105865,0.037057578563690186,False,,-0.029655300080776215,-0.03919990360736847,-0.019841269841269882,0.2437620054781704,1.1446420520217033,1.901823347449516,-0.014675615887674298,0.1534700688274926,0.00015347006882749335
split_023_2020-09-30_2022-12-29,rsi,RSI family,0.07625748217105865,0.03422808274626732,False,,-0.032219015061855316,-0.042029399424791336,-0.09523809523809523,-0.23905860689546343,-0.7581630013238718,-1.3582141816324358,-0.015571521094401408,-1.3465299311725074,-0.0013465299311725071
split_023_2020-09-30_2022-12-29,volume,Volume family,0.07625748217105865,0.038999348878860474,False,,-0.027426688000559807,-0.03725813329219818,-0.08730158730158732,-0.17889961053449643,-0.496832978229347,-0.8473011074532615,-0.011593148439546952,-1.2059841782359486,-0.0012059841782359484
split_024_2020-12-30_2023-03-31,return_level,Return-level family,0.053680505603551865,0.01691083051264286,False,,-0.030635738745331764,-0.036769675090909004,-0.011904761904761862,-0.24751749951213609,-1.7437879683706334,-3.342949393011643,0.04689746882690882,0.6627853573623756,0.0006627853573623757
split_024_2020-12-30_2023-03-31,volatility,Volatility family,0.053680505603551865,0.019761381670832634,False,,-0.02773134969174862,-0.03391912393271923,0.06349206349206354,-0.10569357422572989,-0.8060694254952914,-1.4425874238788032,0.03392487268295685,0.8042087479614022,0.0008042087479614023
split_024_2020-12-30_2023-03-31,momentum,Momentum family,0.053680505603551865,0.02558205835521221,False,,-0.02459471859037876,-0.028098447248339653,0.05555555555555558,-0.1441223056622707,-0.993979890033309,-1.8533043268326828,0.02603616900467598,1.0627853573623756,0.0010627853573623755
split_024_2020-12-30_2023-03-31,macd,MACD family,0.053680505603551865,0.018035205081105232,False,,-0.029536310583353043,-0.03564530052244663,0.003968253968253954,-0.061130226439663815,-0.5230414798869618,-0.9932173533002251,0.027672389949716547,-0.31487784047422074,-0.0003148778404742209
split_024_2020-12-30_2023-03-31,rsi,RSI family,0.053680505603551865,0.022690093144774437,False,,-0.025534747168421745,-0.030990412458777428,0.1031746031746032,-0.03151250720605048,-0.14761020887824805,-0.22109502196022857,0.004108529522754978,1.6030312974716945,0.0016030312974716944
split_024_2020-12-30_2023-03-31,volume,Volume family,0.053680505603551865,0.021918626502156258,False,,-0.026873070746660233,-0.03176187910139561,0.05952380952380959,-0.008042393694522199,-0.17225147497432491,-0.4507485651103442,0.022307052682628004,0.5418664432459388,0.0005418664432459389
split_025_2021-04-01_2023-07-03,return_level,Return-level family,0.0618399977684021,0.01419578306376934,False,,-0.03929426334798336,-0.04764421470463276,-0.031746031746031744,-0.053221692551250976,-0.44825871045445614,-0.6482626526850105,0.0055864759199436564,0.09798406591009767,9.798406591009744e-05
split_025_2021-04-01_2023-07-03,volatility,Volatility family,0.0618399977684021,0.017311468720436096,False,,-0.03701550979167223,-0.044528529047966,-0.04365079365079361,-0.2010708732473947,-1.746780681731798,-2.942840084176159,0.02122506654589762,0.35898909751427244,0.00035898909751427236
split_025_2021-04-01_2023-07-03,momentum,Momentum family,0.0618399977684021,0.020601170137524605,False,,-0.034561206586658955,-0.041238827630877495,-0.06349206349206349,-0.1419718880859464,-1.3818046913414723,-2.221219464873882,0.00030222649870292884,0.7646507325767642,0.000764650732576764
split_025_2021-04-01_2023-07-03,macd,MACD family,0.0618399977684021,0.018132256343960762,False,,-0.03575648553669453,-0.04370774142444134,-0.05555555555555558,-0.12591984875737827,-1.162306210996183,-1.6958607946617006,0.003396126864993798,0.7509719433372997,0.0007509719433372998
split_025_2021-04-01_2023-07-03,rsi,RSI family,0.0618399977684021,0.01957455463707447,False,,-0.03545990027487278,-0.04226544313132763,-0.019841269841269826,-0.05703481266285215,-0.5643205878242584,-0.8235428803572391,-0.007294326109022586,0.09798406591009723,9.7984065910097e-05
split_025_2021-04-01_2023-07-03,volume,Volume family,0.0618399977684021,0.018276607617735863,False,,-0.03606003522872925,-0.04356339015066624,-0.04365079365079361,-0.0006603852966617918,-0.013828521952178228,-0.0200620940396202,-0.006265384834611698,0.368964448725261,0.0003689644487252608
split_026_2021-07-01_2023-10-02,return_level,Return-level family,0.03695935010910034,0.014298973605036736,False,,-0.01875241845846176,-0.022660376504063606,-0.031746031746031744,-0.03014042309739673,-0.5547579908059248,-0.5976425431333761,0.0023808489169829805,-0.4197194075764159,-0.000419719407576416
split_026_2021-07-01_2023-10-02,volatility,Volatility family,0.03695935010910034,0.01489288080483675,False,,-0.017753724940121174,-0.022066469304263592,0.02380952380952389,-0.04887892560157514,-0.7938514732200974,-0.9267320040136862,-0.001037632039386005,0.005094505526737514,5.094505526737417e-06
split_026_2021-07-01_2023-10-02,momentum,Momentum family,0.03695935010910034,0.01704510860145092,False,,-0.016086913645267487,-0.01991424150764942,-0.023809523809523725,0.06982130896916794,0.8821984073956122,0.7387316978438703,-0.02237316475703255,0.19803597573725185,0.00019803597573725146
split_026_2021-07-01_2023-10-02,macd,MACD family,0.03695935010910034,0.018175974488258362,False,,-0.015068333595991135,-0.01878337562084198,0.027777777777777846,-0.09307873064008243,-0.9502994235062099,-1.061044446088696,0.02240054522217283,-0.8316305158547759,-0.0008316305158547763
split_026_2021-07-01_2023-10-02,rsi,RSI family,0.03695935010910034,0.020922105759382248,False,,-0.013204062357544899,-0.016037244349718094,0.011904761904761973,-0.035186947943001035,-0.2167948271912108,-0.3566280321219577,0.003453864101882975,1.2647026424039183,0.0012647026424039177
split_026_2021-07-01_2023-10-02,volume,Volume family,0.03695935010910034,0.02194446511566639,False,,-0.011719981208443642,-0.015014884993433952,0.04365079365079372,-0.17158005702717882,-2.0545976858417063,-2.2981711561004055,0.025547291907821013,0.19803597573725185,0.00019803597573725146
split_027_2021-09-30_2024-01-02,return_level,Return-level family,0.05441633239388466,0.01874064840376377,False,,-0.028813369572162628,-0.03567568399012089,0.03968253968253965,0.10966468904638171,0.19103500116075667,0.6800290198716041,0.0012395271264409313,0.4540351936257756,0.00045403519362577577
split_027_2021-09-30_2024-01-02,volatility,Volatility family,0.05441633239388466,0.02016051858663559,False,,-0.028286488726735115,-0.03425581380724907,0.055555555555555525,0.022826335681282783,-0.24172527511094932,0.17055989067473742,0.002787890609241339,-0.03563563661803437,-3.563563661803434e-05
split_027_2021-09-30_2024-01-02,momentum,Momentum family,0.05441633239388466,0.02051616832613945,False,,-0.02734488993883133,-0.03390016406774521,0.011904761904761862,0.11794570290580486,0.47274565220043696,1.4168993816822617,0.0036944854591849374,0.24871045039356954,0.00024871045039356974
split_027_2021-09-30_2024-01-02,macd,MACD family,0.05441633239388466,0.02582976035773754,False,,-0.022927798330783844,-0.028586572036147118,0.02380952380952378,0.19979529662458084,0.4043499288184629,1.3683477237217812,-0.00407902528185089,0.19520050021585433,0.0001952005002158544
split_027_2021-09-30_2024-01-02,rsi,RSI family,0.05441633239388466,0.025024831295013428,False,,-0.024057846516370773,-0.02939150109887123,-0.05555555555555558,0.028779673273117368,0.11555714889811242,0.2446817889465951,0.0012397807839579222,1.1289752899814092,0.0011289752899814095
split_027_2021-09-30_2024-01-02,volume,Volume family,0.05441633239388466,0.027587512508034706,False,,-0.02191968448460102,-0.026828819885849953,-0.02777777777777779,0.17716285396030407,0.7828724359387755,1.984585354261764,-0.00018313850226492345,0.5300801295964397,0.00053008012959644
split_028_2021-12-30_2024-04-03,return_level,Return-level family,0.03719836473464966,0.02125607803463936,False,,-0.013185864314436913,-0.0159422867000103,-0.051587301587301626,0.23214224091629865,1.591985934601899,2.287599873609401,-0.016367131268024804,0.5169648065037702,0.00051696480650377
split_028_2021-12-30_2024-04-03,volatility,Volatility family,0.03719836473464966,0.019131869077682495,False,,-0.014132547192275524,-0.018066495656967163,-0.031746031746031744,0.014471639738195874,-0.14543892294459582,-0.4749119178674781,0.0073618621178934696,0.15743873656815177,0.00015743873656815172
split_028_2021-12-30_2024-04-03,momentum,Momentum family,0.03719836473464966,0.023368636146187782,False,,-0.012123139575123787,-0.013829728588461876,-0.003968253968253954,0.08871418598264857,0.368496746070067,0.5365994423713742,-0.00029320794596299216,1.0333333333333332,0.0010333333333333332
split_028_2021-12-30_2024-04-03,macd,MACD family,0.03719836473464966,0.0174490325152874,False,,-0.014444517903029919,-0.01974933221936226,-0.011904761904761862,0.13053523220145702,0.7488537022508425,1.0596202182045424,0.005717931382575592,-0.3600942284231117,-0.00036009422842311163
split_028_2021-12-30_2024-04-03,rsi,RSI family,0.03719836473464966,0.022490419447422028,False,,-0.010478921234607697,-0.01470794528722763,0.00396825396825401,-0.060951287520128794,-0.35255887704019506,-0.6581591703720622,5.72288434893542e-05,0.7666666666666662,0.0007666666666666659
split_028_2021-12-30_2024-04-03,volume,Volume family,0.03719836473464966,0.020825127139687538,False,,-0.01144244335591793,-0.01637323759496212,-0.011904761904761862,0.24511401542987354,1.7332322128784727,2.482641317013493,-0.002507220125210319,-0.10000000000000053,-0.0001000000000000007
split_029_2022-03-31_2024-07-03,return_level,Return-level family,0.04997524246573448,0.014327066950500011,False,,-0.027336901053786278,-0.03564817551523447,0.00396825396825401,0.06683116530199107,0.5377342861238605,0.780201626263868,0.009414135049429118,0.6884737136447425,0.0006884737136447425
split_029_2022-03-31_2024-07-03,volatility,Volatility family,0.04997524246573448,0.0164310485124588,False,,-0.025107478722929955,-0.03354419395327568,0.0753968253968254,0.012240937915578787,0.10912053279288259,0.13940979643531293,0.0028741085154513346,-0.3154663207419883,-0.00031546632074198845
split_029_2022-03-31_2024-07-03,momentum,Momentum family,0.04997524246573448,0.018615543842315674,False,,-0.023471119813621044,-0.03135969862341881,0.023809523809523836,0.09417958948160154,0.7763869722363319,1.102747384114288,-0.00526244775455198,0.5358257168770404,0.0005358257168770406
split_029_2022-03-31_2024-07-03,macd,MACD family,0.04997524246573448,0.017768096178770065,False,,-0.024420577101409435,-0.032207146286964417,0.035714285714285754,0.09025043861897641,0.7456674340453103,1.0611406040962432,-0.00526244775455198,0.910689158089792,0.0009106891580897918
split_029_2022-03-31_2024-07-03,rsi,RSI family,0.04997524246573448,0.023141825571656227,False,,-0.020722713321447372,-0.026833416894078255,-0.02380952380952378,-0.06666315094675546,-0.6231691101503186,-0.905335012964132,0.003287249066136755,0.6440224914231254,0.0006440224914231255
split_029_2022-03-31_2024-07-03,volume,Volume family,0.04997524246573448,0.021170778200030327,False,,-0.02202296257019043,-0.028804464265704155,-0.03968253968253971,0.046388186872486026,0.36732326932912956,0.5311336099215188,0.003448233252533295,-0.5327143270183825,-0.0005327143270183825
split_030_2022-07-01_2024-10-02,return_level,Return-level family,0.038824621587991714,0.02181849256157875,False,,-0.011637384071946144,-0.017006129026412964,0.007936507936507964,0.13448517106286229,0.4128532175024291,0.6829326508675067,-0.026643671620401377,-0.8690119899430093,-0.0008690119899430093
split_030_2022-07-01_2024-10-02,volatility,Volatility family,0.038824621587991714,0.024092819541692734,False,,-0.010029492899775505,-0.01473180204629898,-0.04761904761904767,0.04836301970717227,0.45676620698591863,0.8404563945246482,-0.052074586678236834,-0.3463547079018636,-0.00034635470790186354
split_030_2022-07-01_2024-10-02,momentum,Momentum family,0.038824621587991714,0.02135862223803997,False,,-0.011742746457457542,-0.017465999349951744,-0.04761904761904767,-0.06564471603959277,-0.03631272593275825,0.06241280216913658,-0.046510378181592205,0.26666666666666705,0.0002666666666666672
split_030_2022-07-01_2024-10-02,macd,MACD family,0.038824621587991714,0.02727508172392845,False,,-0.008012287318706512,-0.011549539864063263,-0.0357142857142857,-0.11443713774148101,-0.2583551741407375,-0.30109028833857954,-0.045122894053714724,-0.9350875237307958,-0.000935087523730796
split_030_2022-07-01_2024-10-02,rsi,RSI family,0.038824621587991714,0.026262424886226654,False,,-0.008517220616340637,-0.01256219670176506,-0.015873015873015872,0.2747933667400615,1.541892550669756,2.390519267947912,-0.04904793763824178,-0.6734223310809395,-0.0006734223310809395
split_030_2022-07-01_2024-10-02,volume,Volume family,0.038824621587991714,0.02877863496541977,False,,-0.005911633372306824,-0.010045986622571945,-0.007936507936507908,0.05304079018231267,0.423471122553718,0.8518443888669038,-0.05688277659785268,-1.4580139322799797,-0.0014580139322799795
split_031_2022-09-30_2025-01-02,return_level,Return-level family,0.05498751252889633,0.018270304426550865,False,,-0.028877681121230125,-0.03671720810234547,-0.02777777777777779,-0.3008622277602344,-2.9327464411847592,-3.4685374715709205,0.025528539218401147,-1.2989679575966888,-0.0012989679575966893
split_031_2022-09-30_2025-01-02,volatility,Volatility family,0.05498751252889633,0.018953470513224602,False,,-0.028419326059520245,-0.03603404201567173,-0.02777777777777779,0.009860762461346817,-0.35052662008170277,-0.26832342754245353,-0.023419984340902533,-0.34283082922776487,-0.00034283082922776514
split_031_2022-09-30_2025-01-02,momentum,Momentum family,0.05498751252889633,0.018288787454366684,False,,-0.028479017317295074,-0.03669872507452965,-0.08333333333333337,0.024449597552587132,0.7404114937989092,0.9349403338692062,-0.0008568185233893688,-1.5973993930989332,-0.0015973993930989334
split_031_2022-09-30_2025-01-02,macd,MACD family,0.05498751252889633,0.02430255524814129,False,,-0.024001194164156914,-0.030684957280755043,0.019841269841269826,-0.2942009584775236,-2.8778969750288557,-3.4111534149452285,0.025077800508680803,-1.2543107351344327,-0.0012543107351344332
split_031_2022-09-30_2025-01-02,rsi,RSI family,0.05498751252889633,0.0257563516497612,False,,-0.022414183244109154,-0.029231160879135132,-0.05555555555555558,-0.2740870425183992,-2.741345114341307,-3.1920281500039036,0.023544382326931235,0.4026006069010668,0.0004026006069010662
split_031_2022-09-30_2025-01-02,volume,Volume family,0.05498751252889633,0.02551659569144249,False,,-0.022369295358657837,-0.029470916837453842,-0.019841269841269826,-0.10856354880058805,-1.3526431688306035,-1.2817295340405717,0.015463195109506,-0.8640660597655998,-0.0008640660597656002
split_032_2022-12-30_2025-04-04,return_level,Return-level family,0.039199911057949066,0.020326383411884308,False,,-0.015751387923955917,-0.01887352764606476,0.00793650793650802,0.045922930705085796,0.005026968215641414,-0.06888715994418781,-0.023812534539682795,-1.6124816860250433,-0.0016124816860250434
split_032_2022-12-30_2025-04-04,volatility,Volatility family,0.039199911057949066,0.018889710307121277,False,,-0.01600697450339794,-0.02031020075082779,0.031746031746031744,0.04869270828981942,-0.1021664931517412,-0.23720658840303477,-0.028440704677576645,-0.20178898756874197,-0.00020178898756874255
split_032_2022-12-30_2025-04-04,momentum,Momentum family,0.039199911057949066,0.022789306938648224,False,,-0.01409929059445858,-0.016410604119300842,-0.003968253968253954,0.08475679924374258,-0.061636900852454435,-0.20752122019750452,-0.04082837389300653,-0.6354978446985586,-0.000635497844698559
split_032_2022-12-30_2025-04-04,macd,MACD family,0.039199911057949066,0.02517075464129448,False,,-0.01255621574819088,-0.014029156416654587,0.011904761904761973,0.008768450131448113,-0.5638129197626898,-0.7993199117652501,-0.022393159463421797,-1.8000000000000003,-0.0018000000000000008
split_032_2022-12-30_2025-04-04,rsi,RSI family,0.039199911057949066,0.024738173931837082,False,,-0.012070685625076294,-0.014461737126111984,0.03571428571428581,0.15517440522630632,0.25301787370700835,0.11732121319344202,-0.06712804747110468,-1.8792059572490043,-0.0018792059572490046
split_032_2022-12-30_2025-04-04,volume,Volume family,0.039199911057949066,0.035183317959308624,False,,-0.006274774670600891,-0.004016593098640442,-0.023809523809523725,0.019508933506697468,-0.7777630877676422,-1.0554161843402194,-0.032117824208681256,-1.0,-0.0010000000000000005
split_033_2023-04-03_2025-07-08,return_level,Return-level family,0.1459178328514099,0.04373455047607422,True,rmse_above_iqr_upper(0.088579); rmse_robust_z_gt_3.5(6.08),-0.07908197678625584,-0.1021832823753357,-0.06349206349206349,-0.175318568486734,-0.4198253984125202,-1.1393205231312038,0.004270514023309913,0.6287602767628702,0.0006287602767628703
split_033_2023-04-03_2025-07-08,volatility,Volatility family,0.1459178328514099,0.02436259761452675,True,rmse_above_iqr_upper(0.088579); rmse_robust_z_gt_3.5(6.08),-0.09071148559451103,-0.12155523523688316,-0.05158730158730157,0.48122832143084215,0.8402078459282913,3.143022885850777,-0.014827967104944495,0.06889887656377613,6.889887656377639e-05
