split,case_rank,date,ticker,y_true,y_pred,base_value,summary_text
split_033_2023-04-03_2025-07-08,1,2025-04-10,EFA,0.024743380025029182,0.3768261969089508,-0.002691064029932022,"For EFA on 2025-04-10, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 5-day return volatility, 20-day return volatility, 10-day average return. The main downward influences were 10-day return volatility, 1-day log return, 60-day return volatility."
split_033_2023-04-03_2025-07-08,2,2025-05-14,SPY,0.004872351884841919,-0.492171049118042,-0.002691064029932022,"For SPY on 2025-05-14, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were MACD signal (9), 10-day momentum, 5-day momentum. The main downward influences were MACD (12, 26), MACD histogram, 60-day return volatility."
split_033_2023-04-03_2025-07-08,3,2025-05-16,SPY,0.001093345577828586,-0.4911389648914337,-0.002691064029932022,"For SPY on 2025-05-16, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were MACD signal (9), 20-day momentum, 5-day momentum. The main downward influences were MACD histogram, MACD (12, 26), 14-day RSI."
split_033_2023-04-03_2025-07-08,4,2025-05-12,SPY,0.006582301575690508,-0.44545978307724,-0.002691064029932022,"For SPY on 2025-05-12, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were 1-day log return, 20-day average return, 14-day RSI. The main downward influences were 1-day simple return, MACD histogram, Trading volume."
split_034_2023-07-05_2025-10-06,1,2025-08-20,TLT,-0.004963933024555445,0.08676382154226303,0.000579116283915937,"For TLT on 2025-08-20, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 20-day momentum, 60-day return volatility, 10-day momentum. The main downward influences were 10-day return volatility, 5-day return volatility, 10-day average return."
split_034_2023-07-05_2025-10-06,2,2025-07-10,EFA,-0.00962193962186575,-0.06736017018556595,0.000579116283915937,"For EFA on 2025-07-10, the DNN predicted a negative next-period log return. Relative to the baseline prediction, the forecast moved strongly down. The main upward influences were 14-day RSI, Trading volume, MACD histogram. The main downward influences were 20-day average return, MACD (12, 26), 10-day average return."
split_034_2023-07-05_2025-10-06,3,2025-08-18,TLT,0.005787016823887825,0.08198804408311844,0.000579116283915937,"For TLT on 2025-08-18, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 10-day momentum, 5-day average return, Asset indicator: TLT. The main downward influences were 10-day return volatility, 1-day simple return, 10-day average return."
split_034_2023-07-05_2025-10-06,4,2025-07-10,TLT,-0.013890698552131653,0.07434704154729843,0.000579116283915937,"For TLT on 2025-07-10, the DNN predicted a positive next-period log return. Relative to the baseline prediction, the forecast moved strongly up. The main upward influences were 14-day RSI, 20-day average return, 1-day simple return. The main downward influences were 10-day momentum, 20-day return volatility, 10-day return volatility."
