split_name,case_id,date,ticker,feature,weight,abs_weight,y_true,y_pred
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,5-day average return <= -0.63,-0.04430180974298338,0.04430180974298338,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,60-day momentum <= -0.62,0.030516516619505097,0.030516516619505097,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,20-day momentum <= -0.71,0.02236502339054453,0.02236502339054453,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,Asset indicator: TLT <= 0.00,0.02048480066953688,0.02048480066953688,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,MACD histogram > 0.41,-0.0193824411201911,0.0193824411201911,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,10-day return volatility > 0.52,-0.01902782030650443,0.01902782030650443,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,60-day average return <= -0.59,-0.014217653412586463,0.014217653412586463,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,MACD signal (9) <= -0.61,-0.012644355378138144,0.012644355378138144,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,Asset indicator: IWM > 0.25,-0.012162609393277932,0.012162609393277932,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,1,2025-03-31,IWM,10-day momentum <= -0.71,-0.011516906467846536,0.011516906467846536,0.00010016941814683378,0.07760486006736755
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,5-day average return > 0.63,0.048366283093364035,0.048366283093364035,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,Asset indicator: TLT > 0.25,-0.019663545554920763,0.019663545554920763,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,60-day return volatility <= -0.81,-0.015429000720260877,0.015429000720260877,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,5-day momentum > 0.62,-0.01432178887114965,0.01432178887114965,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,0.03 < 60-day momentum <= 0.67,-0.012854340489552212,0.012854340489552212,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,0.01 < 10-day momentum <= 0.66,0.012594110182814477,0.012594110182814477,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,0.04 < 14-day RSI <= 0.78,-0.009918761433441742,0.009918761433441742,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,-0.61 < MACD signal (9) <= -0.24,-0.008139034868911583,0.008139034868911583,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,Asset indicator: IWM <= 0.00,0.007361771802755239,0.007361771802755239,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,2,2025-04-03,TLT,-0.00 < MACD histogram <= 0.41,-0.0070773661269228055,0.0070773661269228055,0.010828341357409954,-0.10107192397117615
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,5-day average return <= -0.63,-0.04156242233289241,0.04156242233289241,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,60-day momentum <= -0.62,0.03105449407940305,0.03105449407940305,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,MACD histogram <= -0.35,0.024998525923159712,0.024998525923159712,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,20-day average Trading volume > 0.42,0.017213357970855096,0.017213357970855096,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,Asset indicator: TLT <= 0.00,0.015907913350952808,0.015907913350952808,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,14-day RSI <= -0.76,0.015628492951414608,0.015628492951414608,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,20-day average return <= -0.70,-0.013755599095989833,0.013755599095989833,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,60-day average return <= -0.59,-0.011566115456896495,0.011566115456896495,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,MACD signal (9) <= -0.61,-0.010980431999160871,0.010980431999160871,-0.02699664607644081,-0.09968631714582443
split_032_2022-12-30_2025-04-04,3,2025-03-07,SPY,20-day momentum <= -0.71,0.010952958106711689,0.010952958106711689,-0.02699664607644081,-0.09968631714582443
