date,Equal-weight (1/N),Markowitz,Black-Litterman,DNN-only,DNN+RL
2024-07-05,1.0029875507354735,1.0051245679855347,1.0051245679855347,1.0066318264007568,1.0045633314490217
2024-07-08,1.0043264594038226,1.0038124410964138,1.0038124410964138,1.0059258431957865,1.0044785784987873
2024-07-09,1.0013602864117217,1.002785821698457,1.002785821698457,1.0016423582767595,1.003339130889484
2024-07-10,1.0106048590131351,1.014399625911918,1.014399625911918,1.0091833379577777,1.014135743146453
2024-07-11,1.020684228147145,1.010311062165478,1.010311062165478,1.0162194393829245,1.013204592357533
2024-07-12,1.029083121668856,1.0184403453418296,1.0184403453418296,1.0231576265896567,1.021183794091689
2024-07-15,1.0294508897852557,1.0165254083369049,1.0165254083369049,1.0124879198289718,1.021234502181523
2024-07-16,1.044629618531581,1.0221035083377017,1.0221035083377017,1.023011213355875,1.0296607391718442
2024-07-17,1.0369086460463632,1.011341007230072,1.011341007230072,1.0209759003046297,1.018788363746913
2024-07-18,1.0253536324541703,1.0026734375089343,1.0026734375089343,1.012250913373549,1.0093738528551703
2024-07-19,1.0192678088771636,0.9962225478475834,0.9962225478475834,1.0061975775943677,1.002981060017612
2024-07-22,1.0279002162422088,1.0065940547814685,1.0065940547814685,1.008694537158193,1.013197332283448
2024-07-23,1.02842745480854,1.00339237452755,1.00339237452755,1.0055861722596315,1.011433315498823
2024-07-24,1.0110523301499377,0.9846764320847646,0.9846764320847646,0.9939815803228886,0.9920801686316412
2024-07-25,1.013361066775686,0.979102438205083,0.979102438205083,0.996349663404023,0.988632655838748
2024-07-26,1.0255984959303177,0.9906766491303858,0.9906766491303858,1.0060972191577595,1.0004004039691845
2024-07-29,1.0231503748734172,0.9892795042131513,0.9892795042131513,1.0075692433135686,0.9988663170286404
2024-07-30,1.0243908456397055,0.9871731685206384,0.9871731685206384,1.010814827271154,0.997032007860216
2024-07-31,1.0362772166980727,1.0023818766977284,1.0023818766977284,1.0227333356297983,1.0115154098636343
2024-08-01,1.0195511320795083,0.9832375673653058,0.9832375673653058,1.017182568702649,0.9932729721427632
2024-08-02,1.0097258108337082,0.9660700279528625,0.9660700279528625,1.0298035944263295,0.9766760757216296
2024-08-05,0.9900825423218788,0.9407575685892984,0.9407575685892984,0.9987415905493504,0.9576006924993236
2024-08-06,0.989948212801,0.9466111731323372,0.9466111731323372,1.00670427013096,0.9571728287568408
2024-08-07,0.9848024011424886,0.9446214589642632,0.9446214589642632,1.0003136255461424,0.9537683336892668
2024-08-08,0.9990887932472016,0.9640535535641758,0.9640535535641758,1.0222476283390955,0.9674198615468804
2024-08-09,1.0031063862126148,0.9681052040919992,0.9681052040919992,1.0226176113547782,0.9720630267862608
2024-08-12,1.0016637928699563,0.9680600568213388,0.9680600568213388,1.016867092818409,0.9718032197648696
2024-08-13,1.0159513634723871,0.9842738644413076,0.9842738644413076,1.0338362942624153,0.9858718997233794
2024-08-14,1.0177064412139811,0.9875888012244062,0.9875888012244062,1.0314581899655206,0.9888590525364628
