date,Markowitz,Black-Litterman,DNN-only,DNN+RL
2023-07-05,0.9936338415145874,0.9936338415145874,0.98848814868927,0.9942163335137726
2023-07-06,0.9820831522875672,0.9820831522875672,0.9726261613011596,0.9831186280186625
2023-07-07,0.983554098045229,0.983554098045229,0.9746796822122338,0.985254141985856
2023-07-10,0.9861575135229596,0.9861575135229596,0.9768406232963468,0.9924792930323436
2023-07-11,0.9934764162003646,0.9934764162003646,0.9841251742052612,1.000170024457748
2023-07-12,1.0058614263140135,1.0058614263140135,0.999783197792225,1.0097387396093578
2023-07-13,1.0170902853552313,1.0170902853552313,1.01358716737909,1.0182323936631563
2023-07-14,1.0144098259174448,1.0144098259174448,1.0077610826935477,1.0141574782082543
2023-07-17,1.0160287250367608,1.0160287250367608,1.007223168533789,1.0198142957120706
2023-07-18,1.0232030296973318,1.0232030296973318,1.0129842643973002,1.0289355335774073
2023-07-19,1.024347719156238,1.024347719156238,1.0172341306097954,1.0320035671401584
2023-07-20,1.0181719777552252,1.0181719777552252,1.0091684293881933,1.024372595858967
2023-07-21,1.018999467760187,1.018999467760187,1.0105177875619678,1.0233980802387357
2023-07-24,1.0207390512260024,1.0207390512260024,1.0075724404901476,1.0267736953358828
2023-07-25,1.0228536093367635,1.0228536093367635,1.007472219041685,1.0284248970188985
2023-07-26,1.02405548495862,1.02405548495862,1.0095070501260293,1.0313562116017454
2023-07-27,1.0190418588201762,1.0190418588201762,1.00026182475368,1.02225551823998
2023-07-28,1.0279508316100645,1.0279508316100645,1.0066202767996284,1.0330930868926649
2023-07-31,1.0292356525099404,1.0292356525099404,1.0077508545545903,1.0383094611576664
2023-08-01,1.0223265316677366,1.0223265316677366,0.9935932455676671,1.0339569579324013
2023-08-02,1.0061746141560144,1.0061746141560144,0.978233653708144,1.0195385816146243
2023-08-03,1.003328898473709,1.002691497195147,0.9742502872688292,1.01584098045216
2023-08-04,1.001721798812212,0.9996009919213096,0.9739176375683138,1.013266608365586
2023-08-07,1.0103550882142638,1.0058082765405851,0.977611267110572,1.0188882583728334
2023-08-08,1.0052751578510146,1.0006788735135153,0.9716207460083912,1.0143485503260128
2023-08-09,1.0011316703647344,0.9942182425166112,0.96674038791345,1.008006602187788
2023-08-10,1.0030641393106208,0.9934532680310644,0.9656941845345164,1.0064744428283434
2023-08-11,1.000005972021301,0.9929339347076986,0.9641122877512892,1.006105684344038
2023-08-14,1.001543328042274,0.9952927497360304,0.9617314432526636,1.0085758487549823
2023-08-15,0.9895780809046384,0.9831485085192108,0.9493612880129696,0.9965018007312348
2023-08-16,0.9819839499217574,0.9743725581631336,0.9393194178561745,0.9876223713993424
2023-08-17,0.9747023666558589,0.9657374419294577,0.929990618760408,0.978975612429475
2023-08-18,0.9749838107372264,0.9676435584472008,0.9330443246282284,0.9810301678766424
2023-08-21,0.9802418097537428,0.971309440887948,0.933704367081514,0.9841402407587786
2023-08-22,0.9779215698104424,0.9686711503412035,0.9313131490791344,0.9818098838949496
2023-08-23,0.988705556237668,0.9792932743760608,0.941326198051775,0.9930744878944368
2023-08-24,0.9750601926560802,0.965741831008158,0.9283449218028768,0.9795902934840744
2023-08-25,0.9818123554215108,0.9716882756959326,0.9332281077379628,0.9854997075302322
2023-08-28,0.9896859712987082,0.9789924223817268,0.9420176093816094,0.9925678634386256
2023-08-29,1.003178207613637,0.9928090480388446,0.9546419573914632,1.0065020929845336
2023-08-30,1.005433927349652,0.9963714358547592,0.9567432123217642,1.0100928643205809
2023-08-31,1.0029829103159156,0.9946062044247496,0.9543283006287075,1.0086100531594993
2023-09-01,1.0013791736651838,0.9931959850345592,0.952883715123598,1.012627750911006
2023-09-05,0.9893424847605398,0.9812576589662764,0.9429185703460344,1.0024305466342618
2023-09-06,0.986837965575622,0.9787736065071088,0.940714157736638,0.9972482006600848
2023-09-07,0.9835765219126362,0.975538815094743,0.937628301403711,0.992438261191883
2023-09-08,0.983992705964213,0.9759515981243206,0.9372191265826648,0.9927630970821942
2023-09-11,0.986977622340256,0.978912122008095,0.9432712969844208,0.9976057400504345
2023-09-12,0.9857992002324458,0.9777433298692796,0.940875724966309,0.9940773221797924
2023-09-13,0.9836497514208252,0.9756114461773858,0.9384177998642442,0.9926203910512984
2023-09-14,0.9907013687185124,0.9826054382357876,0.9477736066162766,1.002355194711009
2023-09-15,0.9830644981785118,0.9750309755766576,0.9428879362149072,0.991533969297172
2023-09-18,0.9821160175109198,0.9740902458154352,0.9408616084358402,0.9899570307553306
2023-09-19,0.9790461176110012,0.9710454328861856,0.939663521256023,0.9872675747527776
2023-09-20,0.9745243973240272,0.966560663727232,0.9363018091190598,0.9788336662866703
2023-09-21,0.9564154642043344,0.9485997153265296,0.9197627326915276,0.962550535722226
2023-09-22,0.9574675390238848,0.9496431926767812,0.9206710988534428,0.96098148992502
2023-09-25,0.9525922617754906,0.944807755794953,0.9162653937954216,0.9634314066889644
2023-09-26,0.9421238890879275,0.9344249297920136,0.9053652145790696,0.9503870127595686
2023-09-27,0.9427549164093052,0.9350508004097792,0.9048889897213044,0.9530027080115668
2023-09-28,0.9488954158965588,0.9411411202379066,0.9114816227920128,0.9594631000178728
2023-09-29,0.94653784242952,0.938802812668241,0.9090430247760174,0.9565494276566062
2023-10-02,0.9354398756562848,0.9277955375709565,0.8971418070473193,0.9504927229095138
