date,Markowitz,Black-Litterman,DNN-only,DNN+RL
2024-10-03,0.9941850414276124,0.9940430264246464,0.9909699231783548,0.9931423015210028
2024-10-04,1.0019317035926425,1.001727349305093,0.9874757433602326,1.001276119391305
2024-10-07,0.994263611755514,0.9941268951796012,0.9800537239440698,0.994034697542529
2024-10-08,0.9992758400616452,0.9989296658269624,0.9821650017054364,0.9965214121265854
2024-10-09,1.003526290327578,1.0030516782331962,0.9800427946963896,0.9991406426495424
2024-10-10,1.001982924208101,1.0015191557629175,0.976626044716404,0.9967091280085916
2024-10-11,1.0076388201375284,1.0071560795184806,0.9783551071319452,1.0052397148212326
2024-10-14,1.013758665179829,1.0131721883180251,0.9812018737129188,1.010783861782322
2024-10-15,1.002302161465826,1.001552180921499,0.985276919447726,1.0015783892979513
2024-10-16,1.0059532496568993,1.0051670257800975,0.9908405273247468,1.0078875448496496
2024-10-17,1.0060543893180636,1.0052687951861343,0.9810882118270676,1.0069062967210762
2024-10-18,1.0110957380944925,1.0103618702973152,0.9826427598164176,1.0106207910677951
2024-10-21,1.0053117567362606,1.0043861525168871,0.96851468212778,1.0008671989337872
2024-10-22,1.0027068721340424,1.0016852843848278,0.9677911351009548,0.9974192852532427
2024-10-23,0.9931742689383076,0.9921448007158272,0.962563211272444,0.9880871340392102
2024-10-24,0.9967061754103236,0.9957387803175148,0.9675474845739936,0.9918343295825632
2024-10-25,0.9951565094475336,0.994133357558186,0.9633230910405334,0.9892864898346098
2024-10-28,1.0001916981052572,0.99925641016808,0.9652757995702324,0.9972241979286642
2024-10-29,0.9997218996203509,0.9986878416320109,0.9654861932698704,0.995498789901656
2024-10-30,0.9953155287865004,0.9942203805749212,0.9657879414664448,0.9915384533444406
2024-10-31,0.9811614900708716,0.9803363647533267,0.9612738049310976,0.9791170270343276
2024-11-01,0.98443855181896,0.9835733786023644,0.9630745739209132,0.9817539824574404
2024-11-04,0.9834639719604858,0.9825996552528004,0.962121144090054,0.982323053794418
2024-11-05,0.9945111719156,0.9936371463830196,0.9729286011630552,0.9946656056530524
2024-11-06,1.0035969877259547,1.00271497712973,0.9818172394372402,1.0146237916371827
2024-11-07,1.0143453210389544,1.0134538642765996,0.9923323157786234,1.0222304531115314
2024-11-08,1.0113711636596443,1.0104823207336755,0.9894227026335872,1.0235254999245855
2024-11-11,1.0120514869269015,1.011162046099247,0.9900882617378418,1.0267401869763388
2024-11-12,1.0026495006620997,1.0017683227642988,0.9808903144416354,1.0168098214965002
2024-11-13,1.000567779202087,0.999688430823913,0.978853769850387,1.0134917473948055
2024-11-14,0.9975364741821552,0.9966597898645358,0.975888249264972,1.0080849899960749
2024-11-15,0.9884268721925747,0.9875581938430688,0.9669763410117918,0.9972572531984916
2024-11-18,0.9930098805867332,0.992137174463115,0.9714598903895814,1.0011474796071549
2024-11-19,0.9946756676922478,0.9938014975926552,0.9730895271037492,1.0044785072559634
2024-11-20,0.9937990458246806,0.9929256461436778,0.972231929410082,1.0041707340418131
2024-11-21,0.9971028682837264,0.9962265650403848,0.9754640533462858,1.0099867350868106
2024-11-22,1.00050591867044,0.9996266246583564,0.9787932517966716,1.0160385721170282
2024-11-25,1.004606145116934,1.0037232476233562,0.9828044964097964,1.0230776666663846
2024-11-26,1.0054340587829942,1.0045504336779996,0.9836144429521286,1.0231811981127843
2024-11-27,1.0057853119411664,1.0049013781375495,0.9839580733239992,1.0232480760104026
2024-11-29,1.0149031716610315,1.0140112246320006,0.9928780601007816,1.0309370998059455
2024-12-02,1.0171254404161183,1.0162315403475568,0.9950521018736156,1.032602280061256
2024-12-03,1.018761634511683,1.0173463617102878,0.987579094944807,1.0318578610302984
2024-12-04,1.0234526178697816,1.0217262461952317,0.9931509827584524,1.0365271441730657
2024-12-05,1.0242753330780705,1.0210545184754225,0.9864726549145304,1.0355050451527423
2024-12-06,1.0254845237574624,1.0225356811096444,0.9892226638267628,1.0370728916213905
2024-12-09,1.0215506370841152,1.0186789003449912,0.9833424874792248,1.0327482122365546
2024-12-10,1.016222203716194,1.013579730954857,0.9792460800293528,1.027168838842887
2024-12-11,1.0225730831340571,1.0206594538179203,0.9813819096587624,1.0319226779519262
2024-12-12,1.0156245896805296,1.0134993144679505,0.970355273979466,1.0230507440510717
2024-12-13,1.0139377653732584,1.011844868567345,0.964305024857777,1.0195169272041027
2024-12-16,1.0155673947257269,1.0140155561464033,0.969067094973302,1.0215623278950157
2024-12-17,1.012648647614052,1.0098828724187412,0.9622764486891974,1.017586946248362
2024-12-18,0.9853073299883875,0.9799550262809216,0.9290079287802874,0.9883350218723108
2024-12-19,0.9831924177038068,0.9784077477077576,0.9235333856104248,0.9846190700860458
2024-12-20,0.9896633115618788,0.9855366283566735,0.9319523931034968,0.9905774816233576
2024-12-23,0.994904292709414,0.9907952090874332,0.9299965527195516,0.9933606891297638
2024-12-24,1.002998514783905,0.9993413803474084,0.9377832855486098,1.0007972045436015
2024-12-26,1.0046344855898437,1.0018190461719672,0.9433060867287852,1.004173040847958
2024-12-27,0.9973171409421931,0.9936200558198058,0.9316095115223412,0.9960317008926438
2024-12-30,0.988709632477413,0.9840964162819786,0.9268781164511242,0.9892034774906
2024-12-31,0.9862455755748112,0.9820709989320476,0.9258273942563472,0.9874502767147189
2025-01-02,0.9837877419857236,0.979682962567604,0.9263542595244404,0.9859291143042144
