date,Equal-weight (1/N),Markowitz,Black-Litterman,DNN-only,DNN+RL
2019-12-31,0.9986637105941772,0.9946596735048294,0.9946997850465774,0.9986637105941772,0.9995507437838412
2020-01-02,1.006500652480686,1.005031095522947,1.004763928189838,1.006500652480686,1.0087192283137183
2020-01-03,1.004362683523096,1.0102076473333697,1.0099217851178344,1.004362683523096,1.005248278422939
2020-01-06,1.0052079877846622,1.0087498938224615,1.0084379931739889,1.0052079877846622,1.0070439852609696
2020-01-07,1.0017435339577774,1.0047382622548076,1.0044229796181428,1.0017435339577774,1.0037703202729542
2020-01-08,1.0029197778103385,1.0034485088999283,1.0031310535424456,1.0029197778103385,1.0062936924198047
2020-01-09,1.006380335538006,1.0084355099496305,1.0079455349018485,1.006380335538006,1.011469144005915
2020-01-10,1.0060123129200933,1.0121061757921963,1.011511047083259,1.0060123129200933,1.0107038374264776
2020-01-13,1.0099146154419405,1.0135112428979216,1.0129639042981866,1.0099146154419405,1.0154481576990104
2020-01-14,1.0120097685130112,1.0157093366267047,1.0152992618288768,1.0120097685130112,1.0159513283681143
2020-01-15,1.0154743659211387,1.0204637354572677,1.0201126200479365,1.0154743659211387,1.0190104140439986
2020-01-16,1.021116086552709,1.022470481454653,1.022351216218889,1.021116086552709,1.0250062392548556
2020-01-17,1.0197998728728728,1.0190498729030095,1.0188009891883671,1.0197998728728728,1.025399275722192
2020-01-21,1.0178393500304832,1.024088794918979,1.0235396452783725,1.0178393500304832,1.0246009978943804
2020-01-22,1.0191073405800066,1.0261365932596251,1.0255376546980373,1.0191073405800066,1.0255936015457905
2020-01-23,1.0203972902048166,1.0306410790992022,1.0299390545473617,1.0203972902048166,1.0273272940000444
2020-01-24,1.015956913126565,1.0311682362974814,1.0302374357176476,1.015956913126565,1.0219448709124077
2020-01-27,1.0076861329720408,1.0326769387357957,1.031707717305617,1.0076861329720408,1.0115996476988156
2020-01-28,1.012817641115887,1.0330257346136915,1.032096820311204,1.012817641115887,1.0182796490387194
2020-01-29,1.0136779092670696,1.0382401899673277,1.037066640613087,1.0136779092670696,1.019301534555252
2020-01-30,1.0143142668820564,1.0398233836241035,1.0385528114059988,1.0143142668820564,1.021198590565216
2020-01-31,1.0024800675999888,1.0378708682325148,1.0364780943038336,1.0061126729062462,1.008455332406856
2020-02-03,1.0075275677329314,1.0404503125228262,1.039202261701409,1.0102232829658797,1.0138370282717883
2020-02-04,1.0159842466196054,1.0383864309824824,1.037134965036194,1.013852723162315,1.0222481286615654
2020-02-05,1.0224929689739422,1.0363700301961434,1.0352750475517951,1.0163116824877485,1.0289813821899496
2020-02-06,1.0246239681534186,1.0405670987283508,1.0392435698819054,1.0202020692012028,1.030930090137982
2020-02-07,1.0208810882553323,1.0461394104852282,1.044531339114133,1.0221364251343186,1.0270655008017664
2020-02-10,1.0254508368529205,1.051001710580239,1.0493129463165478,1.027819456285644,1.0317754620950836
2020-02-11,1.0281247707671008,1.0485517936752105,1.0470766493882313,1.026775969809396,1.034480541347517
2020-02-12,1.0311356600767283,1.0480667548725655,1.0466101903956262,1.0285964059128063,1.0376158690769852
2020-02-13,1.030715039952767,1.050032224870401,1.0487210500807829,1.0295454600965406,1.0375554464496777
2020-02-14,1.0308159936800958,1.053462907672591,1.0519275645395494,1.0323542406473754,1.0375648247782323
2020-02-18,1.0297257617431723,1.056706052291825,1.0551834715798245,1.033642290343034,1.0366325267210474
2020-02-19,1.033121428533174,1.05868337787817,1.0571722106895562,1.0365502060641798,1.0401082882831094
2020-02-20,1.0331774960631313,1.0619195742350511,1.0606694621832315,1.0373144255064104,1.040505513722417
2020-02-21,1.029108407488752,1.0634965143109547,1.062251422834522,1.034897636354154,1.0362438456662897
2020-02-24,1.0063824691823051,1.058913972725237,1.0577992452327636,1.020770382322202,1.0137942476049897
2020-02-25,0.987009781087128,1.0494616919323252,1.0481441020367577,1.0045945979938269,0.993652070725588
2020-02-26,0.9822444183752708,1.0445828994813056,1.0429533270928928,1.0002401455383134,0.988388260790182
2020-02-27,0.9579652847467824,1.0326165927780104,1.031394313892785,0.9779481702635564,0.9638837223536304
2020-02-28,0.9565280983734844,1.0448733606584824,1.043077465415012,0.9844679022575707,0.9620214478748426
2020-03-02,0.9758789138215718,1.058360392674926,1.0560931153151816,1.0068635236225385,0.982004948111108
2020-03-03,0.9657322624524314,1.0560984059262173,1.0549120950370232,0.9809983535260228,0.9737063035661976
2020-03-04,0.987407066062904,1.0671260161830194,1.0651565542292565,1.015948714175238,0.9927346321654849
2020-03-05,0.970939188621484,1.0688742815496215,1.0672802658697358,0.982863742463108,0.977450704961941
2020-03-06,0.971108537981992,1.095183782813727,1.093607399738329,0.9650903323552272,0.9783172211252236
2020-03-09,0.9162914778272008,1.0787823096216829,1.0770949620870978,0.8810093320532959,0.922330098756598
2020-03-10,0.9320003193321764,1.067933102756904,1.0652646533556147,0.9180661352427592,0.9338270099853804
2020-03-11,0.8853740163730709,1.023530598469435,1.0207275017080712,0.8668783435361017,0.8854385726351336
2020-03-12,0.8167829526819352,0.9881644935057076,0.984592295436289,0.7778744493307733,0.8162832501759048
2020-03-13,0.8556615665340788,1.0085529794683037,1.0034997052914372,0.8375810010716632,0.8512667605734945
2020-03-16,0.7956537101765725,1.0036008719587717,0.998711287082808,0.7367437954447882,0.7915103249175824
2020-03-17,0.8119313225407225,0.9851216694925782,0.9799853706755676,0.7736887395193057,0.8052293841235413
2020-03-18,0.7628435387132967,0.9318259169442632,0.9264259785656402,0.7247029719404292,0.7535338002517483
