date,Equal-weight (1/N),Markowitz,Black-Litterman,DNN-only,DNN+RL
2019-04-02,0.9990147819519044,1.0001808081507684,0.9999066340959072,0.9985078954343684,0.9993066794964428
2019-04-03,1.0004759793123197,0.9965497134482924,0.9972861936946732,1.0025312775187762,1.003398880295928
2019-04-04,1.0025445293488922,0.9992850774345724,0.9999135044622096,1.0048371711159425,1.0048101354900236
2019-04-05,1.0070731912215751,1.0023200832311945,1.0032853776364243,1.0105956032229957,1.0095868443077418
2019-04-08,1.0061079242655002,1.0008889943620696,1.0018677740018969,1.0105837781191884,1.0098295349016528
2019-04-09,1.0009453683366616,0.999970942927433,1.000052202609288,1.002941932781135,1.0032032088223433
2019-04-10,1.0067563192359827,1.0028782943780157,1.0037050214419552,1.009575032296917,1.0084158623496486
2019-04-11,1.0043549599941333,0.9997478281336484,1.0006482363937337,1.0085820118298674,1.0072475620442558
2019-04-12,1.0069268765724706,0.9994563902138895,1.000753624803819,1.0144822096518809,1.0133809207828928
2019-04-15,1.0066979547514148,1.0004183405846696,1.0014659548777682,1.0132616117017834,1.0127228420899836
2019-04-16,1.0060685891181118,0.9975573627529112,0.9990184385823928,1.01447408112089,1.0135851044576478
2019-04-17,1.0039756731740657,0.9965645800162696,0.9977348953311522,1.0110865049739637,1.0118643172661212
2019-04-18,1.0048936884042592,1.0001807203827149,1.000750825170396,1.0109886888333823,1.0122137902891295
2019-04-22,1.0028278040402054,0.9981646898977096,0.9986091119947784,1.0102233196250612,1.0115468811017037
2019-04-23,1.0098839101671897,1.0036573701247036,1.0044324140936822,1.0196369596564117,1.0191198730997284
2019-04-24,1.0104272642961525,1.006722850494695,1.0071620670769952,1.0179971372944827,1.0163078512698165
2019-04-25,1.0076192046154149,1.0056725863691909,1.0056226010931704,1.0149473809552447,1.014340091373769
2019-04-26,1.0131201388585418,1.0097153605043208,1.0100280342328147,1.0211124429565417,1.0196826881889618
2019-04-29,1.0141464706337326,1.0072201683487918,1.0082292189292084,1.024280851366653,1.0225508820204952
2019-04-30,1.0145465446636486,1.0100942094662833,1.0105626135003185,1.02320377541469,1.0223159113846336
2019-05-01,1.0098392018252325,1.0084771768725074,1.0084050695528188,1.0153063650419127,1.0151346159912251
2019-05-02,1.0088869032751109,1.0049799965871054,1.0052519637246258,1.0125190367332964,1.0132552702992683
2019-05-03,1.0195931620114946,1.0114322289642397,1.0124372579155614,1.021452683648438,1.0238715785063666
2019-05-06,1.0166390265514107,1.0106346401463315,1.011700544041274,1.019939540766862,1.0181597444742532
2019-05-07,1.0048610693603324,1.0056889393952515,1.005784964781801,1.0141452520704914,1.0016047052303587
2019-05-08,1.0025075493669091,1.0028628698006947,1.0028639594941855,1.011163871196544,1.0006111142348726
2019-05-09,1.0007111168516885,1.0032913285179563,1.003028576046557,1.0110625818970902,0.9973443366103548
2019-05-10,1.0041677964832536,1.005226820576456,1.005047517081009,1.0130853434722442,1.0026422236079928
2019-05-13,0.9859920068084138,0.9960349037850428,0.9944213356114928,1.0029529095005818,0.9787207693146056
2019-05-14,0.993073256515657,0.99925682173922,0.9982137177159974,1.0072266588699712,0.9876712281387378
2019-05-15,0.9977467729980593,1.0052477868816023,1.0040491084627574,1.0120205670797644,0.9926236960655314
2019-05-16,1.0027860221609346,1.008423344053689,1.007465090349591,1.0140721931937302,1.0007833861799111
2019-05-17,0.9965768321658152,1.0061520306165346,1.0045068936290626,1.0100252864032655,0.9940534770224888
2019-05-20,0.9916874493141412,1.0017173681756326,0.999914367884269,1.0062433754052684,0.9883743618237164
2019-05-21,0.9985128747782632,1.0055993349941952,1.0043706930451133,1.0104758547185757,0.9965411503580548
2019-05-22,0.9960850830149474,1.0068028954633537,1.0049989604813243,1.010221507436088,0.9931501519448924
2019-05-23,0.9884453625614994,1.005951021682145,1.0029330125103728,1.0083862173110132,0.9821657185430214
2019-05-24,0.9941948802564692,1.0075468201150513,1.0049540815320046,1.0140039220717347,0.9872722707076524
2019-05-28,0.989277658175714,1.0062330412608769,1.0031808972818583,1.0129971220555067,0.978667514458036
2019-05-29,0.984720108136643,1.0042307492863427,1.0007799496785812,1.0107426524518923,0.9724263722880369
2019-05-30,0.9877557709172172,1.0098290381498136,1.0058725342183104,1.0153928048183611,0.9751964446258582
2019-05-31,0.981825765384877,1.008942905547516,1.004117222453828,1.015776638754146,0.9642047969712888
2019-06-03,0.985134051920582,1.011662934126233,1.0071620422687952,1.0198853678200697,0.9654193983725085
2019-06-04,0.9968683846739612,1.013847970060499,1.0096244673210908,1.031078831882524,0.986900033644426
2019-06-05,0.9975911302006374,1.0140622454329404,1.0092183500408018,1.0288714407961828,0.9890424009134506
2019-06-06,1.0003755432194286,1.018694868402972,1.013168565673689,1.0285959911051563,0.98970271196392
2019-06-07,1.0099791917474088,1.0280733998054614,1.0222826482850325,1.0365227425663983,0.9981645929137848
2019-06-10,1.010944339444839,1.0242931256415688,1.0186131773693925,1.036289430645933,1.0030082157782612
2019-06-11,1.0115573035559884,1.024562113204643,1.0186821015288583,1.034699753353653,1.0017995678237044
2019-06-12,1.009712940043803,1.024284214501198,1.0186181123388636,1.0357141493978574,1.0011181134506324
2019-06-13,1.0145213072570998,1.0280981469588482,1.0228808930720257,1.0437049914037682,1.0087022437201187
2019-06-14,1.010804310984011,1.0291602980589063,1.023378123614192,1.03927351078263,1.002258017130685
2019-06-17,1.0132680884123535,1.03038371640571,1.0250738060952136,1.0443025708977045,1.0066301481871442
2019-06-18,1.0235087165616934,1.0378520442951136,1.032586017337226,1.0536810927024056,1.0181084732665626
2019-06-19,1.0269495393345036,1.0396908718044675,1.0345124699813133,1.0565436618712416,1.0216874847502515
2019-06-20,1.0335418681786943,1.0453810639033705,1.0398124760177223,1.0606537823248192,1.028238204489086
2019-06-21,1.0269958227979747,1.0379777766906535,1.031908897075236,1.0505011481528197,1.02175212193417
2019-06-24,1.0260269473221932,1.042026462746943,1.0351295617550065,1.0459780215721295,1.014417992133383
2019-06-25,1.0212098290303422,1.0397453359894355,1.0331438593338365,1.0434358108621504,1.0074763303142336
2019-06-26,1.0190439023383748,1.0353919775625229,1.0287179190178093,1.0393153342159915,1.0058389830891357
2019-06-27,1.0271486501144431,1.0412035424775807,1.0356168101967345,1.0539474816275731,1.0185287938140433
2019-06-28,1.032875586729155,1.0429820790419986,1.037904951430203,1.061359281133006,1.0280044558977328
