date,Equal-weight (1/N),Markowitz,Black-Litterman,DNN-only,DNN+RL
2025-07-09,1.0077041556835176,1.0056024541854858,1.0056024541854858,1.0085320706702152,1.007825988466457
2025-07-10,1.009715693961015,1.007035513636865,1.007035513636865,1.0105008694245428,1.0112121777597318
2025-07-11,0.9994478956411118,1.001054122628135,1.001054122628135,0.9988828141313184,1.0018933522525997
2025-07-14,1.001079729334099,1.002200239362228,1.002200239362228,0.9992366575807397,1.0055808480598778
2025-07-15,0.9907394046088872,0.9954393546808262,0.9954393546808262,0.9906259831512424,0.9935586330798634
2025-07-16,0.99542033262371,0.9990646605181132,0.9990646605181132,0.9939636422359946,0.9998769571894216
2025-07-17,1.0007975920245458,1.0037729533867588,1.0037729533867588,0.9974854602948332,1.008465352794679
2025-07-18,0.9985140318188662,1.0021991136598327,1.0021991136598327,0.9969856712887276,1.004689380888629
2025-07-21,1.001530365973866,1.0054716276742823,1.0054716276742823,1.002028900908818,1.004601032227724
2025-07-22,1.0065418932590768,1.0077765414699742,1.0077765414699742,1.00716650757626,1.009278566081821
2025-07-23,1.0173840823134963,1.0229398120972373,1.0229398120972373,1.0084444773325285,1.022367535514362
2025-07-24,1.0116234927588654,1.020103469492422,1.020103469492422,1.005005403087063,1.0152168321644823
2025-07-25,1.014914708959769,1.0221949921374776,1.0221949921374776,1.0104039626287538,1.0186893676326774
2025-07-28,1.0088310157538574,1.0154628978410076,1.0154628978410076,1.0062125683898613,1.015848979722569
2025-07-29,1.0103068864023854,1.0130369914189858,1.0130369914189858,1.0146803793399457,1.012284196010496
2025-07-30,1.0055915142061802,1.0093612789743327,1.0093612789743327,1.0103483268173437,1.0084180297372087
2025-07-31,0.9996313468827608,1.002754027472471,1.002754027472471,1.0081030162797853,1.0012295649300222
2025-08-01,0.9933395657462212,0.9918385834573,0.9918385834573,1.009383564930406,0.9858296235876948
2025-08-04,1.0066508372861207,1.00615622785337,1.00615622785337,1.018455536417819,1.003293704887823
2025-08-05,1.0074008806062695,1.0030500356145666,1.0030500356145666,1.0200922225794375,1.003664923116211
2025-08-06,1.0091967895900993,1.0102911541251411,1.0102911541251411,1.018067496005242,1.0066948632096415
2025-08-07,1.0099982807507124,1.0134150977079608,1.0134150977079608,1.0181633849200362,1.007638120110581
2025-08-08,1.012970218265577,1.020638648302206,1.020638648302206,1.0211593483959904,1.0107029793233857
2025-08-11,1.0116372138364569,1.0177109611890836,1.0177109611890836,1.0198155675920686,1.0090916122170257
2025-08-12,1.0236568462097069,1.0291877929542248,1.0291877929542248,1.0319323699826095,1.0175273359027763
2025-08-13,1.0331731263441932,1.033787320413987,1.033787320413987,1.0415255823456786,1.0250004025006794
2025-08-14,1.0279814166292862,1.0338901494101864,1.0338901494101864,1.0362919014200804,1.0214568912777529
2025-08-15,1.0258130299703525,1.0348744553761149,1.0348744553761149,1.0341059849264065,1.0200970952153745
2025-08-18,1.0256741584290718,1.034290203265012,1.034290203265012,1.0339659907093526,1.019160570808498
2025-08-19,1.0238306189129824,1.0309684217902757,1.0309684217902757,1.032107547512261,1.0186890475217152
2025-08-20,1.0237236572384532,1.0308024316819682,1.0308024316819682,1.0319997211301066,1.0194612089005874
2025-08-21,1.0204594779423737,1.0257338268905631,1.0257338268905631,1.0287091533099195,1.0149901487843265
2025-08-22,1.0401024465387756,1.0413495536497317,1.0413495536497317,1.04851092107246,1.0304668952288003
2025-08-25,1.0320456930361148,1.033104160067386,1.033104160067386,1.0403890345563382,1.0228029879466831
2025-08-26,1.034828926403404,1.0352504421965734,1.0352504421965734,1.0431947683484346,1.0242707059790406
2025-08-27,1.036333917880954,1.0356743605950662,1.0356743605950662,1.0447119265914355,1.0244724623023118
2025-08-28,1.040223996126321,1.0394112838619085,1.0394112838619085,1.048633453300336,1.0288496838098744
2025-08-29,1.034142450124646,1.0332522395002377,1.0332522395002377,1.0425027424064417,1.0225487646659517
2025-09-02,1.026363043111604,1.0245920996527056,1.0245920996527056,1.0346604445253185,1.0143535642776262
2025-09-03,1.0307145840824714,1.028557257281326,1.028557257281326,1.0390471645514392,1.019605564335556
2025-09-04,1.0399272795763213,1.036708044050797,1.036708044050797,1.0483343380120551,1.0279629224925866
2025-09-05,1.045601402333023,1.0367671425074974,1.0367671425074974,1.0540543319392932,1.0338890562056111
2025-09-08,1.0528741809898603,1.0424518186094789,1.0426194658971282,1.059223876360771,1.0440722414186323
2025-09-09,1.0495599794469042,1.0425035149048043,1.0424998735556812,1.053752956435646,1.0401846697863986
2025-09-10,1.051296122734301,1.0442215326129567,1.0441237779660295,1.0533471244376662,1.0432315139695771
2025-09-11,1.062883510181172,1.0538591680860745,1.0538302208350032,1.068965389318821,1.052319192387976
2025-09-12,1.057879827315165,1.0519769321298904,1.0518369529322324,1.0606696840599406,1.0483001111704504
2025-09-15,1.0627893177356609,1.0581428659533525,1.058043117755195,1.065602279262682,1.052898123409905
2025-09-16,1.0618079432269003,1.0560931339460162,1.055950530224245,1.064037290775116,1.0526113056298343
2025-09-17,1.0604866495222278,1.0537220065688948,1.0535028207630217,1.0642411300789594,1.0498328672739938
2025-09-18,1.0666191505142486,1.0583077517305963,1.0580630844393792,1.0798443778368874,1.0477786027736653
2025-09-19,1.064377575313786,1.0598203105838706,1.0593045364710667,1.0735284692185334,1.045853364152928
2025-09-22,1.0670825136354876,1.0641963133926284,1.0636320923868674,1.0777067064931554,1.0462117870738836
2025-09-23,1.0663799540781915,1.0598992534861928,1.0594458933623685,1.076660073232378,1.0480130955324374
2025-09-24,1.060521995134483,1.055417409972956,1.0548854145327655,1.06850520605967,1.0431782107110108
2025-09-25,1.0548737309955614,1.0494863260952405,1.048880234403842,1.0603114111090612,1.0394890298756398
2025-09-26,1.060443766066833,1.0563364428973636,1.0557871854090477,1.0678577928130963,1.0430840584347791
2025-09-29,1.0647036902436358,1.0597598179399594,1.0592417851389908,1.0708572081704602,1.0489912103229582
2025-09-30,1.0663965041623054,1.0638873009402192,1.0633770849455744,1.0725462402150203,1.0497303952680843
2025-10-01,1.070776034039702,1.0695719383598152,1.0692084838160845,1.0767099728492897,1.0547094391183922
2025-10-02,1.0739794493560764,1.0709927797976684,1.070642557237582,1.0816555234542575,1.0571297934956088
2025-10-03,1.0777068180620952,1.0745725192557951,1.0744821736690575,1.0886600217495446,1.0596594069015493
2025-10-06,1.0782302959911565,1.077879318767833,1.0777489775909832,1.090830623032648,1.057296042431526
