date,Equal-weight (1/N),Markowitz,Black-Litterman,DNN-only,DNN+RL
2025-01-03,1.0061407854557038,1.0078793609893322,1.009264390928745,1.0066475143432618,1.0067289234381895
2025-01-06,1.0089598864342393,1.014501915247704,1.0157082590416913,1.0050907318349391,1.009241891655188
2025-01-07,1.0010435743398574,1.0067762645125358,1.007793123733692,0.9957220193453424,0.9991891647078138
2025-01-08,1.0002013767993472,1.0071677647344692,1.0077555033493932,0.9935227228361916,0.999670966567271
2025-01-10,0.9854176255816812,0.9922381504468736,0.991730280039682,0.9777686766520032,0.9862612292467426
2025-01-13,0.9855010886810388,0.9921707817457064,0.9919949831457088,0.9787677980250042,0.9868723538087872
2025-01-14,0.989126196338165,0.9941642564770102,0.994986559976589,0.9848029553001189,0.9886063649812552
2025-01-15,1.0059083158866735,1.0103155519727485,1.011591192602408,1.003209922349507,1.0059637928291836
2025-01-16,1.0080305320679546,1.0111265074424425,1.0121945469124725,1.0057140819438115,1.0066564928960389
2025-01-17,1.0131054981950156,1.0187405942899856,1.019959285601383,1.0090147622530097,1.0130938484768297
2025-01-21,1.0276668982081043,1.031995892564306,1.033700760037116,1.0242523549364633,1.0244395542079403
2025-01-22,1.025500246923011,1.0343786350867417,1.03581632331492,1.0180983240600538,1.024802154338068
2025-01-23,1.0281749362042871,1.0403384229627337,1.0422392401469474,1.0177167954570348,1.0265265232400629
2025-01-24,1.0292971535249702,1.0407838678950498,1.0419015569070644,1.0178410891249408,1.0266229032713243
2025-01-27,1.0262317562459535,1.0325580634340072,1.032098305466401,1.0168006926230777,1.0218858053235456
2025-01-28,1.0282211442329907,1.0373897525422804,1.0371331696589643,1.017197565242204,1.0260876689218097
2025-01-29,1.0259222473700815,1.0344488864745525,1.0340748358835816,1.0149675927670854,1.022891582161408
2025-01-30,1.0336881714979362,1.0419594362604792,1.0418705411307885,1.022680980974752,1.0289530605525627
2025-01-31,1.0258750602255,1.0348692455961106,1.0346769103309843,1.014490921675117,1.0223046936328053
2025-02-03,1.0202263843236217,1.0268492354877958,1.025645263573752,1.0106727552304866,1.0189243549484792
2025-02-04,1.0292149270321391,1.0353209380628816,1.0347609925469097,1.0203094744963184,1.0259013733848923
2025-02-05,1.0398078152036816,1.04176240666294,1.0413331646261164,1.0260094226487668,1.0360451130801975
2025-02-06,1.0409807060455722,1.045914549784818,1.044894220185118,1.026807274290639,1.037835633342081
2025-02-07,1.0314414478358858,1.0362140338664991,1.0350458523044008,1.016407723926003,1.0291100205318997
2025-02-10,1.0353256106929905,1.0432478459451682,1.0419059279652017,1.0223841995203626,1.032192660458915
2025-02-11,1.033587017943582,1.045702434684494,1.0435812415423895,1.0204729866485298,1.030458604459026
2025-02-12,1.0278293741295117,1.045239294881611,1.0421659854428391,1.014738594734981,1.0240147686596557
2025-02-13,1.0408246288052412,1.056929526293248,1.0537589648970076,1.0257406702608487,1.0374595791839274
2025-02-14,1.042376958707182,1.0575184559454385,1.0541811396899556,1.0254019117978366,1.0396777551507743
2025-02-18,1.0433793723288332,1.0624273912733786,1.058947100097489,1.0294588988702356,1.0381073944491046
2025-02-19,1.0407370326956362,1.0595511675220315,1.0565935079131912,1.029499863161384,1.037284375316038
2025-02-20,1.0393450950766416,1.058878335615442,1.054861030287738,1.0229835449016265,1.0371900536707188
2025-02-21,1.028941045135416,1.0453788930587358,1.0397311616525489,1.0006979977977888,1.031672736501519
2025-02-24,1.026504923495234,1.042268331163594,1.0361534901264702,0.9950804663795252,1.0303243420816104
2025-02-25,1.0310119391737111,1.0429441909503665,1.0358840765868496,0.9906017663291078,1.036337463542092
2025-02-26,1.0333324082445747,1.043818221261758,1.0367460378093636,0.991398583212014,1.0391388846248426
2025-02-27,1.0205245820854107,1.0291056444660431,1.0218434509238543,0.9758546675826686,1.0268878347831618
2025-02-28,1.0308830135048797,1.0396010987674584,1.0328815781301768,0.9891454543974044,1.0387434907585469
2025-03-03,1.0233659042236878,1.0332604378453532,1.023784449781924,0.9679276289800272,1.0335710273520038
2025-03-04,1.0142327540823957,1.025821859105735,1.0156149314778031,0.9566767935393808,1.023359519916432
2025-03-05,1.0235092794410805,1.042240006985924,1.0308692294099626,0.9666464724914094,1.0296598235361083
2025-03-06,1.0115687152708126,1.0268435676317786,1.0152772132392,0.9504344578670044,1.0184402593583648
2025-03-07,1.015633357913961,1.0345732247955983,1.022776507405818,0.9506626208356758,1.0191562778348024
2025-03-10,0.9991482643669316,1.0082855367475445,0.9967885646240257,0.9476500275127222,1.0154851134090146
2025-03-11,0.994415324181796,1.0018866449845525,0.9904626362008212,0.9423034229232446,1.0094303988312248
2025-03-12,0.9964682168283988,1.0079543798354116,0.9964611837273653,0.9416328610990252,1.0081551222141787
2025-03-13,0.9899653015717794,0.99721265752652,0.9858419438675844,0.9440962850802788,1.009528355547954
2025-03-14,1.0042976042003755,1.0168989998659523,1.0053038127609129,0.9480340787261564,1.0143651263540394
2025-03-17,1.013474145417268,1.0261716513353911,1.0144707328560834,0.955131251761672,1.021663117203329
2025-03-18,1.0087572653836103,1.0194684152172258,1.0078439303630955,0.9556552150931756,1.0204802836118805
