date,dnn_only_gross,dnn_only_net
2024-07-05,1.0039875507354736,1.0029875507354737
2024-07-08,1.005327794324348,1.0043264594038226
2024-07-09,1.0023586639944515,1.0013602864117217
2024-07-10,1.011612453632103,1.0106048590131351
2024-07-11,1.0217018721123157,1.0206842281471453
2024-07-12,1.0301091395101682,1.029083121668856
2024-07-15,1.030477274299231,1.0294508897852555
2024-07-16,1.0456711365621543,1.044629618531581
2024-07-17,1.0379424661025403,1.0369086460463632
2024-07-18,1.0263759319151182,1.0253536324541705
2024-07-19,1.0202840406420841,1.0192678088771636
2024-07-22,1.0289250547015583,1.0279002162422088
2024-07-23,1.029452818935996,1.0284274548085401
2024-07-24,1.0120603709071823,1.0110523301499377
2024-07-25,1.0143714093926337,1.013361066775686
2024-07-26,1.026621039525379,1.0255984959303177
2024-07-29,1.0241704776395217,1.0231503748734172
2024-07-30,1.0254121851816458,1.0243908456397057
2024-07-31,1.03731040720571,1.0362772166980727
2024-08-01,1.0205676463237103,1.0195511320795085
2024-08-02,1.0107325290228757,1.0097258108337082
2024-08-05,0.9816620929966013,0.9798778488989648
2024-08-06,0.9894886026542642,0.9876901332913746
2024-08-07,0.9832072445951902,0.9814201920692366
2024-08-08,1.0047661536195758,1.0029399161679204
2024-08-09,1.0051298095491827,1.0033029111257423
2024-08-12,0.999477630731714,0.9976610055649938
2024-08-13,1.0161566415625753,1.0143097010492184
2024-08-14,1.0138192052691994,1.0119765132207061
2024-08-15,1.0350347441090635,1.0331534912357982
2024-08-16,1.0386149261836346,1.036727166062325
2024-08-19,1.0510284409528103,1.0491181183422127
2024-08-20,1.042533903823958,1.040639020668385
2024-08-21,1.0539286023063141,1.0520130084360702
2024-08-22,1.0456685962605574,1.0437680155675957
2024-08-23,1.072557590187863,1.0706081367422011
2024-08-26,1.071070150884817,1.069123400971069
2024-08-27,1.067711122211475,1.0657704775829642
2024-08-28,1.0616336044134143,1.059704006126956
2024-08-29,1.0673812106596152,1.065441165669965
2024-08-30,1.0726252593203822,1.0706756828810229
2024-09-03,1.0456540300698243,1.0437534758520008
2024-09-04,1.0526059287220693,1.049371994739194
2024-09-05,1.0551727475201595,1.0519309274687068
2024-09-06,1.0474193538842824,1.0442013546782927
2024-09-09,1.053486795385806,1.050250155105578
2024-09-10,1.0577122924065596,1.0544626700804993
2024-09-11,1.0599117659886226,1.056655386193155
2024-09-12,1.061107074827539,1.0578470226702037
2024-09-13,1.0673829898367186,1.0641036561094548
2024-09-16,1.0751253073057423,1.0718221867624573
2024-09-17,1.0724479164091025,1.069153021646397
2024-09-18,1.063618615886763,1.060350847491319
2024-09-19,1.0696474940039595,1.0663612030130314
2024-09-20,1.0640082156819695,1.0607392503143414
2024-09-23,1.063022785652523,1.0597568478335464
2024-09-24,1.0643777880248053,1.0611076872155785
2024-09-25,1.056256426352772,1.0530112769016762
2024-09-26,1.0621579300084856,1.058894649296011
2024-09-27,1.0653693278382759,1.0620961807092337
2024-09-30,1.0627607295544792,1.0594955968536361
2024-10-01,1.0631201940142947,1.0598539569264245
2024-10-02,1.0573190809141462,1.0540706666565312
