date,dnn_only_gross,dnn_only_net
2020-12-30,1.003784030675888,1.0027840306758882
2020-12-31,1.003066801308767,1.0020675158343475
2021-01-04,0.9973827047240101,0.9963890819184628
2021-01-05,1.0036851376244174,1.0026852361446654
2021-01-06,1.0131798217454182,1.0121704613742806
2021-01-07,1.0194885317223001,1.0184728864235444
2021-01-08,1.0219451441748113,1.0209270515244566
2021-01-11,1.0162395146049406,1.0152271060752687
2021-01-12,1.0218010025832398,1.0207830535310967
2021-01-13,1.023199573557281,1.0221802312064487
2021-01-14,1.0270643175873118,1.0260411250616293
2021-01-15,1.0183732106757748,1.0173586764935665
2021-01-19,1.0263036057298878,1.0252811710483571
2021-01-20,1.032982965666962,1.0319538768051166
2021-01-21,1.0293708350753727,1.0283453447272326
2021-01-22,1.031056816896018,1.0300296469218135
2021-01-25,1.0345509310933458,1.033520280176936
2021-01-26,1.032244048496873,1.0312156957666525
2021-01-27,1.015957681152234,1.0149455533935683
2021-01-28,1.017550631662113,1.0165369169579876
2021-01-29,1.001810656733296,1.000812622668081
2021-02-01,1.009416174905997,1.0074097513709632
2021-02-02,1.012931307011509,1.010917896423998
2021-02-03,1.0108148107629018,1.0088056071496703
2021-02-04,1.0103884629155067,1.0083801067568499
2021-02-05,1.0107602126684982,1.008751117580278
2021-02-08,1.016756497389807,1.0147354834448388
2021-02-09,1.0203820600220366,1.0183538395210672
2021-02-10,1.0209932596080695,1.0189638242214418
2021-02-11,1.0229022374362142,1.0208690075611115
2021-02-12,1.0212175220087656,1.019187640854208
2021-02-16,1.019413818337121,1.0173875224168671
2021-02-17,1.0184222830041343,1.0163979579655418
2021-02-18,1.013734674946453,1.0117196674989233
2021-02-19,1.010104854249444,1.0080970618217004
2021-02-22,1.0055207579668606,1.0035220773791063
2021-02-23,1.0049161467246635,1.0029186679268705
2021-02-24,1.0041801241562616,1.0021841083556349
2021-02-25,0.9873642590150142,0.9854016682262113
2021-02-26,0.9920560885947434,0.990084171823729
2021-03-01,0.9979940624063173,0.9960103426835549
2021-03-02,0.9973870409428497,0.9954045278008623
2021-03-03,0.98928612757155,0.9864692947735463
2021-03-04,0.9720996767704999,0.9693317796210902
2021-03-05,0.9845084516764123,0.9817052225404682
2021-03-08,0.9845334491316016,0.9817301488194328
2021-03-09,1.0009610646403417,0.998110989340767
2021-03-10,1.0108236222181857,1.0079454648755264
2021-03-11,1.023385374407769,1.0204714495004163
2021-03-12,1.0274281613218594,1.0245027252303736
2021-03-15,1.0294506567620474,1.0265194619407754
2021-03-16,1.0231013894636853,1.020188273157689
2021-03-17,1.0299817950739036,1.027049087921896
2021-03-18,1.0112226144958785,1.0083433210870167
2021-03-19,1.0160786785558924,1.0131855582873062
2021-03-22,1.013341247393748,1.0104559215191848
2021-03-23,0.989596153592498,0.9867784380453689
2021-03-24,0.9769641438996034,0.9741823959640843
2021-03-25,0.9910343733964166,0.988212562750204
2021-03-26,1.0061094289985508,1.0032446945612645
2021-03-29,0.9917541923476892,0.988930332133031
2021-03-30,0.9981429874732562,0.9953009361942055
2021-03-31,1.0013972359831624,0.99854591875599
