date,dnn_only_gross,dnn_only_net
2017-12-28,1.0014194250106812,1.0004194250106813
2017-12-29,0.9989805521371231,0.9979829875531064
2018-01-02,1.0022770502460878,1.0012761938364618
2018-01-03,1.0065231864800026,1.005518089952672
2018-01-04,1.0109715663304093,1.0099620277284203
2018-01-05,1.0138625631055627,1.0128501376045351
2018-01-08,1.0144876907360376,1.0134746409934436
2018-01-09,1.01160731929036,1.0105971458365355
2018-01-10,1.0104579625783476,1.0094489368521218
2018-01-11,1.0194290719489936,1.018411087829165
2018-01-12,1.0251458097782125,1.0241221170235337
2018-01-16,1.0218226068949985,1.0208022326328516
2018-01-17,1.0276533828277332,1.026627186054272
2018-01-18,1.0227612962785524,1.0217399846575326
2018-01-19,1.027367960630724,1.0263420488748982
2018-01-22,1.0324000209060897,1.0313690842224967
2018-01-23,1.0357152640981853,1.0346810168704692
2018-01-24,1.0330601859931658,1.0320285900802122
2018-01-25,1.0343868233629907,1.0333539026930603
2018-01-26,1.039636899320959,1.038598736016597
2018-01-29,1.0322562509093693,1.031225457791991
2018-01-30,1.0235299194318017,1.0218789012730505
2018-01-31,1.0216549234949401,1.0200069298226064
2018-02-01,1.0206587322977927,1.0190123455445386
2018-02-02,1.003123643924606,1.0015055423721748
2018-02-05,0.9748552046604748,0.9732827018791773
2018-02-06,0.984078351712898,0.9824909714151008
2018-02-07,0.9802348569313452,0.9786536764324565
2018-02-08,0.9585030468588498,0.9569569211369354
2018-02-09,0.9628537008508299,0.961300557250291
2018-02-12,0.9720651527980171,0.9704971505459189
2018-02-13,0.9735969520572118,0.9720264789165304
2018-02-14,0.984549775688295,0.9829616349539643
2018-02-15,0.992603803358316,0.9910026709706082
2018-02-16,0.9967481808473075,0.9951403633179531
2018-02-20,0.9891857042725919,0.9875900854937703
2018-02-21,0.9859531440646935,0.9843627396088741
2018-02-22,0.9868854969590461,0.9852935885593461
2018-02-23,0.9977143737781639,0.9961049977188207
2018-02-26,1.0034429544692425,1.0018243378488123
2018-02-27,0.9918863569559543,0.9902863818544339
2018-02-28,0.9826308258019592,0.9810457804545318
2018-03-01,0.9800554607016051,0.9773857120081735
2018-03-02,0.9771475076273395,0.9744856804283865
2018-03-05,0.9776455744476169,0.9749823904751995
2018-03-06,0.980489375190493,0.9778184444796285
2018-03-07,0.9797303224309142,0.9770614594398823
2018-03-08,0.9839551674513934,0.9812747956479263
2018-03-09,0.982593987368094,0.9799173235269766
2018-03-12,0.9864381018478082,0.9837509663344016
2018-03-13,0.9868155034910928,0.9841273399057204
2018-03-14,0.9929847002589334,0.9902797312929771
2018-03-15,0.9927596021608923,0.9900552463799824
2018-03-16,0.9903478966339829,0.9876501105299308
2018-03-19,0.9852589540878552,0.982575030666333
2018-03-20,0.9828266049713044,0.9801493074614129
2018-03-21,0.9840899869110404,0.9814092478486878
2018-03-22,0.982630406155908,0.9799536431071283
2018-03-23,0.9778410743876229,0.9751773578578857
2018-03-26,0.9826188713079521,0.9799421396810117
2018-03-27,0.9860245913792357,0.9833385823010947
2018-03-28,0.9898873225173247,0.9871907910536427
2018-03-29,0.996388409509301,0.9936741685697794
