date,dnn_only_gross,dnn_only_net
2022-07-01,1.0088370740413666,1.0078370740413667
2022-07-05,1.0079890863521457,1.0069899269117475
2022-07-06,1.00294803423147,1.0019538716852685
2022-07-07,1.0142318016048124,1.0132264541332512
2022-07-08,1.0114709769156929,1.0104683660849236
2022-07-11,1.0037631693195044,1.0027681987785249
2022-07-12,1.0021323518782013,1.0011389978692498
2022-07-13,1.0033476688511962,1.0023531101710403
2022-07-14,0.9945958352405908,0.9936099517309216
2022-07-15,1.009871728304546,1.008870702713507
2022-07-18,1.0054700516494919,1.0044733891778985
2022-07-19,1.0266249243090382,1.0256072922743669
2022-07-20,1.0312538098385593,1.0302315894658416
2022-07-21,1.042317932166366,1.0412847445893172
2022-07-22,1.0394682603214322,1.0384378974540598
2022-07-25,1.0405958802041262,1.0395643995944426
2022-07-26,1.032493205481322,1.0314697565696511
2022-07-27,1.049723040960487,1.0486825131409105
2022-07-28,1.0600522965726555,1.059001529978278
2022-07-29,1.0687567669431843,1.067697372126674
2022-08-01,1.0746662908474494,1.07360103827248
2022-08-02,1.0576532812406967,1.0558533719202914
2022-08-03,1.072754411288902,1.0709288029372503
2022-08-04,1.0728652383452268,1.0710394413886182
2022-08-05,1.057390973875714,1.055591510948734
2022-08-08,1.0692859786322602,1.0674662728427966
2022-08-09,1.063515843225097,1.061705957024608
2022-08-10,1.0695695161228187,1.067749327810603
2022-08-11,1.055099881049014,1.0533043170929026
2022-08-12,1.0678572371818866,1.0660399628178234
2022-08-15,1.0675408325104254,1.0657240966023263
2022-08-16,1.0703832784822267,1.0685617053131005
2022-08-17,1.0591264986546909,1.0573240822199017
2022-08-18,1.060942960018449,1.0591374523383559
2022-08-19,1.0438142352726154,1.0420378771747751
2022-08-22,1.033577119193666,1.0318181825712482
2022-08-23,1.030119922066048,1.0283668688852483
2022-08-24,1.0272590372596897,1.0255108527190377
2022-08-25,1.041415921803365,1.0396436451439723
2022-08-26,1.0332197399257077,1.031461411489627
2022-08-29,1.0256040040339789,1.0238586360209938
2022-08-30,1.0227347868742942,1.0209943016814162
2022-08-31,1.015479042751863,1.0124198862966902
2022-09-01,1.0078487883832763,1.0048126182635408
2022-09-02,1.0000393422147842,0.9970266982503428
2022-09-06,0.9961204779689725,0.9931196396827872
2022-09-07,1.009037960350139,1.0059982078195948
2022-09-08,1.0119775120651915,1.0089289040603089
2022-09-09,1.0332608153330343,1.0301480908355034
2022-09-12,1.0458028127147365,1.042652305130962
2022-09-13,1.006920721102091,1.003887346808655
2022-09-14,1.0104507076983202,1.0074066992304427
2022-09-15,1.0009283966617433,0.9979130743981589
2022-09-16,0.993751168229105,0.9907574675487987
2022-09-19,0.9989780495452416,0.9959686027519723
2022-09-20,0.9843323178858715,0.981366991731887
2022-09-21,0.9705346272657693,0.9676108670058604
2022-09-22,0.9641949703679888,0.9612903084857972
2022-09-23,0.9399591412111244,0.937127490380949
2022-09-26,0.9276501939286105,0.9248556241153251
2022-09-27,0.922828740632631,0.9200486955700816
2022-09-28,0.9442361550379296,0.9413916195947722
2022-09-29,0.9296362840005298,0.9268357310403665
