date,dnn_only_gross,dnn_only_net
2021-12-30,1.0006829053163528,0.9996829053163528
2021-12-31,0.9997818281160986,0.9987827285783684
2022-01-03,0.9995127420624376,0.9985139114271261
2022-01-04,0.9994328958619386,0.9984341450183375
2022-01-05,0.982620023311688,0.9816380738668725
2022-01-06,0.9831820194398708,0.9821995083824554
2022-01-07,0.9783184165077524,0.9773407657341555
2022-01-10,0.9755002548907238,0.9745254203555197
2022-01-11,0.9845960656839943,0.9836121415453355
2022-01-12,0.9848885298504767,0.9839043134472405
2022-01-13,0.9796326641792926,0.9786537000549185
2022-01-14,0.976127823385999,0.9751523617105772
2022-01-18,0.9574095900784143,0.9564528338622424
2022-01-19,0.9524736328135959,0.9515218091861978
2022-01-20,0.9458337956417932,0.9448886073202812
2022-01-21,0.9363702941995298,0.935434562921195
2022-01-24,0.9385058992385198,0.9375680338125668
2022-01-25,0.9307028408739121,0.9297727731812102
2022-01-26,0.9230483981231324,0.922125979649489
2022-01-27,0.9198271233785079,0.9189079239812846
2022-01-28,0.930868881632887,0.9299386480127387
2022-01-31,0.9358348018638883,0.934248648658839
2022-02-01,0.9373135546516769,0.9357248950977837
2022-02-02,0.940121447773274,0.938528029100928
2022-02-03,0.928416943548653,0.9268433629255571
2022-02-04,0.9216129234428966,0.920050875002913
2022-02-07,0.9223936887858163,0.9208303170209803
2022-02-08,0.9224323499821646,0.920868912690186
2022-02-09,0.9296005564412907,0.9280249697041034
2022-02-10,0.9150313723880656,0.9134804790667835
2022-02-11,0.9176889815349693,0.9161335838126351
2022-02-14,0.9092212048661825,0.9076801592400474
2022-02-15,0.9104577016040482,0.9089145602306082
2022-02-16,0.9145444718523443,0.9129944037823179
2022-02-17,0.910930277007815,0.9093863346628898
2022-02-18,0.9143392201397316,0.9127894999523242
2022-02-22,0.9113173380392751,0.9097727396617955
2022-02-23,0.898356591871985,0.8968339607573516
2022-02-24,0.9020483685195868,0.9005194801858905
2022-02-25,0.9108125361963919,0.9092687934112235
2022-02-28,0.9206613383635641,0.9191009027720455
2022-03-01,0.920183597905496,0.9186239720397508
2022-03-02,0.9352184280094586,0.9324349807364746
2022-03-03,0.924138957764417,0.9213884858053447
2022-03-04,0.9078151468223696,0.9051132586654237
2022-03-07,0.8805199113755282,0.8778992607630901
2022-03-08,0.880909705591142,0.8782878948522415
2022-03-09,0.9102895573862697,0.9075803047558167
2022-03-10,0.9034785226955773,0.900789541432078
2022-03-11,0.8924914853878109,0.8898352043343551
2022-03-14,0.8913186460246817,0.8886658556386777
2022-03-15,0.9057245462610323,0.9030288802616669
2022-03-16,0.9318087129009898,0.9290354138050904
2022-03-17,0.9420749147979697,0.9392710608810593
2022-03-18,0.9518631135908687,0.9490301275114371
2022-03-21,0.9485035477674721,0.9456805606081318
2022-03-22,0.9585440293622954,0.9556911591828203
2022-03-23,0.9458131188251145,0.9429981390647715
2022-03-24,0.9574620556643911,0.9546124057130987
2022-03-25,0.9600848133233157,0.9572273573799313
2022-03-28,0.9621250228272986,0.9592614947029026
2022-03-29,0.9791878187666955,0.976273507433367
2022-03-30,0.9728973079598991,0.9700017187824078
