date,dnn_only_gross,dnn_only_net
2019-04-02,0.9995078954343685,0.9985078954343685
2019-04-03,1.0035353069131385,1.0025312775187762
2019-04-04,1.0058435098496776,1.0048371711159423
2019-04-05,1.0116077089938604,1.0105956032229957
2019-04-08,1.0115958720472789,1.0105837781191884
2019-04-09,1.003946373444416,1.002941932781135
2019-04-10,1.0105861159717817,1.009575032296917
2019-04-11,1.0095921010003606,1.0085820118298674
2019-04-12,1.0154982078370638,1.0144822096518809
2019-04-15,1.014276387465035,1.0132616117017834
2019-04-16,1.0154900711653951,1.0144740811208899
2019-04-17,1.0120991023801507,1.0110865049739635
2019-04-18,1.0120011882772588,1.0109886888333823
2019-04-22,1.0112350525560119,1.0102233196250612
2019-04-23,1.0206581202945184,1.0196369596564117
2019-04-24,1.0190166556597848,1.0179971372944827
2019-04-25,1.0159638450068522,1.0149473809552447
2019-04-26,1.0221350812828138,1.0211124429565417
2019-04-29,1.0253066628359964,1.024280851366653
2019-04-30,1.02422850819857,1.02320377541469
2019-05-01,1.016323188614049,1.0153063650419127
2019-05-02,1.0146429430565405,1.0125190367332964
2019-05-03,1.023595329598775,1.021452683648438
2019-05-06,1.022079012679361,1.019939540766862
2019-05-07,1.016272569617537,1.0141452520704914
2019-05-08,1.013284934862467,1.011163871196544
2019-05-09,1.0131834330939378,1.0110625818970902
2019-05-10,1.015210437706451,1.0130853434722442
2019-05-13,1.0050567494770397,1.0029529095005818
2019-05-14,1.0093394636589217,1.0072266588699712
2019-05-15,1.014143427790224,1.0120205670797644
2019-05-16,1.0161993574891282,1.0140721931937302
2019-05-17,1.012143961721558,1.0100252864032657
2019-05-20,1.008354117613771,1.0062433754052684
2019-05-21,1.0125954751696105,1.0104758547185757
2019-05-22,1.012340594356609,1.0102215074360879
2019-05-23,1.0105014544428783,1.0083862173110132
2019-05-24,1.016130943158499,1.0140039220717347
2019-05-28,1.0151220312324272,1.0129971220555067
2019-05-29,1.0128628325500766,1.0107426524518925
2019-05-30,1.0175227392892106,1.0153928048183611
2019-05-31,1.0179073783726458,1.015776638754146
2019-06-03,1.022766283975071,1.0198853678200697
2019-06-04,1.0339913667198455,1.0310788318825241
2019-06-05,1.0317777403164365,1.0288714407961828
2019-06-06,1.0315015125502562,1.0285959911051565
2019-06-07,1.039450655063534,1.0365227425663985
2019-06-10,1.0392166840963735,1.036289430645933
2019-06-11,1.0376225163710144,1.034699753353653
2019-06-12,1.038639777825434,1.0357141493978574
2019-06-13,1.04665319192283,1.0437049914037682
2019-06-14,1.0422091934986966,1.0392735107826299
2019-06-17,1.0472524594264898,1.0443025708977043
2019-06-18,1.0566574731643334,1.0536810927024056
2019-06-19,1.0595281283612894,1.0565436618712416
2019-06-20,1.0636498588573162,1.0606537823248192
2019-06-21,1.0534685460820883,1.0505011481528195
2019-06-24,1.0489326428219317,1.0459780215721297
2019-06-25,1.0463832510148068,1.0434358108621504
2019-06-26,1.0422511350725947,1.0393153342159915
2019-06-27,1.0569246145703015,1.0539474816275733
2019-06-28,1.0643573505197765,1.0613592811330061
2019-07-01,1.0658255699808927,1.0628233649306467
