date,dnn_only_gross,dnn_only_net
2025-07-09,1.0087041556835175,1.0077041556835176
2025-07-10,1.0107176901205683,1.009715693961015
2025-07-11,1.0004397025022862,0.9994478956411118
2025-07-14,1.002073155553181,1.001079729334099
2025-07-15,0.9917225695576678,0.9907394046088871
2025-07-16,0.996408142713615,0.9954203326237099
2025-07-17,1.00179073826333,1.0007975920245458
2025-07-18,0.9995049119558459,0.9985140318188662
2025-07-21,1.0025242393843556,1.0015303659738661
2025-07-22,1.0075407398824452,1.0065418932590768
2025-07-23,1.0183936882346143,1.0173840823134965
2025-07-24,1.0126273821316072,1.0116234927588654
2025-07-25,1.015921864386523,1.014914708959769
2025-07-28,1.0098321339987941,1.0088310157538574
2025-07-29,1.0113094692345628,1.0103068864023854
2025-07-30,1.0065894177163863,1.0055915142061802
2025-07-31,1.0006233357926453,0.9996313468827609
2025-08-01,0.994325310977243,0.9933395657462212
2025-08-04,1.0076497920206111,1.0066508372861207
2025-08-05,1.0084005796498074,1.0074008806062695
2025-08-06,1.0101982708124382,1.0091967895900993
2025-08-07,1.0110005573366072,1.0099982807507124
2025-08-08,1.0139754440677655,1.0129702182655773
2025-08-11,1.0126411168253753,1.0116372138364567
2025-08-12,1.0246726769378387,1.0236568462097067
2025-08-13,1.0341984005980671,1.0331731263441932
2025-08-14,1.0290015388653921,1.0279814166292862
2025-08-15,1.0268310003976695,1.0258130299703525
2025-08-18,1.026691991046556,1.0256741584290718
2025-08-19,1.024846622085281,1.0238306189129824
2025-08-20,1.0247395542668265,1.0237236572384532
2025-08-21,1.0214721357469352,1.0204594779423735
2025-08-22,1.0411345971364212,1.0401024465387756
2025-08-25,1.0330698484761962,1.0320456930361148
2025-08-26,1.0358558437983227,1.034828926403404
2025-08-27,1.0373623287613059,1.0363339178809539
2025-08-28,1.0412562673442767,1.0402239961263213
2025-08-29,1.035168686291572,1.034142450124646
2025-09-02,1.027381559347071,1.026363043111604
2025-09-03,1.031737418590267,1.0307145840824714
2025-09-04,1.0409592563462005,1.0399272795763213
2025-09-05,1.0466390098455407,1.0456014023330227
2025-09-08,1.05770448225964,1.0558544660982352
2025-09-09,1.0537922914538238,1.0519491180508063
2025-09-10,1.0566597051182132,1.054811516361938
2025-09-11,1.065786703384185,1.0639225507225087
2025-09-12,1.0618507481209845,1.0599934797837764
2025-09-15,1.0667670263983207,1.0649011590673298
2025-09-16,1.0662403485006011,1.0643754023745773
2025-09-17,1.0631117272818122,1.061252253383537
2025-09-18,1.0607786144572862,1.0589232213741195
2025-09-19,1.0586769394020648,1.0568252223294317
2025-09-22,1.0591440953554527,1.0572915611868556
2025-09-23,1.0607663137324033,1.058910942164263
2025-09-24,1.0558565429166962,1.0540097589602284
2025-09-25,1.0519065807885086,1.0500667056557216
2025-09-26,1.0558495425553098,1.0540027708430768
2025-09-29,1.0618024253375025,1.0599452415210013
2025-09-30,1.062881667109878,1.0610225956066415
2025-10-01,1.0684333849494732,1.066564603013976
2025-10-02,1.0706922266315442,1.068819493787558
2025-10-03,1.0738377368275926,1.071959502215583
2025-10-06,1.0717010548571746,1.0698265574858057
