date,dnn_only_gross,dnn_only_net
2018-06-29,1.0010565757751464,1.0000565757751465
2018-07-02,1.0019416136728023,1.0009407295690274
2018-07-03,1.0014696077251037,1.0004691951290927
2018-07-05,1.0096004151091615,1.0085918802875133
2018-07-06,1.017022879492681,1.016006930040768
2018-07-09,1.023803332694298,1.0227806099456844
2018-07-10,1.0253215306396868,1.0242972912955262
2018-07-11,1.0179035793882822,1.0168867501660177
2018-07-12,1.0251396438734965,1.0241155862241278
2018-07-13,1.025988113155262,1.0249632079321374
2018-07-16,1.0242772702924148,1.0232540741064258
2018-07-17,1.0273544134917323,1.0263281434103475
2018-07-18,1.0285050862418605,1.0274776667022154
2018-07-19,1.0277357618361138,1.0267091108088828
2018-07-20,1.0254380420779186,1.024413686345293
2018-07-23,1.0250654737013005,1.0240414901438204
2018-07-24,1.0279751794231422,1.02694828923102
2018-07-25,1.034535795088347,1.0335023512050308
2018-07-26,1.0329273203404046,1.0318954832341547
2018-07-27,1.026651563692021,1.0256259957186058
2018-07-30,1.022065904254304,1.0210449171003437
2018-07-31,1.0274295093749515,1.0254501890209837
2018-08-01,1.0217204748700803,1.0197521528455298
2018-08-02,1.0248268500082653,1.0228525436203284
2018-08-03,1.0296412812589717,1.0276576999751121
2018-08-06,1.031514459215707,1.0295272692957098
2018-08-07,1.0296604500514477,1.027676831839331
2018-08-08,1.030111980142204,1.0281274920672978
2018-08-09,1.0347519863523482,1.032758559407524
2018-08-10,1.0364880924329658,1.0344913209179587
2018-08-13,1.0336477426429613,1.031656442999358
2018-08-14,1.0348949057315675,1.0329012034557024
2018-08-15,1.0354215683617165,1.033426851481877
2018-08-16,1.0387213712758911,1.0367202973983087
2018-08-17,1.0409573826353713,1.0389520011310807
2018-08-20,1.0460304039222157,1.0440152493539847
2018-08-21,1.0448989823243835,1.0428860074149777
2018-08-22,1.0471299066628703,1.0451126339267902
2018-08-23,1.0475533718546355,1.0455352833221767
2018-08-24,1.0513109287041666,1.0492856013210758
2018-08-27,1.051020698686422,1.0489959304250775
2018-08-28,1.047437727110875,1.0454198613654722
2018-08-29,1.0519719139744335,1.0483335852917022
2018-08-30,1.0459205203927113,1.042303120936841
2018-08-31,1.041223330686793,1.0376221768357798
2018-09-04,1.0340471660855144,1.030470831571552
2018-09-05,1.027273907458282,1.0237209987989566
2018-09-06,1.0246307003505635,1.0210869334336239
2018-09-07,1.0180545283188331,1.0145335056168368
2018-09-10,1.0227312577228576,1.0191940601795881
2018-09-11,1.0225406735991283,1.019004135206236
2018-09-12,1.025137045690704,1.0215915275380614
2018-09-13,1.0303905911531928,1.02682690319498
2018-09-14,1.0312731870722844,1.0277064465857626
2018-09-17,1.0295923388831723,1.026031411744038
2018-09-18,1.0354281613587213,1.0318470505625728
2018-09-19,1.036064170661782,1.0324808601767834
2018-09-20,1.0467492060644323,1.0431289405331394
2018-09-21,1.046030739817908,1.0424129591593743
2018-09-24,1.0418678159825254,1.0382644331277668
2018-09-25,1.0450130606152928,1.0413987996813672
2018-09-26,1.0446366832346277,1.0410237240318618
2018-09-27,1.0436805532249067,1.0400709008739615
