date,dnn_only_gross,dnn_only_net
2021-07-01,1.004201740026474,1.003201740026474
2021-07-02,1.006106104469962,1.0051042080736827
2021-07-06,1.0032931874765036,1.0022940922275252
2021-07-07,1.0054377984736962,1.0044365675871145
2021-07-08,0.9988252737661322,0.9978306277364015
2021-07-09,1.0074957626907806,1.006492482450832
2021-07-12,1.0093591584720767,1.0083540226330916
2021-07-13,1.0004856418122838,0.9994893423617515
2021-07-14,1.0004078945176484,0.9994116724891037
2021-07-15,0.9985092936136954,0.997514962242006
2021-07-16,0.9911714726171594,0.9901844483638547
2021-07-19,0.9847410668376855,0.9837604460843182
2021-07-20,0.995327880159692,0.9943367168899159
2021-07-21,1.0022670688383541,1.00126899541457
2021-07-22,1.0012728646076656,1.0002757812282033
2021-07-23,1.005092253345017,1.0040913665577482
2021-07-26,1.0060458865200212,1.0050440500897304
2021-07-27,1.0036336141905162,1.0026341799392233
2021-07-28,1.0083166888836057,1.0073125911523502
2021-07-29,1.011651943229167,1.0106445241988016
2021-07-30,1.0086447037853448,1.0076402794116543
2021-08-02,1.0072144709688127,1.0055061226480289
2021-08-03,1.011319165472274,1.0096038551308237
2021-08-04,1.0033150631604721,1.0016133286711744
2021-08-05,1.0141705928063303,1.0124504461254127
2021-08-06,1.0145016574005057,1.0127809491970328
2021-08-09,1.010205293214251,1.0084918721246494
2021-08-10,1.0106147537618302,1.008900638181374
2021-08-11,1.0139041565972657,1.0121844618219389
2021-08-12,1.0126514400481228,1.0109338700200814
2021-08-13,1.0109536927137865,1.0092390022549842
2021-08-16,1.0062702964744898,1.0045635495791803
2021-08-17,0.9976256358807292,0.9959335512960146
2021-08-18,0.9911476789223099,0.9894665816766487
2021-08-19,0.9858963567716484,0.9842241663553036
2021-08-20,0.9974557244779706,0.9957639280819862
2021-08-23,1.0102888225072502,1.0085752597426316
2021-08-24,1.0148253597246466,1.0131041024858511
2021-08-25,1.0155117080342635,1.0137892866720206
2021-08-26,1.0085769252074395,1.006866266011983
2021-08-27,1.0287791886575695,1.0270342641652612
2021-08-30,1.0276515042853196,1.0259084924717499
2021-08-31,1.028393843847758,1.0262013125935263
2021-09-01,1.0340453218067893,1.0318407416258435
2021-09-02,1.039775915976585,1.0375591181935038
2021-09-03,1.0375128359644423,1.0353008630582186
2021-09-07,1.0323950981436862,1.0301940362324962
2021-09-08,1.0241227828336752,1.0219393574631652
2021-09-09,1.0224512184407604,1.0202713568383504
2021-09-10,1.0140716154013196,1.0119096190765675
2021-09-13,1.0193589366515459,1.0171856677806173
2021-09-14,1.0095498695244207,1.0073975135424398
2021-09-15,1.0176030017707465,1.0154334765454351
2021-09-16,1.0173967651502966,1.0152276796205737
2021-09-17,1.013726986862186,1.0115657252839978
2021-09-20,0.9922315058170166,0.990116072512012
2021-09-21,0.9943303611114188,0.9922104530559491
2021-09-22,1.0067911646096663,1.0046446901747048
2021-09-23,1.022185021844301,1.0200057277718904
2021-09-24,1.0182529354226038,1.016082024541541
2021-09-27,1.0267064918760769,1.0245175580489954
2021-09-28,1.0041715414729664,1.0020306520632711
2021-09-29,1.0029842143251608,1.0008458562918405
