date,dnn_only_gross,dnn_only_net
2018-12-31,1.005480021238327,1.0044800212383271
2019-01-02,1.007978975799416,1.0069764904645429
2019-01-03,0.9980466926159467,0.9970540854317813
2019-01-04,1.0204764726075972,1.0194615578892015
2019-01-07,1.0271781558614619,1.0261565759850197
2019-01-08,1.034518019807413,1.0334891400704158
2019-01-09,1.040362552064786,1.0393278596491338
2019-01-10,1.0419734747868976,1.0409371802283007
2019-01-11,1.0413824231448268,1.0403467164165492
2019-01-14,1.03503987629938,1.0340104775500891
2019-01-15,1.0406063751892225,1.0395714402793195
2019-01-16,1.044160685274223,1.0431222154257733
2019-01-17,1.0495100650056808,1.0484662749324445
2019-01-18,1.0569726129307846,1.0559214009816609
2019-01-22,1.046927643605697,1.0458864218792658
2019-01-23,1.0478436856997022,1.046801552923748
2019-01-24,1.0515776073961096,1.0505317610489082
2019-01-25,1.0589163048644121,1.057863159816776
2019-01-28,1.053773680954349,1.052725650502529
2019-01-29,1.0547258776122015,1.0536769001533424
2019-01-30,1.0644832237039503,1.063424542078041
2019-01-31,1.0710099862257745,1.0691430826638193
2019-02-01,1.070610386819394,1.0687441798088853
2019-02-04,1.0785837508451541,1.0767036452698402
2019-02-05,1.0823605971636663,1.0804739080756534
2019-02-06,1.080007615820263,1.078125028271272
2019-02-07,1.0714580907339448,1.06959040607012
2019-02-08,1.0716548948257258,1.069786867107901
2019-02-11,1.0759979160009432,1.074122317857253
2019-02-12,1.0871785605224233,1.085283473125271
2019-02-13,1.0884911849926442,1.086593809527845
2019-02-14,1.0907939304535716,1.0888925410171395
2019-02-15,1.1057814741252832,1.1038539595368677
2019-02-19,1.1091333575499167,1.1072000002119609
2019-02-20,1.1127064811450627,1.110766895408443
2019-02-21,1.108354776948686,1.106422776773517
2019-02-22,1.1158148950235591,1.1138698909350881
2019-02-25,1.1165588055377778,1.114612504720792
2019-02-26,1.1143971917413789,1.112454658885988
2019-02-27,1.1124069968533865,1.1104679331551215
2019-02-28,1.1092680206262768,1.1073344285538365
2019-03-01,1.1157849013269903,1.1138399495212612
2019-03-04,1.115858139716787,1.1126746006341863
2019-03-05,1.1149844340380697,1.1118033876344897
2019-03-06,1.1085210152012097,1.1053584089073014
2019-03-07,1.106907643031262,1.1037496396820965
2019-03-08,1.1085692277128958,1.1054064838688726
2019-03-11,1.1165313769631502,1.1133459171372138
2019-03-12,1.1212909440308563,1.1180919051779479
2019-03-13,1.1232353616392619,1.120030775370218
2019-03-14,1.117778303967639,1.114589286663641
2019-03-15,1.1233674380829075,1.1201624750002657
2019-03-18,1.1262042345501622,1.1229911780978512
2019-03-19,1.123243755015896,1.1200391448005798
2019-03-20,1.125111571913162,1.1219016328232514
2019-03-21,1.1336293125175227,1.130395072345652
2019-03-22,1.1242538371357733,1.1210463451599622
2019-03-25,1.1265253088738307,1.12331133639768
2019-03-26,1.1316663589403784,1.1284377190676922
2019-03-27,1.1339748308682336,1.1307396049338054
2019-03-28,1.1399795822016268,1.1367272247341922
2019-03-29,1.1420698236357403,1.138811502717343
2019-04-01,1.1411623932022101,1.1379066611794324
