date,dnn_only_gross,dnn_only_net
2025-04-07,0.9856463712393838,0.9846463712393838
2025-04-08,0.9706578808291303,0.9696730875917661
2025-04-09,1.052717852986505,1.051649804765861
2025-04-10,1.018071568319574,1.0170386709255121
2025-04-11,1.037862536283876,1.036809559712797
2025-04-14,1.0493363873284869,1.0482717698166208
2025-04-15,1.0534629252161924,1.052394121073088
2025-04-16,1.0440205301719019,1.04296130593019
2025-04-17,1.0527243047338994,1.0516562499675532
2025-04-21,1.0375204424104667,1.0364678129150564
2025-04-22,1.062138719045474,1.061061112765942
2025-04-23,1.073163545148662,1.0720747534922799
2025-04-24,1.0917826356913103,1.0906749538009801
2025-04-25,1.09501591967903,1.0939049574195105
2025-04-28,1.1001653172610675,1.099049130615062
2025-04-29,1.1049199761743305,1.1037989656289509
2025-04-30,1.1013940814271554,1.1002766481229145
2025-05-01,1.1040249400799411,1.1029048376047585
2025-05-02,1.1261262207172733,1.1249836951081127
2025-05-05,1.1222415503935192,1.121102966025799
2025-05-06,1.1149435793848317,1.1138123992659592
2025-05-07,1.1147805752460371,1.1133347230300445
2025-05-08,1.1230174625769587,1.121560927252501
2025-05-09,1.1248714456038071,1.1234125056936155
2025-05-12,1.1469439886877708,1.1454564210493614
2025-05-13,1.1497237507400087,1.1482325777955753
2025-05-14,1.1419148656110325,1.140433820663192
2025-05-15,1.151961836810676,1.1504677611051282
2025-05-16,1.1579272722718352,1.1564254594938335
2025-05-19,1.1612801540642437,1.1597739926532669
2025-05-20,1.164439373855898,1.162929114988401
2025-05-21,1.1451156913836593,1.1436304950170202
2025-05-22,1.1447518642168675,1.1432671397281269
2025-05-23,1.143819097299187,1.1423355825939185
2025-05-27,1.1664335481676944,1.1649207028886541
2025-05-28,1.15353885139869,1.1520427303309537
2025-05-29,1.157827199320801,1.1563255163357837
2025-05-30,1.1558572620722627,1.154358134063713
2025-06-02,1.1639932704692184,1.1624835901905348
2025-06-03,1.1685033877266011,1.1669878578994273
2025-06-04,1.1696244452491347,1.1681074614286466
2025-06-05,1.169462675139338,1.1679459011320426
2025-06-06,1.1777621076398113,1.174521582082326
2025-06-09,1.1796291680081514,1.1763835053717928
2025-06-10,1.1855100303741113,1.1822481869787749
2025-06-11,1.183047674997126,1.179792606590965
2025-06-12,1.1883405599408892,1.1850709285522534
2025-06-13,1.1739122357735798,1.1706823028545352
2025-06-16,1.1814686710936606,1.1782179472002594
2025-06-17,1.173736621447753,1.170507171718571
2025-06-18,1.174997364061837,1.1717644454923557
2025-06-20,1.1713206321802692,1.1680978298673332
2025-06-23,1.1818550421427048,1.1786032551778642
2025-06-24,1.1947624302770907,1.1914751295859565
2025-06-25,1.192639217289535,1.18935775846231
2025-06-26,1.203397793010324,1.2000867327556466
2025-06-27,1.2074653499903396,1.204143098152689
2025-06-30,1.2128353121251347,1.209498285232804
2025-07-01,1.2143930062638546,1.2110516934910098
2025-07-02,1.2193821088867058,1.2160270689660326
2025-07-03,1.2255602417206017,1.2221882031231874
2025-07-07,1.2142965357879973,1.2109554884465505
2025-07-08,1.2159992022013049,1.2126534700988247
