date,dnn_only_gross,dnn_only_net
2023-04-03,1.004233032464981,1.0032330324649812
2023-04-04,0.9997202820872153,0.9987247758154955
2023-04-05,0.9974940605455216,0.9965007711113979
2023-04-06,1.0006695075493437,0.9996730560533268
2023-04-10,0.9993944859925561,0.9983993041436385
2023-04-11,1.002786349203333,1.0017877897885508
2023-04-12,1.001265781981469,1.0002687367244296
2023-04-13,1.009147433233821,1.0081425395481824
2023-04-14,1.0028435459592455,1.0018449295888026
2023-04-17,1.0035399444995157,1.0025406346659842
2023-04-18,1.0049041149828213,1.0039034467290435
2023-04-19,1.0041588920702362,1.0031589658981153
2023-04-20,1.0036395516321985,1.0026401426113973
2023-04-21,1.0040171454385787,1.0030173604156005
2023-04-24,1.0071853361975447,1.0061823963383318
2023-04-25,0.9971620740847355,0.9961691152376869
2023-04-26,0.9908723726630012,0.9898856770050914
2023-04-27,0.999754909088079,0.9987593683353178
2023-04-28,1.0080053283726593,1.007001571977694
2023-05-01,1.000251937368345,0.9992559016823721
2023-05-02,0.9960203424700839,0.9950285205420352
2023-05-03,1.0006693191480793,0.9989587611106574
2023-05-04,0.9915469059517448,0.9898519418941871
2023-05-05,0.9977251760196452,0.9960196507413928
2023-05-08,0.9887815588326451,0.9870913218978745
2023-05-09,0.98532774303727,0.9836434101032073
2023-05-10,0.99207456397065,0.9903786979271436
2023-05-11,0.9960514201788268,0.9943487560420637
2023-05-12,0.9902789440911999,0.9885861475052636
2023-05-15,0.9883263171998847,0.9866368584614863
2023-05-16,0.9814886316985993,0.9798108613947994
2023-05-17,0.9860789923184946,0.9843933751884728
2023-05-18,0.9830374609667861,0.9813570430727159
2023-05-19,0.9781307108015017,0.9764586805743383
2023-05-22,0.979169247205865,0.9774954416901425
2023-05-23,0.977640212278428,0.9759690205162549
2023-05-24,0.9700406599503103,0.9683824589684749
2023-05-25,0.9664423900763895,0.9647903400270709
2023-05-26,0.9753065208809981,0.9736393183633241
2023-05-30,0.9788287354564983,0.9771555120162914
2023-05-31,0.9800188270779825,0.9783435692786226
2023-06-01,0.9871255065356291,0.9854381004796644
2023-06-02,0.9904787599519574,0.9878813102501097
2023-06-05,0.9863050116439949,0.9837185072564097
2023-06-06,0.9935461150199195,0.9909406214297737
2023-06-07,0.9824041513455608,0.9798278766457074
2023-06-08,0.9932368431478817,0.9906321605979765
2023-06-09,0.9916935776843401,0.9890929422221466
2023-06-12,0.9954402479161734,0.9928297871171125
2023-06-13,0.9971601414643279,0.9945451703848203
2023-06-14,1.0025802673705952,0.9999510824533069
2023-06-15,1.0127968333290267,1.010140856301422
2023-06-16,1.0099016854826701,1.007253300743981
2023-06-20,1.0046882231895629,1.0020535103301975
2023-06-21,1.0065763204714115,1.0039366562310372
2023-06-22,0.9979693367819291,0.9953522436537502
2023-06-23,0.9926450661168472,0.990041935453903
2023-06-26,0.9938233739493701,0.9912171532703125
2023-06-27,0.997989026035641,0.9953718812740012
2023-06-28,1.0001094443468599,0.9974867389612745
2023-06-29,0.9920524465463687,0.9894508699798765
2023-06-30,1.0040465887853696,1.001413558559857
2023-07-03,1.0011049861989472,0.9984796700861142
