rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2021-04-01,1.0,0.001,0.0,0.03128,0.47316,0.49556
2021-05-03,0.06255999999999992,6.255999999999992e-05,0.0,0.0,0.49228,0.50772
2021-06-02,0.15258,0.00015258,0.0,0.0,0.56857,0.43143
