rebalance_date,turnover,tc,w_EFA,w_IWM,w_SPY,w_TLT
2020-04-01,1.0,0.001,0.09801,0.0,0.30199,0.6
2020-05-01,0.06368000000000003,6.368000000000003e-05,0.06617,0.0,0.33383,0.6
2020-06-02,0.026220000000000007,2.6220000000000006e-05,0.07928,0.0,0.32072,0.6
